Mean Entropy,Frame Type
1.200634171066962e-05,Non-Switch
1.1517908962941251e-05,Non-Switch
1.1822867130197239e-05,Non-Switch
1.1579408601129227e-05,Non-Switch
1.1320500799310844e-05,Non-Switch
1.214407454568837e-05,Non-Switch
1.1578201531520855e-05,Non-Switch
1.1571305296155284e-05,Non-Switch
1.1825191932050198e-05,Non-Switch
8.529181263076554e-06,Non-Switch
1.1842432012865468e-05,Non-Switch
1.1791379770253393e-05,Non-Switch
1.1565685163815553e-05,Non-Switch
1.187947047173158e-05,Non-Switch
1.1375929557550915e-05,Non-Switch
1.1600472930232749e-05,Non-Switch
1.2486588922441479e-05,Non-Switch
1.2472858378746595e-05,Non-Switch
1.1693035575886607e-05,Non-Switch
1.197390108044633e-05,Non-Switch
8.531746666693335e-06,Non-Switch
1.251734229472607e-05,Non-Switch
1.1407863604313671e-05,Non-Switch
1.136197973123584e-05,Non-Switch
1.1327256937446847e-05,Non-Switch
1.167368489985199e-05,Non-Switch
1.1642622907583424e-05,Non-Switch
1.1471401758711578e-05,Non-Switch
1.1998019123075488e-05,Non-Switch
1.1489076343977968e-05,Non-Switch
1.2299908348846105e-05,Non-Switch
8.799487700355649e-06,Non-Switch
1.1724257969331054e-05,Non-Switch
1.1444208683413156e-05,Non-Switch
1.2104088969014774e-05,Non-Switch
1.2012450152918206e-05,Non-Switch
1.22309784815045e-05,Non-Switch
1.1825483293679807e-05,Non-Switch
1.1664078087653492e-05,Non-Switch
1.1940252365417352e-05,Non-Switch
1.2354236633195956e-05,Non-Switch
1.185878075043755e-05,Non-Switch
8.306665239434178e-06,Non-Switch
1.1889232609119379e-05,Non-Switch
1.162530364137753e-05,Non-Switch
1.1315336490565862e-05,Non-Switch
1.1245678726748896e-05,Non-Switch
1.1766312518134052e-05,Non-Switch
1.1433566369952641e-05,Non-Switch
1.1439476848724664e-05,Non-Switch
1.1507744807416432e-05,Non-Switch
1.202891665337891e-05,Non-Switch
1.1214397451860138e-05,Non-Switch
8.569061259229316e-06,Non-Switch
1.1281353775620018e-05,Non-Switch
8.782865874705644e-06,Non-Switch
9.087839269921368e-06,Non-Switch
9.287777305262507e-06,Non-Switch
8.82347985851766e-06,Non-Switch
8.573952479896374e-06,Non-Switch
8.845925871167855e-06,Non-Switch
8.590388524437607e-06,Non-Switch
8.339468295099177e-06,Non-Switch
8.570614511122342e-06,Non-Switch
8.582556277146957e-06,Non-Switch
8.857672719307855e-06,Non-Switch
8.882281102240496e-06,Non-Switch
9.687008725649312e-06,Non-Switch
8.981271977297386e-06,Non-Switch
8.644285349928283e-06,Non-Switch
8.867447039063443e-06,Non-Switch
8.605941347314177e-06,Non-Switch
8.574846868731508e-06,Non-Switch
8.856848379087504e-06,Non-Switch
8.348321830889423e-06,Non-Switch
8.618842474802131e-06,Non-Switch
8.330845209099595e-06,Non-Switch
8.85365253793767e-06,Non-Switch
8.881150172430804e-06,Non-Switch
9.793894790230425e-06,Non-Switch
8.628450302197946e-06,Non-Switch
8.901538380122068e-06,Non-Switch
8.567779065019584e-06,Non-Switch
8.335429332578651e-06,Non-Switch
8.829168009077545e-06,Non-Switch
9.301062177335796e-06,Non-Switch
8.839501702554085e-06,Non-Switch
8.552570394033037e-06,Non-Switch
8.850532836586516e-06,Non-Switch
8.828329456094773e-06,Non-Switch
8.713204050099414e-06,Non-Switch
8.609575753704394e-06,Non-Switch
8.342082428187112e-06,Non-Switch
9.133423659791067e-06,Non-Switch
8.821989548858208e-06,Non-Switch
8.58819062224911e-06,Non-Switch
8.587816014439614e-06,Non-Switch
8.35289174160606e-06,Non-Switch
8.345382834660461e-06,Non-Switch
8.328888416273576e-06,Non-Switch
8.567702925220907e-06,Non-Switch
0.3010430652727562,Non-Switch
8.577058983682426e-06,Non-Switch
8.324187545103213e-06,Non-Switch
8.808050889713605e-06,Non-Switch
8.323902782256159e-06,Non-Switch
8.821063688906287e-06,Non-Switch
8.582889261866507e-06,Non-Switch
8.32503421966451e-06,Non-Switch
8.549696370432281e-06,Non-Switch
8.31465991829534e-06,Non-Switch
8.312959462791537e-06,Non-Switch
8.803597219089615e-06,Non-Switch
8.748621238852348e-06,Non-Switch
8.565448171982729e-06,Non-Switch
8.31967803862686e-06,Non-Switch
8.563053321514986e-06,Non-Switch
8.787235283952429e-06,Non-Switch
8.573842838586278e-06,Non-Switch
8.327390492634257e-06,Non-Switch
8.320968862013777e-06,Non-Switch
8.55476423543227e-06,Non-Switch
8.327140754094593e-06,Non-Switch
8.575759531118326e-06,Non-Switch
9.071327085581457e-06,Non-Switch
8.58393999108826e-06,Non-Switch
8.600058278869678e-06,Non-Switch
8.616596858339796e-06,Non-Switch
8.385789718220075e-06,Non-Switch
8.651694259938283e-06,Non-Switch
