Frame Type,Mean Entropy,id
Non-Switch,0.0051855813,Flies13
Non-Switch,0.003632921,Flies13
Non-Switch,0.0055732904,Flies13
Non-Switch,0.0039589745,Flies13
Non-Switch,0.022157833,Flies13
Non-Switch,0.004391846,Flies13
Non-Switch,0.0019917171,Flies13
Non-Switch,0.0008538392,Flies13
Non-Switch,0.0010435728,Flies13
Non-Switch,0.00083859137,Flies13
Non-Switch,0.0011292066,Flies13
Non-Switch,0.0008092144,Flies13
Non-Switch,0.0010421381,Flies13
Non-Switch,0.0009681494,Flies13
Non-Switch,0.00062906055,Flies13
Non-Switch,0.029794648,Flies13
Non-Switch,0.0008157427,Flies13
Non-Switch,0.00080424116,Flies13
Non-Switch,0.00061105326,Flies13
Non-Switch,0.0005572721,Flies13
Non-Switch,0.00058802,Flies13
Non-Switch,0.00071609707,Flies13
Non-Switch,0.00096758275,Flies13
Non-Switch,0.0010448361,Flies13
Non-Switch,0.0012430324,Flies13
Non-Switch,0.0013324192,Flies13
Non-Switch,0.039592765,Flies13
Non-Switch,0.023346223,Flies13
Non-Switch,0.0011022326,Flies13
Non-Switch,0.0015929649,Flies13
Non-Switch,0.0015398649,Flies13
Non-Switch,0.000650407,Flies13
Non-Switch,0.00087434315,Flies13
Non-Switch,0.00095552206,Flies13
Non-Switch,0.0012443688,Flies13
Non-Switch,0.0011618952,Flies13
Non-Switch,0.00212188,Flies13
Non-Switch,0.0062815114,Flies13
Non-Switch,0.03308701,Flies13
Non-Switch,0.015376571,Flies13
Non-Switch,0.008556195,Flies13
Non-Switch,0.010659688,Flies13
Non-Switch,0.002242152,Flies13
Non-Switch,0.0028326653,Flies13
Non-Switch,0.010838484,Flies13
Non-Switch,0.009231917,Flies13
Non-Switch,0.008520881,Flies13
Non-Switch,0.014091996,Flies13
Non-Switch,0.017585065,Flies13
Non-Switch,0.031870537,Flies13
Non-Switch,0.032368597,Flies13
Non-Switch,0.011602149,Flies13
Non-Switch,0.006984917,Flies13
Non-Switch,0.026794916,Flies13
Non-Switch,0.016248563,Flies13
Non-Switch,0.012285155,Flies13
Non-Switch,0.00424936,Flies13
Non-Switch,0.0017438838,Flies13
Non-Switch,0.0018090255,Flies13
Non-Switch,0.0018199525,Flies13
Non-Switch,0.02384514,Flies13
Non-Switch,0.0044634026,Flies13
Non-Switch,0.004372306,Flies13
Non-Switch,0.0064792307,Flies13
Non-Switch,0.008441369,Flies13
Non-Switch,0.012750353,Flies13
Non-Switch,0.0139241265,Flies13
Non-Switch,0.0148436045,Flies13
Non-Switch,0.01462357,Flies13
Non-Switch,0.008644736,Flies13
Non-Switch,0.0051635974,Flies13
Non-Switch,0.021608582,Flies13
Non-Switch,0.0032984763,Flies13
Non-Switch,0.0023177676,Flies13
Non-Switch,0.0027516535,Flies13
Non-Switch,0.0017274444,Flies13
Non-Switch,0.0018025304,Flies13
Non-Switch,0.0017178014,Flies13
Non-Switch,0.001788943,Flies13
Non-Switch,0.002350608,Flies13
Non-Switch,0.0025099416,Flies13
Non-Switch,0.002618552,Flies13
Non-Switch,0.021306364,Flies13
Non-Switch,0.0024777937,Flies13
Non-Switch,0.0030068383,Flies13
Non-Switch,0.0031171932,Flies13
Non-Switch,0.0029072373,Flies13
Non-Switch,0.0024966556,Flies13
Non-Switch,0.0025213512,Flies13
Non-Switch,0.0020380525,Flies13
Non-Switch,0.0018079767,Flies13
Non-Switch,0.0012226003,Flies13
Non-Switch,0.0012268153,Flies13
Non-Switch,0.0276079,Flies13
Non-Switch,0.0011623813,Flies13
Non-Switch,0.0012694376,Flies13
Non-Switch,0.00080738764,Flies13
Non-Switch,0.0006720129,Flies13
Non-Switch,0.0006242404,Flies13
Non-Switch,0.00059448555,Flies13
Non-Switch,0.0005367097,Flies13
Non-Switch,0.00052011706,Flies13
Non-Switch,0.000834899,Flies13
Non-Switch,0.0012638204,Flies13
Non-Switch,0.015817119,Flies13
Non-Switch,0.0022545469,Flies13
Non-Switch,0.0022236537,Flies13
Non-Switch,0.0033297047,Flies13
Non-Switch,0.004688045,Flies13
Non-Switch,0.0056449873,Flies13
Non-Switch,0.005027849,Flies13
Non-Switch,0.0052124173,Flies13
Non-Switch,0.0051908996,Flies13
Non-Switch,0.005528445,Flies13
Non-Switch,0.0066626603,Flies13
Non-Switch,0.022530869,Flies13
Non-Switch,0.004499847,Flies13
Non-Switch,0.0049685976,Flies13
Non-Switch,0.007905818,Flies13
Non-Switch,0.007182453,Flies13
Non-Switch,0.0044751074,Flies13
Non-Switch,0.0046361033,Flies13
Non-Switch,0.0038065892,Flies13
Non-Switch,0.0027904666,Flies13
Non-Switch,0.006051359,Flies13
Non-Switch,0.0028903286,Flies13
Non-Switch,0.01711215,Flies13
Non-Switch,0.0060477387,Flies13
Non-Switch,0.042091217,Flies13
Non-Switch,0.009963853,Flies13
Non-Switch,0.007252525,Flies13
Non-Switch,0.0062343436,Flies13
Non-Switch,0.004368917,Flies13
Non-Switch,0.005085641,Flies13
Non-Switch,0.0064238124,Flies13
Non-Switch,0.0058156215,Flies13
Non-Switch,0.0071423836,Flies13
Non-Switch,0.035157748,Flies13
Non-Switch,0.012637752,Flies13
Non-Switch,0.008499565,Flies13
Non-Switch,0.008891463,Flies13
Non-Switch,0.011366382,Flies13
Non-Switch,0.015345274,Flies13
Non-Switch,0.01864857,Flies13
Non-Switch,0.025021587,Flies13
Non-Switch,0.026724653,Flies13
Non-Switch,0.038368598,Flies13
Non-Switch,0.055001017,Flies13
Non-Switch,0.079161584,Flies13
Non-Switch,0.015639158,Flies13
Non-Switch,0.09416962,Flies13
Non-Switch,0.09516539,Flies13
Non-Switch,0.08724526,Flies13
Non-Switch,0.072626084,Flies13
Non-Switch,0.06036015,Flies13
Non-Switch,0.048029765,Flies13
Non-Switch,0.036279842,Flies13
Non-Switch,0.031171538,Flies13
Non-Switch,0.03027603,Flies13
Non-Switch,0.031183425,Flies13
Non-Switch,0.017283667,Flies13
Non-Switch,0.028392894,Flies13
Non-Switch,0.03347953,Flies13
