,frame,track_1_x_no_post_proc,track_1_y_no_post_proc,track_0_x_no_post_proc,track_0_y_no_post_proc,Frame ID,Mean Entropy,Frame Type,flagged,track_1_x_post_proc,track_1_y_post_proc,track_0_x_post_proc,track_0_y_post_proc,post_proc_switch,distance,distance_cm
435,4447,775.6887390136719,729.9329711914063,664.1906494140625,606.2244852701823,4447,0.0072232646181656,Non-Switch,False,775.6887390136719,729.9329711914063,664.1906494140625,606.2244852701823,,0.0,0.0
436,4448,774.610927327474,726.5261291503906,662.4416564941406,607.2912577311198,4448,0.005187598017493,Non-Switch,False,774.610927327474,726.5261291503906,662.4416564941406,607.2912577311198,,0.0,0.0
437,4449,774.0094502766927,723.6468241373698,662.2513061523438,609.9125,4449,0.0154558900397873,Non-Switch,False,774.0094502766927,723.6468241373698,662.2513061523438,609.9125,,0.0,0.0
438,4450,773.2631001790364,721.3659851074219,660.0581217447917,611.2593729654948,4450,0.0109399810141545,Non-Switch,False,773.2631001790364,721.3659851074219,660.0581217447917,611.2593729654948,,0.0,0.0
439,4451,772.2886962890625,719.51474609375,657.5397684733073,612.7771240234375,4451,0.0086199330385936,Non-Switch,False,772.2886962890625,719.51474609375,657.5397684733073,612.7771240234375,,0.0,0.0
440,4452,771.2372823079427,717.734619140625,654.6628560384114,614.4990844726562,4452,0.0096468239799074,Non-Switch,False,771.2372823079427,717.734619140625,654.6628560384114,614.4990844726562,,0.0,0.0
441,4453,770.104551188151,715.969394938151,651.5998596191406,616.6956909179687,4453,0.0094655408297534,Non-Switch,False,770.104551188151,715.969394938151,651.5998596191406,616.6956909179687,,0.0,0.0
442,4454,768.9136861165365,714.3782002766927,648.368729654948,618.972090657552,4454,0.0085933764987943,Non-Switch,False,768.9136861165365,714.3782002766927,648.368729654948,618.972090657552,,0.0,0.0
443,4455,767.8484700520834,712.998360188802,645.1691162109375,621.3197774251302,4455,0.0068089382580202,Non-Switch,False,767.8484700520834,712.998360188802,645.1691162109375,621.3197774251302,,0.0,0.0
444,4456,766.29814453125,712.6639973958333,642.025575764974,623.7962158203125,4456,0.0071966852369206,Non-Switch,False,766.29814453125,712.6639973958333,642.025575764974,623.7962158203125,,0.0,0.0
445,4457,764.611739095052,712.5408996582031,638.8046407063802,626.1069620768229,4457,0.0056110921950017,Non-Switch,False,764.611739095052,712.5408996582031,638.8046407063802,626.1069620768229,,0.0,0.0
446,4458,762.9223571777344,710.6365193684895,635.7070231119792,628.3654846191406,4458,0.0095612673137538,Non-Switch,False,762.9223571777344,710.6365193684895,635.7070231119792,628.3654846191406,,0.0,0.0
447,4459,761.4425659179688,709.1291097005209,632.4905721028646,630.396913655599,4459,0.0065128016002224,Non-Switch,False,761.4425659179688,709.1291097005209,632.4905721028646,630.396913655599,,0.0,0.0
448,4460,760.180322265625,707.5259318033854,629.3257954915365,632.1377360026041,4460,0.0072975093941816,Non-Switch,False,760.180322265625,707.5259318033854,629.3257954915365,632.1377360026041,,0.0,0.0
449,4461,758.9144449869792,706.0007405598958,626.2726603190105,633.7410888671875,4461,0.0073766187263496,Non-Switch,False,758.9144449869792,706.0007405598958,626.2726603190105,633.7410888671875,,0.0,0.0
450,4462,757.7476440429688,704.5320068359375,623.5359497070312,634.8808166503907,4462,0.0083039404463079,Non-Switch,False,757.7476440429688,704.5320068359375,623.5359497070312,634.8808166503907,,0.0,0.0
451,4463,756.8474751790365,703.2574605305989,620.9352742513021,635.549491373698,4463,0.0131026379918869,Non-Switch,False,756.8474751790365,703.2574605305989,620.9352742513021,635.549491373698,,0.0,0.0
452,4464,755.8580932617188,702.0646057128906,618.4947977701823,635.7968973795573,4464,0.0083288174680323,Non-Switch,False,755.8580932617188,702.0646057128906,618.4947977701823,635.7968973795573,,0.0,0.0
453,4465,754.8759338378907,701.0673319498698,615.9530904134115,635.3253275553385,4465,0.0074987243930405,Non-Switch,False,754.8759338378907,701.0673319498698,615.9530904134115,635.3253275553385,,0.0,0.0
454,4466,754.0379028320312,700.3341145833333,613.6383850097657,634.7065958658854,4466,0.0098495532322626,Non-Switch,False,754.0379028320312,700.3341145833333,613.6383850097657,634.7065958658854,,0.0,0.0
455,4467,753.3729166666667,699.9296630859375,611.516367594401,633.7460530598959,4467,0.005430004204848,Non-Switch,False,753.3729166666667,699.9296630859375,611.516367594401,633.7460530598959,,0.0,0.0
456,4468,752.7242004394532,699.5348409016927,609.1533569335937,632.5199259440104,4468,0.0063740996077233,Non-Switch,False,752.7242004394532,699.5348409016927,609.1533569335937,632.5199259440104,,0.0,0.0
457,4469,752.130381266276,699.4619303385417,606.6875,631.1913614908855,4469,0.0061262826849384,Non-Switch,False,752.130381266276,699.4619303385417,606.6875,631.1913614908855,,0.0,0.0
458,4470,751.6159281412761,699.4016866048177,604.0461751302083,629.8116841634114,4470,0.0055130254705159,Non-Switch,False,751.6159281412761,699.4016866048177,604.0461751302083,629.8116841634114,,0.0,0.0
459,4471,751.1585001627604,699.6762390136719,601.2065714518229,628.6317423502604,4471,0.0053545723454567,Non-Switch,False,751.1585001627604,699.6762390136719,601.2065714518229,628.6317423502604,,0.0,0.0
460,4472,750.7197265625,700.1374491373698,598.3622294108073,627.3200744628906,4472,0.0057201967122754,Non-Switch,False,750.7197265625,700.1374491373698,598.3622294108073,627.3200744628906,,0.0,0.0
461,4473,750.3608622233073,700.7933614095052,595.5695536295573,625.9648946126302,4473,0.0062014323852932,Non-Switch,False,750.3608622233073,700.7933614095052,595.5695536295573,625.9648946126302,,0.0,0.0
462,4474,750.0822835286458,701.5191060384115,592.9200134277344,624.4698262532552,4474,0.0055055731129143,Non-Switch,False,750.0822835286458,701.5191060384115,592.9200134277344,624.4698262532552,,0.0,0.0
463,4475,749.7597045898438,702.3785074869792,590.3928792317708,622.7790568033854,4475,0.0047884968245996,Non-Switch,False,749.7597045898438,702.3785074869792,590.3928792317708,622.7790568033854,,0.0,0.0
464,4476,749.5307983398437,703.5830139160156,587.9281209309896,620.9078206380208,4476,0.0045876509838136,Non-Switch,False,749.5307983398437,703.5830139160156,587.9281209309896,620.9078206380208,,0.0,0.0
465,4477,749.5330973307292,704.9010721842448,585.5502034505208,618.9604797363281,4477,0.0045858938720037,Non-Switch,False,749.5330973307292,704.9010721842448,585.5502034505208,618.9604797363281,,0.0,0.0
466,4478,749.6122599283855,706.4932576497396,583.0285725911458,616.9484781901042,4478,0.004543207912421,Non-Switch,False,749.6122599283855,706.4932576497396,583.0285725911458,616.9484781901042,,0.0,0.0
467,4479,749.7127868652344,708.213124593099,579.0162292480469,613.0363403320313,4479,0.0049624361140196,Non-Switch,False,749.7127868652344,708.213124593099,579.0162292480469,613.0363403320313,,0.0,0.0
468,4480,749.6698689778646,709.9410949707031,576.428759765625,611.0120544433594,4480,0.0046174748580756,Non-Switch,False,749.6698689778646,709.9410949707031,576.428759765625,611.0120544433594,,0.0,0.0
469,4481,749.6110168457031,711.6895751953125,574.0277852376302,608.9959940592448,4481,0.0049371539925355,Non-Switch,False,749.6110168457031,711.6895751953125,574.0277852376302,608.9959940592448,,0.0,0.0
470,4482,749.6202087402344,713.5726399739583,571.7708760579427,606.9829040527344,4482,0.0048665359678503,Non-Switch,False,749.6202087402344,713.5726399739583,571.7708760579427,606.9829040527344,,0.0,0.0
471,4483,749.631357828776,715.5812479654948,569.5147623697917,604.783378092448,4483,0.0047117824852064,Non-Switch,False,749.631357828776,715.5812479654948,569.5147623697917,604.783378092448,,0.0,0.0
472,4484,749.5726806640625,717.6610127766927,567.3656209309896,602.7656168619792,4484,0.0046485086571587,Non-Switch,False,749.5726806640625,717.6610127766927,567.3656209309896,602.7656168619792,,0.0,0.0
473,4485,749.3767598470052,719.686454264323,565.1267456054687,600.9572448730469,4485,0.0045108731586371,Non-Switch,False,749.3767598470052,719.686454264323,565.1267456054687,600.9572448730469,,0.0,0.0
474,4486,748.9946716308593,721.7055643717448,563.081131998698,599.4063435872396,4486,0.0044324359696027,Non-Switch,False,748.9946716308593,721.7055643717448,563.081131998698,599.4063435872396,,0.0,0.0
475,4487,748.7169840494792,723.5856547037761,561.1123575846354,598.0945292154948,4487,0.0044060886977555,Non-Switch,False,748.7169840494792,723.5856547037761,561.1123575846354,598.0945292154948,,0.0,0.0
476,4488,748.5018615722656,725.394687906901,559.2439086914062,596.7159301757813,4488,0.0043555043005705,Non-Switch,False,748.5018615722656,725.394687906901,559.2439086914062,596.7159301757813,,0.0,0.0
477,4489,748.2810872395834,726.8185729980469,557.4024047851562,595.2642069498698,4489,0.004367590112637,Non-Switch,False,748.2810872395834,726.8185729980469,557.4024047851562,595.2642069498698,,0.0,0.0
478,4490,747.9947469075521,728.1070373535156,555.4044270833333,593.7852762858073,4490,0.0043596782388901,Non-Switch,False,747.9947469075521,728.1070373535156,555.4044270833333,593.7852762858073,,0.0,0.0
479,4491,747.7181681315104,729.2114603678385,553.1341471354167,592.360420735677,4491,0.0043591011564796,Non-Switch,False,747.7181681315104,729.2114603678385,553.1341471354167,592.360420735677,,0.0,0.0
480,4492,747.675948079427,730.2344278971354,550.9458150227864,590.6495727539062,4492,0.0043573117979227,Non-Switch,False,747.675948079427,730.2344278971354,550.9458150227864,590.6495727539062,,0.0,0.0
481,4493,747.6228047688802,730.9372945149739,548.8789916992188,588.7331766764323,4493,0.0043572415940671,Non-Switch,False,747.6228047688802,730.9372945149739,548.8789916992188,588.7331766764323,,0.0,0.0
482,4494,747.6671956380209,731.4968872070312,546.7755411783854,586.9161092122396,4494,0.0043604326784093,Non-Switch,False,747.6671956380209,731.4968872070312,546.7755411783854,586.9161092122396,,0.0,0.0
483,4495,747.7743937174479,731.9979838053385,544.7274169921875,585.412548828125,4495,0.0043597628866011,Non-Switch,False,747.7743937174479,731.9979838053385,544.7274169921875,585.412548828125,,0.0,0.0
484,4496,747.8917256673177,732.4954406738282,542.714784749349,583.9251118977865,4496,0.0043594021261186,Non-Switch,False,747.8917256673177,732.4954406738282,542.714784749349,583.9251118977865,,0.0,0.0
485,4497,748.0252319335938,732.9286783854167,540.9929850260417,582.5926411946615,4497,0.0043614692769651,Non-Switch,False,748.0252319335938,732.9286783854167,540.9929850260417,582.5926411946615,,0.0,0.0
486,4498,749.1853637695312,733.2161397298177,539.5966634114583,581.6630696614583,4498,0.0043696492017968,Non-Switch,False,749.1853637695312,733.2161397298177,539.5966634114583,581.6630696614583,,0.0,0.0
487,4499,748.5306315104167,734.2915934244792,538.3824035644532,580.8695109049479,4499,0.0043665145492619,Non-Switch,False,748.5306315104167,734.2915934244792,538.3824035644532,580.8695109049479,,0.0,0.0
488,4500,747.4453959147136,735.5682698567708,537.449658203125,580.187890625,4500,0.0043991502726848,Non-Switch,False,747.4453959147136,735.5682698567708,537.449658203125,580.187890625,,0.0,0.0
489,4501,746.033760579427,736.8870564778646,536.8689208984375,579.5130900065104,4501,0.004415573944035,Non-Switch,False,746.033760579427,736.8870564778646,536.8689208984375,579.5130900065104,,0.0,0.0
490,4502,744.4264058430989,737.8999206542969,536.4618916829427,579.0579610188802,4502,0.0044242627628433,Non-Switch,False,744.4264058430989,737.8999206542969,536.4618916829427,579.0579610188802,,0.0,0.0
491,4503,742.691347249349,738.7578857421875,536.5455749511718,578.7776448567708,4503,0.0044561860346989,Non-Switch,False,742.691347249349,738.7578857421875,536.5455749511718,578.7776448567708,,0.0,0.0
492,4504,740.8816935221354,739.6167602539062,537.0925679524739,578.9151143391927,4504,0.0044093294958327,Non-Switch,False,740.8816935221354,739.6167602539062,537.0925679524739,578.9151143391927,,0.0,0.0
493,4505,738.8808390299479,740.3419291178385,537.9243876139323,579.3282450358073,4505,0.004411454422101,Non-Switch,False,738.8808390299479,740.3419291178385,537.9243876139323,579.3282450358073,,0.0,0.0
494,4506,736.5758626302083,740.8160298665365,538.7958699544271,579.998388671875,4506,0.0044764558024404,Non-Switch,False,736.5758626302083,740.8160298665365,538.7958699544271,579.998388671875,,0.0,0.0
495,4507,733.7762430826823,741.228916422526,539.759218343099,581.0604736328125,4507,0.0044472973532396,Non-Switch,False,733.7762430826823,741.228916422526,539.759218343099,581.0604736328125,,0.0,0.0
496,4508,730.5668050130208,741.4797017415365,540.8336446126302,582.2672790527344,4508,0.0044125944789702,Non-Switch,False,730.5668050130208,741.4797017415365,540.8336446126302,582.2672790527344,,0.0,0.0
497,4509,726.9854695638021,741.5601542154948,541.7831827799479,584.0317403157552,4509,0.0044027041329311,Non-Switch,False,726.9854695638021,741.5601542154948,541.7831827799479,584.0317403157552,,0.0,0.0
498,4510,723.2921875,741.3783508300781,543.1889790852864,585.3829772949218,4510,0.0043881584986923,Non-Switch,False,723.2921875,741.3783508300781,543.1889790852864,585.3829772949218,,0.0,0.0
499,4511,719.2685607910156,741.0222188313802,544.6641418457032,586.8018819173177,4511,0.0043898806765262,Non-Switch,False,719.2685607910156,741.0222188313802,544.6641418457032,586.8018819173177,,0.0,0.0
500,4512,715.0743428548177,740.3416971842448,546.3428446451823,588.0875935872396,4512,0.0043997743816014,Non-Switch,False,715.0743428548177,740.3416971842448,546.3428446451823,588.0875935872396,,0.0,0.0
501,4513,713.7719937028556,740.3113087621228,548.3253723144531,589.4354715983073,4513,0.0043963206206323,Non-Switch,False,713.7719937028556,740.3113087621228,548.3253723144531,589.4354715983073,,0.0,0.0
502,4514,708.9433741076239,739.2605106748383,550.2565836588542,590.770009358724,4514,0.004374685404696,Non-Switch,False,708.9433741076239,739.2605106748383,550.2565836588542,590.770009358724,,0.0,0.0
503,4515,703.9042653050916,738.1984484442349,552.3038838704427,592.096445719401,4515,0.0044047874071512,Non-Switch,False,703.9042653050916,738.1984484442349,552.3038838704427,592.096445719401,,0.0,0.0
504,4516,698.7224163186961,737.3533661941002,554.5000203450521,593.1774678548177,4516,0.0045048994487485,Non-Switch,False,698.7224163186961,737.3533661941002,554.5000203450521,593.1774678548177,,0.0,0.0
505,4517,693.2847058526401,736.8329804519127,560.7501057942708,597.2367919921875,4517,0.0045585089938899,Non-Switch,False,693.2847058526401,736.8329804519127,560.7501057942708,597.2367919921875,,0.0,0.0
506,4518,687.8309368265086,736.3767721241918,566.913643391927,601.2759460449219,4518,0.0044442036809458,Non-Switch,False,687.8309368265086,736.3767721241918,566.913643391927,601.2759460449219,,0.0,0.0
507,4519,682.2623838227371,735.9307735048492,573.0216796875,605.41982421875,4519,0.0045038205263373,Non-Switch,False,682.2623838227371,735.9307735048492,573.0216796875,605.41982421875,,0.0,0.0
508,4520,676.5390477673761,735.4421765557651,579.0991149902344,609.6465922037761,4520,0.0044937702901775,Non-Switch,False,676.5390477673761,735.4421765557651,579.0991149902344,609.6465922037761,,0.0,0.0
509,4521,670.7511722959321,734.8045864762931,582.2208109537761,611.2602376302083,4521,0.0349382755227795,Non-Switch,False,670.7511722959321,734.8045864762931,582.2208109537761,611.2602376302083,,0.0,0.0
510,4522,664.7992511617726,733.967127306708,585.3536417643229,613.1634541829427,4522,0.0093224573105006,Non-Switch,False,664.7992511617726,733.967127306708,585.3536417643229,613.1634541829427,,0.0,0.0
511,4523,658.7186279296875,733.1265469255119,588.7617045084636,615.2237345377604,4523,0.0069995017532485,Non-Switch,False,658.7186279296875,733.1265469255119,588.7617045084636,615.2237345377604,,0.0,0.0
512,4524,652.5297451676994,732.4997495453933,595.0123616536458,619.9186889648438,4524,0.0176650461549394,Non-Switch,False,652.5297451676994,732.4997495453933,595.0123616536458,619.9186889648438,,0.0,0.0
513,4525,646.2738163389008,731.8691785088901,598.8067749023437,621.7591959635416,4525,0.0508567639594118,Non-Switch,False,646.2738163389008,731.8691785088901,598.8067749023437,621.7591959635416,,0.0,0.0
514,4526,639.9301652579472,731.2409036570582,602.6237223307292,623.5230244954427,4526,0.0620187927146255,Non-Switch,False,639.9301652579472,731.2409036570582,602.6237223307292,623.5230244954427,,0.0,0.0
515,4527,633.4345997777478,730.7439280542834,606.4260274251302,625.0630879720052,4527,0.6021377459989259,Non-Switch,True,633.4345997777478,730.7439280542834,606.4260274251302,625.0630879720052,,0.0,0.0
516,4528,626.0033190497037,730.5199711240571,612.6702616373698,629.6663452148438,4528,0.045386527906792,Non-Switch,False,626.0033190497037,730.5199711240571,612.6702616373698,629.6663452148438,,0.0,0.0
517,4529,620.6082616345636,729.4796016298492,616.6487141927083,630.786454264323,4529,0.0372382048872257,Non-Switch,False,620.6082616345636,729.4796016298492,616.6487141927083,630.786454264323,,0.0,0.0
518,4530,615.7697375067349,728.4067172346444,620.484940592448,631.8500915527344,4530,0.0513424107187014,Non-Switch,False,615.7697375067349,728.4067172346444,620.484940592448,631.8500915527344,,0.0,0.0
519,4531,611.3020671976024,727.454293086611,624.3250244140625,632.7871378580729,4531,0.2564923457570298,Non-Switch,False,611.3020671976024,727.454293086611,624.3250244140625,632.7871378580729,,0.0,0.0
520,4532,607.1053361563847,726.8324227168642,627.9462504069011,633.5038411458333,4532,0.5166584129191402,Non-Switch,False,607.1053361563847,726.8324227168642,627.9462504069011,633.5038411458333,,0.0,0.0
521,4533,603.1866034146013,726.4989645070043,631.0123555501302,633.7843973795573,4533,0.4920839409243416,Non-Switch,False,603.1866034146013,726.4989645070043,631.0123555501302,633.7843973795573,,0.0,0.0
522,4534,599.530115587958,726.1672468514278,633.6006205240885,633.6710530598958,4534,0.5093838047616197,Non-Switch,False,599.530115587958,726.1672468514278,633.6006205240885,633.6710530598958,,0.0,0.0
523,4535,596.1158320985992,725.8278135102371,635.7624308268229,633.4210327148437,4535,0.3131316286418236,Non-Switch,False,596.1158320985992,725.8278135102371,635.7624308268229,633.4210327148437,,0.0,0.0
524,4536,592.7800461341595,725.4548887055496,638.2100724845097,634.5532479121767,4536,0.3441397136314235,Non-Switch,False,592.7800461341595,725.4548887055496,638.2100724845097,634.5532479121767,,0.0,0.0
525,4537,589.5551589439655,725.116368787042,640.3137943662446,633.7412151468211,4537,0.2800081570466111,Non-Switch,False,589.5551589439655,725.116368787042,640.3137943662446,633.7412151468211,,0.0,0.0
526,4538,586.6592007341056,724.5852303340517,642.1764315901131,632.587507576778,4538,0.2137432631670022,Non-Switch,False,586.6592007341056,724.5852303340517,642.1764315901131,632.587507576778,,0.0,0.0
527,4539,583.933052852236,724.1875189419451,643.7663216426455,631.3508469154095,4539,0.4942966267146798,Non-Switch,False,583.933052852236,724.1875189419451,643.7663216426455,631.3508469154095,,0.0,0.0
528,4540,581.5168309705011,724.0944655845905,645.0817218648976,630.0943813981681,4540,0.2098078271629713,Non-Switch,False,581.5168309705011,724.0944655845905,645.0817218648976,630.0943813981681,,0.0,0.0
529,4541,579.3806910021551,724.3636327283136,646.3427671235183,628.6919597757274,4541,0.1619681118519829,Non-Switch,False,579.3806910021551,724.3636327283136,646.3427671235183,628.6919597757274,,0.0,0.0
530,4542,577.4325351057381,724.8291394463901,647.3149477202317,627.5046428811961,4542,0.085664020948981,Non-Switch,False,577.4325351057381,724.8291394463901,647.3149477202317,627.5046428811961,,0.0,0.0
531,4543,577.197519938151,725.2004801432291,648.1769030340787,626.4667126885776,4543,0.0333170380687585,Non-Switch,False,577.197519938151,725.2004801432291,648.1769030340787,626.4667126885776,,0.0,0.0
532,4544,575.5335388183594,725.8357096354167,649.209840971848,625.3656153185614,4544,0.007878799333375,Non-Switch,False,575.5335388183594,725.8357096354167,649.209840971848,625.3656153185614,,0.0,0.0
533,4545,573.936855061849,726.3010721842448,650.3920793204472,624.130265860722,4545,0.0108998539683107,Non-Switch,False,573.936855061849,726.3010721842448,650.3920793204472,624.130265860722,,0.0,0.0
534,4546,572.4108052571614,726.3499816894531,651.1519964810076,622.9359383418642,4546,0.0118658234145925,Non-Switch,False,572.4108052571614,726.3499816894531,651.1519964810076,622.9359383418642,,0.0,0.0
535,4547,571.1247090657552,725.8238789876302,647.4240280677533,618.6793086610992,4547,0.0239929126609059,Non-Switch,False,571.1247090657552,725.8238789876302,647.4240280677533,618.6793086610992,,0.0,0.0
536,4548,571.928857421875,721.4339640299479,643.5521955818965,614.7055790342133,4548,0.0113440549241639,Non-Switch,False,571.928857421875,721.4339640299479,643.5521955818965,614.7055790342133,,0.0,0.0
537,4549,570.912831624349,720.7623250325521,639.6372827990301,610.7715475148168,4549,0.0106559026243268,Non-Switch,False,570.912831624349,720.7623250325521,639.6372827990301,610.7715475148168,,0.0,0.0
538,4550,570.1207295735677,720.0852213541667,635.6791529162176,606.5691928205819,4550,0.0057803006179085,Non-Switch,False,570.1207295735677,720.0852213541667,635.6791529162176,606.5691928205819,,0.0,0.0
539,4551,569.4986368815104,719.551444498698,634.8264412715517,604.6970109610722,4551,0.010537659849208,Non-Switch,False,569.4986368815104,719.551444498698,634.8264412715517,604.6970109610722,,0.0,0.0
540,4552,568.8340291341145,719.1912068684895,633.7860928239494,602.5092226225754,4552,0.0175282272381057,Non-Switch,False,568.8340291341145,719.1912068684895,633.7860928239494,602.5092226225754,,0.0,0.0
541,4553,568.3106913248698,718.6958638509115,632.4086072198276,599.9614847117457,4553,0.0179074449524148,Non-Switch,False,568.3106913248698,718.6958638509115,632.4086072198276,599.9614847117457,,0.0,0.0
542,4554,568.2219746907552,717.9359334309896,628.2020979256465,594.6609539163524,4554,0.0178526080154643,Non-Switch,False,568.2219746907552,717.9359334309896,628.2020979256465,594.6609539163524,,0.0,0.0
543,4555,568.4784830729167,717.178623453776,626.8272389379041,592.1684191473599,4555,0.0185467192454309,Non-Switch,False,568.4784830729167,717.178623453776,626.8272389379041,592.1684191473599,,0.0,0.0
544,4556,568.9447204589844,716.3640645345052,625.4449084051724,589.8112898201778,4556,0.1238968928719296,Non-Switch,False,568.9447204589844,716.3640645345052,625.4449084051724,589.8112898201778,,0.0,0.0
545,4557,569.6227315266927,715.4263264973958,624.0141980401401,587.6220092773438,4557,0.0097201450209823,Non-Switch,False,569.6227315266927,715.4263264973958,624.0141980401401,587.6220092773438,,0.0,0.0
546,4558,570.3058736165365,714.5546813964844,620.036654768319,582.2392409752155,4558,0.0187931112650811,Non-Switch,False,570.3058736165365,714.5546813964844,620.036654768319,582.2392409752155,,0.0,0.0
547,4559,570.904941813151,713.6278645833333,618.3431059738685,580.3893285290949,4559,0.0048172814130769,Non-Switch,False,570.904941813151,713.6278645833333,618.3431059738685,580.3893285290949,,0.0,0.0
548,4560,571.5237874348958,712.6465393066406,616.6474419955549,578.5397254680765,4560,0.0050498009493326,Non-Switch,False,571.5237874348958,712.6465393066406,616.6474419955549,578.5397254680765,,0.0,0.0
549,4561,572.2719156901042,711.497861735026,614.644775390625,576.8946975181842,4561,0.0065597078528236,Non-Switch,False,572.2719156901042,711.497861735026,614.644775390625,576.8946975181842,,0.0,0.0
550,4562,573.4715657552083,710.1348795572917,612.7078268116918,575.3893159011315,4562,0.0055072956266518,Non-Switch,False,573.4715657552083,710.1348795572917,612.7078268116918,575.3893159011315,,0.0,0.0
551,4563,574.9425374348958,708.6591613769531,610.9125808189655,574.2236286031789,4563,0.0047011948032626,Non-Switch,False,574.9425374348958,708.6591613769531,610.9125808189655,574.2236286031789,,0.0,0.0
552,4564,576.4207336425782,707.1834676106771,609.1927279768319,573.1878662109375,4564,0.0046418298855824,Non-Switch,False,576.4207336425782,707.1834676106771,609.1927279768319,573.1878662109375,,0.0,0.0
553,4565,577.9893208821615,705.9743855794271,607.6651863887392,572.2742667362608,4565,0.0056186631265795,Non-Switch,False,577.9893208821615,705.9743855794271,607.6651863887392,572.2742667362608,,0.0,0.0
554,4566,579.4314392089843,704.8506001790364,606.9153889973958,572.2306070963542,4566,0.0046330829554486,Non-Switch,False,579.4314392089843,704.8506001790364,606.9153889973958,572.2306070963542,,0.0,0.0
555,4567,582.069639078776,705.691737874349,606.2292354189117,571.800364527209,4567,0.0056811062649873,Non-Switch,False,582.069639078776,705.691737874349,606.2292354189117,571.800364527209,,0.0,0.0
556,4568,583.6645121256511,704.9611796061198,605.6344866071429,571.546879359654,4568,0.0048659400748374,Non-Switch,False,583.6645121256511,704.9611796061198,605.6344866071429,571.546879359654,,0.0,0.0
557,4569,585.2428751627605,704.2002380371093,604.9999502676504,571.2942527488426,4569,0.0057980994786584,Non-Switch,False,585.2428751627605,704.2002380371093,604.9999502676504,571.2942527488426,,0.0,0.0
558,4570,586.724678548177,703.3943400065104,604.0834147135416,572.2822220413773,4570,0.0073155682443295,Non-Switch,False,586.724678548177,703.3943400065104,604.0834147135416,572.2822220413773,,0.0,0.0
559,4571,588.1573974609375,702.4711527506511,603.5825805664062,572.1406766451322,4571,0.0069542326948667,Non-Switch,False,588.1573974609375,702.4711527506511,603.5825805664062,572.1406766451322,,0.0,0.0
560,4572,589.6009948730468,701.6624532063802,604.1850351186899,575.9282649113582,4572,0.007713083300353,Non-Switch,False,589.6009948730468,701.6624532063802,604.1850351186899,575.9282649113582,,0.0,0.0
561,4573,591.2613505045573,700.9966654459636,604.9232600285457,579.6946082481971,4573,0.0259655751641337,Non-Switch,False,591.2613505045573,700.9966654459636,604.9232600285457,579.6946082481971,,0.0,0.0
562,4574,593.2399108886718,700.5350199381511,604.3175283578726,581.3872751089243,4574,0.0150365949933693,Non-Switch,False,593.2399108886718,700.5350199381511,604.3175283578726,581.3872751089243,,0.0,0.0
563,4575,595.1107666015625,700.2573364257812,603.7072566105769,583.3818359375,4575,0.0231648108225437,Non-Switch,False,595.1107666015625,700.2573364257812,603.7072566105769,583.3818359375,,0.0,0.0
564,4576,596.8486938476562,700.1791585286459,603.2345815805288,585.3099811260516,4576,0.0136131469931417,Non-Switch,False,596.8486938476562,700.1791585286459,603.2345815805288,585.3099811260516,,0.0,0.0
565,4577,598.4485331217448,700.313710530599,603.0925081693209,587.0673241248497,4577,0.009035948322115,Non-Switch,False,598.4485331217448,700.313710530599,603.0925081693209,587.0673241248497,,0.0,0.0
566,4578,597.8466389973959,704.2503051757812,603.0916583721454,588.5280832143931,4578,0.0093090184786731,Non-Switch,False,597.8466389973959,704.2503051757812,603.0916583721454,588.5280832143931,,0.0,0.0
567,4579,599.1141235351563,704.5213541666667,603.075927734375,589.9063908503606,4579,0.0117122670924323,Non-Switch,False,599.1141235351563,704.5213541666667,603.075927734375,589.9063908503606,,0.0,0.0
568,4580,600.318017578125,704.675948079427,603.1772883488582,591.4312133789062,4580,0.0095916296415106,Non-Switch,False,600.318017578125,704.675948079427,603.1772883488582,591.4312133789062,,0.0,0.0
569,4581,601.3865193684895,704.851485188802,603.74757033128,593.5281419020432,4581,0.0053727420437975,Non-Switch,False,601.3865193684895,704.851485188802,603.74757033128,593.5281419020432,,0.0,0.0
570,4582,602.5243591308594,705.0563720703125,605.1431556114784,595.9895418607272,4582,0.0137385626540545,Non-Switch,False,602.5243591308594,705.0563720703125,605.1431556114784,595.9895418607272,,0.0,0.0
571,4583,603.4598937988281,705.3234985351562,606.9180532602163,598.9827951284556,4583,0.0325389643711949,Non-Switch,False,603.4598937988281,705.3234985351562,606.9180532602163,598.9827951284556,,0.0,0.0
572,4584,603.9366414388021,705.60068359375,610.7684889573318,605.7233581542969,4584,0.0642307368297819,Non-Switch,False,603.9366414388021,705.60068359375,610.7684889573318,605.7233581542969,,0.0,0.0
573,4585,603.9520589192708,705.7264872233073,613.5359097994291,608.9644235464243,4585,0.0645491949546014,Non-Switch,False,603.9520589192708,705.7264872233073,613.5359097994291,608.9644235464243,,0.0,0.0
574,4586,603.8302876790365,705.7971374511719,616.7325533353365,612.0392197829026,4586,0.5430692296685264,Non-Switch,False,603.8302876790365,705.7971374511719,616.7325533353365,612.0392197829026,,0.0,0.0
575,4587,603.6316752115886,705.8702880859375,620.172865647536,615.2442979079026,4587,0.4485946020093377,Non-Switch,False,603.6316752115886,705.8702880859375,620.172865647536,615.2442979079026,,0.0,0.0
