,x,y,time,method
536,4.581819175786616,7.181421586986917,0,DREEM
537,5.015942806025891,7.08348431014189,0,DREEM
538,-2.543980580590476,9.22963211144173,0,DREEM
539,8.67771607239779,3.9957464186972778,0,DREEM
540,-0.0111543784007837,1.3185062894812822,0,DREEM
541,2.5804305151639166,8.45864720136552,0,DREEM
542,5.071118316617809,8.324670997997913,0,DREEM
543,8.500403894170459,4.117058667211667,0,DREEM
544,8.510110519283673,-3.0552304603453315,0,DREEM
545,8.797432796312739,-3.936781710787056,0,DREEM
546,8.911331708922658,-3.730486652570236,0,DREEM
547,1.253643268510692,8.411063168206999,0,DREEM
548,-6.954112935222289,5.746735965356769,0,DREEM
549,-4.779461463895635,8.355676720866537,0,DREEM
550,-4.741910974656166,7.4924281690263586,0,DREEM
551,-1.304757703380672,8.382059521212664,0,DREEM
552,-5.830081527625145,7.273314135145572,0,DREEM
553,1.23230383719685,8.224727194298017,0,DREEM
554,4.097341884886198,8.691167559335513,0,DREEM
555,2.226491355295297,8.674402224458822,0,DREEM
556,-3.1608429129339557,2.531427350988176,0,DREEM
557,9.523357436978928,-1.2613900985199586,0,DREEM
558,8.637773245820608,0.7820584497814477,0,DREEM
559,8.290870007819363,4.239689758851082,0,DREEM
560,8.753286661510796,-0.9149594281660076,0,DREEM
561,7.145160551338473,4.299654379674736,0,DREEM
562,8.267328929408507,4.2112048180061326,0,DREEM
563,-0.0614631112596214,4.011510012316442,0,DREEM
564,-0.0482770358139056,7.981764119456537,0,DREEM
565,-5.224601146693577,7.399658360061794,0,DREEM
566,-5.242812573976536,7.053195554993394,0,DREEM
567,8.698185226378735,2.8165904654002896,0,DREEM
568,8.88519431815483,2.993479528325696,0,DREEM
569,-1.0953133665315264,9.663214723459072,0,DREEM
570,3.07677421117179,9.01776809807217,0,DREEM
571,-3.789018109176756,8.162289155563816,0,DREEM
572,3.645563923503277,8.594455115650383,0,DREEM
573,4.880174728758329,-2.2608623617406063,0,DREEM
574,-1.299921019834931,8.869137772531468,0,DREEM
575,-0.2420758848188054,9.243179314725976,0,DREEM
576,-0.2909540448264724,8.713515445130978,0,DREEM
577,-0.0754089737360958,9.559371693941568,0,DREEM
578,-1.4376821105643642,6.138733545578855,0,DREEM
579,0.1457104033752588,9.419858819338788,0,DREEM
580,0.395217667622265,9.017299785172796,0,DREEM
581,0.5172654608032041,9.013051283207162,0,DREEM
582,0.1736398552153017,9.126309094906718,0,DREEM
583,0.4663526582017595,9.622717527956178,0,DREEM
584,0.3605434774990984,9.279770568870594,0,DREEM
585,0.4115726205833999,9.060053021592534,0,DREEM
586,0.7572192613920644,9.367693710492205,0,DREEM
587,1.5760217400921654,9.298436998027569,0,DREEM
588,-9.648345578539857,0.0191681215359929,0,DREEM
589,-3.886017723409192,7.873140353597034,0,DREEM
590,-3.0745625017034435,7.748889149754421,0,DREEM
591,-3.85618737376776,0.7137666837005721,0,DREEM
592,-5.460338584234204,0.2775974810973051,0,DREEM
593,-4.037447875686283,8.781983456676521,0,DREEM
594,-9.900071349525636,-0.4204469293555221,0,DREEM
595,-8.632444657675196,2.931747072867441,0,DREEM
596,-9.617628232703144,-0.3383239778844095,0,DREEM
597,-6.092309775840717,7.647863324147416,0,DREEM
598,-1.5866508864524018,6.11573577825502,0,DREEM
599,5.211118769174165,6.528414965637075,0,DREEM
600,3.366755636177868,7.817826537742297,0,DREEM
601,-9.486268252517275,0.4907153717131715,0,DREEM
602,6.800941396586427,5.083842789303496,0,DREEM
603,-8.94412637229533,3.304844594320555,0,DREEM
604,-8.741548652227547,-0.4023959929246491,0,DREEM
605,-8.88497380936123,-0.0050541367197372,0,DREEM
606,-8.812269932345474,1.0567197331248157,0,DREEM
607,-8.255015909330359,0.2566082953756031,0,DREEM
608,-8.812952227812781,0.258087563948618,0,DREEM
609,-7.09606528092509,5.124664705006635,0,DREEM
610,-7.063331724654825,5.345756376082558,0,DREEM
611,-3.622474725691031,4.822672453201083,0,DREEM
612,-8.393500529612396,3.6254999471323672,0,DREEM
613,-8.318396849004362,0.9862830671502872,0,DREEM
614,-4.42081098411948,7.77472089359832,0,DREEM
615,-0.7970053817313107,9.379049730743304,0,DREEM
616,3.5772370165912317,8.938882966666446,0,DREEM
617,3.112426159682025,9.41687578584261,0,DREEM
618,-3.862939883906495,7.894962181001158,0,DREEM
619,-8.985586583846205,3.059451659681741,0,DREEM
620,-9.467054787683454,2.847152915465529,0,DREEM
621,-8.773391614455997,4.326425256555041,0,DREEM
622,-7.220212422655812,4.297104086054327,0,DREEM
623,-5.803745914770372,6.563941827271469,0,DREEM
624,4.002076144293926,6.581933746714524,0,DREEM
625,8.636393701824332,3.411204935107857,0,DREEM
626,0.6790340404721841,8.4136905964118,0,DREEM
627,7.332294088194463,5.864863490196172,0,DREEM
628,4.5111381934511074,4.670481394147526,0,DREEM
629,-0.8407770701899115,8.687574840083146,0,DREEM
630,3.7478146685762206,8.274477632492765,0,DREEM
631,-3.518374648118788,8.508117805150958,0,DREEM
632,-7.44631996913601,5.89952911660641,0,DREEM
633,-8.869456087835747,2.9244444973138464,0,DREEM
634,-7.657405502292519,5.0228713127752025,0,DREEM
635,-2.829412456079394,8.630649244583733,0,DREEM
636,7.65525863227507,0.0760660926390394,0,DREEM
637,2.31084143048858,9.541851122815102,0,DREEM
638,-1.4774793723817514,3.832009469317069,0,DREEM
639,-4.330300146515661,7.96524321677957,0,DREEM
640,7.550922647573524,2.887608422582137,0,DREEM
641,5.486421800044711,7.482186930241993,0,DREEM
642,0.2003695697902423,9.0411269120518,0,DREEM
643,7.9938353303357665,-4.347571214715539,0,DREEM
644,-6.3897114067281935,0.4569872260838666,0,DREEM
645,8.916697176399717,-0.9346219859242508,0,DREEM
646,9.159120531617258,2.30215960664958,0,DREEM
647,-6.1776428251136295,1.8982455004107872,0,DREEM
648,-7.0859729541951975,6.595492991132232,0,DREEM
649,-7.721227772801436,-4.951976917302119,0,DREEM
650,-8.715252411165979,-0.9235174514423776,0,DREEM
651,-8.940487258478292,-1.0759213016186346,0,DREEM
652,-9.461899741156564,1.6918823890705714,0,DREEM
653,-9.404251849308334,1.6469029187882889,0,DREEM
654,-9.798421784405482,1.5705979383421371,0,DREEM
655,-9.849707713510243,1.4940839279808564,0,DREEM
656,-9.809136292811385,1.8691369375560056,0,DREEM
657,-9.720909902266774,1.6417647893740135,0,DREEM
658,-9.386492902311176,1.2826408949842896,0,DREEM
659,-9.191430562188591,1.3243816594445164,0,DREEM
660,-8.08312637393132,-0.6526256676018499,0,DREEM
661,-0.4244214056390292,9.008572523189676,0,DREEM
662,-0.4382671705369277,1.7799399754263616,0,DREEM
663,0.5821005230360835,4.398581660051688,0,DREEM
664,-0.0156848377119772,6.453274348268877,0,DREEM
665,-4.547599571756114,8.37880202428136,0,DREEM
666,0.1537464613670283,8.544760263400821,0,DREEM
667,-3.677450153639677,8.598636804548132,0,DREEM
668,-4.013973990762195,8.54753883714351,0,DREEM
669,-3.821151585483469,1.5642041909953166,0,DREEM
670,7.588889309720308,3.6533573078343458,0,DREEM
671,-9.1204144538,1.7758941772187018,0,DREEM
672,-9.005116947353729,2.4648627015835105,0,DREEM
673,-4.463856289542645,8.412030371811502,0,DREEM
674,8.026539765216036,5.6483288282113735,0,DREEM
675,-1.3711850626319106,8.439001509738764,0,DREEM
676,-0.1290215147409256,8.298981149525833,0,DREEM
677,-1.527106394383421,3.896485221989198,0,DREEM
678,3.4721980520659,4.075903153560616,0,DREEM
679,-8.019875994349889,5.426664364906553,0,DREEM
680,0.773218012976195,8.765455270784644,0,DREEM
681,-0.7354002937979965,5.942411871218807,0,DREEM
682,-2.006576125732868,6.05484762207821,0,DREEM
683,-1.3438286205630416,6.241054422039697,0,DREEM
684,0.3249718708894248,8.733832823013007,0,DREEM
685,3.957950070566488,7.551693495250407,0,DREEM
686,5.90373385154955,5.841570404722439,0,DREEM
687,-7.950184657967137,-2.18880730989101,0,DREEM
688,-8.71421829089474,-2.579439546650064,0,DREEM
689,4.442689956366776,7.055510870268998,0,DREEM
690,-8.797599544023969,4.382529578001153,0,DREEM
691,-4.741102114596576,7.649175470890052,0,DREEM
692,1.2195277040550376,5.003024168775886,0,DREEM
693,5.159412469458022,-2.4359677624041147,0,DREEM
694,8.647747172564006,-1.2741037490534888,0,DREEM
695,-3.0730660343243588,7.892904463529014,0,DREEM
696,-1.0809850320651335,4.441719112533958,0,DREEM
697,3.754209281102928,8.036811040430182,0,DREEM
698,6.766632925160043,6.280116786507377,0,DREEM
699,-3.6218566156735927,7.214360499846497,0,DREEM
700,-0.7720603648295314,9.490931701586668,0,DREEM
701,-6.544305271157797,5.10296476071431,0,DREEM
702,-3.80443913144514,-0.4965842509363542,0,DREEM
703,-0.9009136997330904,0.6840952856883503,0,DREEM
704,-7.871327253452696,5.088389029826264,0,DREEM
705,-3.146863994141383,4.080903924153862,0,DREEM
706,-2.87793521838224,7.726639434051099,0,DREEM
707,-7.900588580912227,4.729876078227071,0,DREEM
708,-2.047353802951952,8.620641056862905,0,DREEM
709,-0.5104518265554623,9.381061396726022,0,DREEM
710,-0.8753975580652593,8.876792282200523,0,DREEM
711,6.220089048068786,7.375255538223888,0,DREEM
712,-2.805697689305885,7.848512617026741,0,DREEM
713,4.32877276674685,8.792365989808324,0,DREEM
714,5.035280120121728,5.766452871963799,0,DREEM
715,6.681555574883363,6.578341547616033,0,DREEM
716,-8.225062435992083,4.610199096078768,0,DREEM
717,-9.038804467738712,-2.9936255048576994,0,DREEM
718,-8.637933420119312,2.6744872370367223,0,DREEM
719,5.821510094059739,6.488540231772014,0,DREEM
720,2.0063444878678003,8.638334356331997,0,DREEM
721,-4.659839368654249,7.845126314406141,0,DREEM
722,-1.434025238777154,8.162149579352475,0,DREEM
723,0.849189571487683,8.42660659334368,0,DREEM
724,1.2847520893655942,4.381654102037078,0,DREEM
725,-3.5055510391546987,4.358248676362591,0,DREEM
726,0.8213468660979767,4.653097680153612,0,DREEM
727,8.422647378314657,5.2243005157437326,0,DREEM
728,-0.3055346015668073,9.819711606541018,0,DREEM
729,0.9257207901006528,8.84907599801165,0,DREEM
730,1.1935463199976712,8.752849649731788,0,DREEM
731,1.7042693783897829,8.123148642546933,0,DREEM
732,8.997809562204692,-0.4314458400471048,0,DREEM
733,4.429027650328601,4.431752323824579,0,DREEM
734,1.03592685875262,9.822831722896169,0,DREEM
735,1.2892695377661034,9.70609374381577,0,DREEM
736,4.129734401281989,7.603260224991977,0,DREEM
737,1.3431947084196885,9.573142211759382,0,DREEM
738,4.106947728846925,7.804177270084643,0,DREEM
739,4.073697356888749,7.844984505870145,0,DREEM
740,1.2921268015609473,8.874879177126427,0,DREEM
741,1.0502107291775498,9.38942321665053,0,DREEM
742,4.0797105534971685,7.4733069169527235,0,DREEM
743,1.0311426960896597,9.300158686264693,0,DREEM
744,6.727176175123185,5.671435544627719,0,DREEM
745,4.578217147308226,7.527681507583463,0,DREEM
746,-7.358379456223196,2.2740274339665767,0,DREEM
747,4.157423816305394,8.477093770691221,0,DREEM
748,0.996458334554674,6.560689090195213,0,DREEM
749,-6.271760704914849,5.449199267026782,0,DREEM
750,-3.858329124281068,8.342009392150464,0,DREEM
751,-5.9468332330156,6.16732324274885,0,DREEM
752,-2.408809843236452,8.086498076982155,0,DREEM
753,6.422193330595611,6.0763796175532825,0,DREEM
754,0.0141583940046489,9.180152132094245,0,DREEM
755,6.798040856056979,6.239245758719053,0,DREEM
756,-1.950846571292936,6.385327441182401,0,DREEM
757,2.3407795837548298,7.796873447439933,0,DREEM
758,-6.226870697246072,7.097597266590811,0,DREEM
759,-1.910022299896157,9.36090743374852,0,DREEM
760,3.1931108706996816,7.967857191347841,0,DREEM
761,-0.871133043488601,8.646090648347643,0,DREEM
762,-5.842492440047573,6.953911355487823,0,DREEM
763,-1.3564634669905768,9.043876038553114,0,DREEM
764,3.773000563275086,1.0689244118701406,0,DREEM
765,3.795513880979109,0.0870905053105182,0,DREEM
766,0.4254598788302675,6.688891532149508,0,DREEM
767,9.034548266413928,1.0254063317165656,0,DREEM
768,1.4896027079967773,9.349015075585188,0,DREEM
769,-4.050378387085009,4.2023783918053335,0,DREEM
770,-6.026934381710096,7.394257046013218,0,DREEM
771,-6.438145640858805,4.4999207336245695,0,DREEM
772,0.9084531305740912,8.836641940173978,0,DREEM
773,3.995095477549937,8.353226469593968,0,DREEM
774,-7.621890468438763,3.2968996702515017,0,DREEM
775,5.836873655706849,6.6344154703444005,0,DREEM
776,-6.81932324545166,6.141645273763154,0,DREEM
777,-4.318942776024096,6.881599633613919,0,DREEM
778,1.2965083252105705,9.046742585689724,0,DREEM
779,9.926152757527554,0.7319376435708514,0,DREEM
780,-5.017838544090449,7.372141355335532,0,DREEM
781,-8.941506511230786,-0.9628676813180014,0,DREEM
782,-7.835565504002712,2.6536714858445367,0,DREEM
783,-7.981651598259598,0.4378770131751165,0,DREEM
784,-7.436307435952491,1.4393107235474905,0,DREEM
785,-1.7559750959977152,9.03823128643926,0,DREEM
786,5.933232763481785,7.515099023083157,0,DREEM
787,-5.588408812516765,6.424595573018008,0,DREEM
788,-8.355786457537059,3.70637987584965,0,DREEM
789,-9.237418268899797,0.8143879365653948,0,DREEM
790,-1.684710962056806,6.3373011571877536,0,DREEM
791,5.620593118003426,7.565538224097668,0,DREEM
792,-7.748893001253777,5.323662678055742,0,DREEM
793,-8.39971960328467,2.0681133195891337,0,DREEM
794,8.119374620802088,-2.663799016570883,0,DREEM
795,8.353235835797433,-2.025673004510009,0,DREEM
796,7.6356010695356655,4.957948510677031,0,DREEM
797,6.400361970148669,6.31481819313088,0,DREEM
798,3.622447511276513,8.861503673804606,0,DREEM
799,3.6347473060208415,9.157242714766491,0,DREEM
800,2.8701215037331824,8.9041452956073,0,DREEM
801,-4.315995715991686,3.626074015870546,0,DREEM
802,3.938035400065476,9.010968836668182,0,DREEM
803,8.314799700581936,-4.544355506400133,0,DREEM
804,8.216805408636352,-3.788610065184645,0,DREEM
805,8.718375464211661,-3.206785402659317,0,DREEM
806,9.291886093857212,-1.497125607259298,0,DREEM
807,8.081497589687979,2.891202198667963,0,DREEM
808,6.887653571006843,6.156661682433538,0,DREEM
809,6.842046190436771,2.921356682688504,0,DREEM
810,-9.721892910337248,1.314464919641407,0,DREEM
811,-8.577309885053598,0.7119464548655495,0,DREEM
812,-8.53342255111357,1.7596601663659506,0,DREEM
813,-8.373054492252908,2.135040140618797,0,DREEM
814,-5.147816329758781,6.654055240276605,0,DREEM
815,-3.316612133852392,9.342495758066292,0,DREEM
816,-3.578304560158486,9.265297526114765,0,DREEM
817,-8.721980468690967,2.6491423389251034,0,DREEM
818,-6.043602099427551,6.229712234276816,0,DREEM
819,-9.02951992358588,-2.531223498764036,0,DREEM
820,-8.157804651089679,3.774414513569449,0,DREEM
821,-8.072286993698146,3.8192467026658896,0,DREEM
822,-9.01593157642531,-3.361376445537684,0,DREEM
823,-8.819423866107826,-3.005093428044459,0,DREEM
824,-7.169555519650571,2.025153272510198,0,DREEM
825,9.18926685128072,-0.0719691110955111,0,DREEM
826,-5.374156327103617,1.7509505170059387,0,DREEM
827,-7.625656386622195,5.116323335280772,0,DREEM
828,-0.5841232563103009,6.9585508760153605,0,DREEM
829,1.2640382560732566,6.332632282447092,0,DREEM
830,9.099478120553854,2.439862617216572,0,DREEM
831,6.550994509162809,7.307320540491909,0,DREEM
832,4.136768842942905,3.0246214334952577,0,DREEM
833,-1.4951382070966934,9.859481482653964,0,DREEM
834,4.183585015589747,8.55172008323337,0,DREEM
835,-5.197524275212096,2.653574405581318,0,DREEM
836,8.130022629261507,2.446888960965837,0,DREEM
837,-4.742599532630251,7.620489724740305,0,DREEM
838,5.347700283367141,6.493919903334109,0,DREEM
839,5.428303144371559,5.101242269558758,0,DREEM
840,8.642593969076346,-1.946502016880167,0,DREEM
841,8.489453017421424,3.017895034009753,0,DREEM
842,-3.386369154821635,7.961159261556732,0,DREEM
843,53.395366644771215,-26.577069002663087,5,DREEM
844,29.030932969384367,-3.2649326990163265,5,DREEM
845,-4.733984063846011,7.33294000421529,5,DREEM
846,-12.88257221385436,6.416662309113085,5,DREEM
847,8.656181425893053,3.817155004853281,5,DREEM
848,12.124054458190743,4.2976444292260405,5,DREEM
849,8.544109415580179,2.24048507828802,5,DREEM
850,-7.389753209783544,5.746882665727134,5,DREEM
851,-1.438120991799398,9.476049938104868,5,DREEM
852,-4.933936206165486,7.756258673718348,5,DREEM
853,-4.365007141129999,7.278274616096493,5,DREEM
854,-7.367311693702545,-3.0754162150088638,5,DREEM
855,-8.182456900643398,5.526613888129333,5,DREEM
856,-4.523518773700209,8.33801080784712,5,DREEM
857,0.0048990679355298,12.909175376351214,5,DREEM
858,7.444041299559737,6.379938196800401,5,DREEM
859,3.496836083013372,3.926431874955004,5,DREEM
860,-0.5342243155841641,9.469164597050735,5,DREEM
861,8.251690919531965,5.264296178479867,5,DREEM
862,2.626675254158889,9.043465239543083,5,DREEM
863,-4.537398445637797,1.0076655798371053,5,DREEM
864,2.479754446892016,7.925225140009608,5,DREEM
865,6.56579838715322,6.0244710961167325,5,DREEM
866,1.3330244638029616,-8.929403038884265,5,DREEM
867,4.035000404136821,-1.501007381906735,5,DREEM
868,-11.61541747514842,-1.7983813038188732,5,DREEM
869,0.3941669410798481,6.981437043849894,5,DREEM
870,-2.3048488619515464,3.752294070636684,5,DREEM
871,11.68370689638552,1.975609668608414,5,DREEM
872,12.346944877933794,-2.00815208780902,5,DREEM
873,-10.441193049433778,7.169478964875787,5,DREEM
874,14.871418437532869,6.842146496915955,5,DREEM
875,5.628023591067275,0.1753635918548727,5,DREEM
876,5.192146916474198,7.528820777588227,5,DREEM
877,5.479448133104108,7.405926014021861,5,DREEM
878,-10.844044344248791,4.002559143383371,5,DREEM
879,0.6435910914682318,9.59141848547606,5,DREEM
880,-3.7498149184455136,8.075814552832897,5,DREEM
881,5.142086068174182,4.4271155170377146,5,DREEM
882,8.424172080165489,7.203445389747565,5,DREEM
883,12.939802923370708,2.0805164636882534,5,DREEM
884,-2.458453864947677,8.221576700248159,5,DREEM
885,18.234229987941525,9.253133188381106,5,DREEM
886,-19.60629894750868,9.792308436746712,5,DREEM
887,4.190247286572303,13.49882730237366,5,DREEM
888,-6.645121907672918,5.561623317279172,5,DREEM
889,2.34056815980329,12.649175358813247,5,DREEM
890,-0.5935658020313608,6.223762433161208,5,DREEM
891,4.01050603018818,-0.8930578324288797,5,DREEM
892,-1.4256213386927796,8.720220378823278,5,DREEM
893,5.0115126179694185,-1.6998351321111522,5,DREEM
894,6.308310718942471,10.952593829260088,5,DREEM
895,5.861946419260116,10.678824942003471,5,DREEM
896,-7.683034281281578,1.8393375314570248,5,DREEM
897,-10.107013248312018,6.477336835872415,5,DREEM
898,-4.078780900349986,8.732145513652569,5,DREEM
899,-0.2540232731567297,8.913421207186957,5,DREEM
900,-7.370356899319356,5.249935871034952,5,DREEM
901,-3.44580876029886,7.306330472909419,5,DREEM
902,-5.728414285365696,1.9476616253452743,5,DREEM
903,-9.081594577116087,7.649895603246453,5,DREEM
904,-4.62502753384998,7.30040636382838,5,DREEM
905,-10.731404093818393,7.411374557052012,5,DREEM
906,-9.285973361582505,1.8571240928829176,5,DREEM
907,-8.285196635381817,4.334287002378277,5,DREEM
908,-8.37234438141444,4.052887697548333,5,DREEM
909,7.597355414712285,5.770729666629882,5,DREEM
910,7.978148843415607,1.6480001918854488,5,DREEM
911,9.005038656645388,14.633490321082196,5,DREEM
912,14.392969574727614,-0.8580212026351102,5,DREEM
913,9.634992990713558,-0.7298420483465969,5,DREEM
914,10.809456503245848,-4.874899774432282,5,DREEM
915,-4.281092431499991,8.971790026412434,5,DREEM
916,-5.048621569095804,4.257811767057271,5,DREEM
917,-0.4211733081657418,12.106013056643294,5,DREEM
918,-1.3967435724768624,9.378066507407071,5,DREEM
919,-4.480166657785651,-0.436749933729801,5,DREEM
920,-3.5189829357281712,7.844000990663348,5,DREEM
921,-16.79385825922087,-1.3580205422251947,5,DREEM
922,25.988323404617308,-13.591404382222263,5,DREEM
923,1.7212319165105068,3.3301184748251536,5,DREEM
924,-5.206066226648301,7.4811354182041905,5,DREEM
925,0.3004978578571125,-0.0336748748465826,5,DREEM
926,9.04949751759399,-9.426940570270308,5,DREEM
927,-9.310044808578512,-1.307802085206595,5,DREEM
928,-8.056922581615733,2.268644578683042,5,DREEM
929,-13.41822588313576,0.1492850161445453,5,DREEM
930,-9.768632523408495,-0.9461894556114122,5,DREEM
931,-13.937636610763734,-3.35516773015643,5,DREEM
932,-9.666525553625291,-1.347934890708146,5,DREEM
933,4.894952997588446,11.393081674363822,5,DREEM
934,-0.6755276524803271,9.827488457881891,5,DREEM
935,1.0972523822244664,7.8626448056729075,5,DREEM
936,-0.1883459658437094,5.29604623242304,5,DREEM
937,-5.543380024335844,6.855604485662272,5,DREEM
938,-10.94901173760729,6.114493462839871,5,DREEM
939,-8.01645147905204,4.068361979694011,5,DREEM
940,-9.530541416568818,8.032706320430682,5,DREEM
941,3.50374965849492,3.721152123719996,5,DREEM
942,13.255654880806928,-10.759194444933811,5,DREEM
943,-1.200614984399104,11.305278609413524,5,DREEM
944,-4.785873902886886,7.66133816146493,5,DREEM
945,8.22947565573725,3.8120057756684367,5,DREEM
946,3.631114323445138,3.770438940870185,5,DREEM
947,3.471892609944706,1.1505176471524807,5,DREEM
948,4.254909760910299,4.13049757713921,5,DREEM
949,-11.919960586677226,-3.4115740394084257,5,DREEM
950,-8.695282272465365,0.6068516811978252,5,DREEM
951,-6.024231829618356,6.570338614606553,5,DREEM
952,-2.6712740518955025,5.403647301205997,5,DREEM
953,-11.78007812916236,-3.876856777178569,5,DREEM
954,-12.5823248539473,-3.5095551675583807,5,DREEM
955,-10.345448542521453,3.669708348830098,5,DREEM
956,-6.8999309088599,8.750184002642467,5,DREEM
957,-11.806371205625169,1.111690419377121,5,DREEM
958,11.378190240896966,-5.536522606028467,5,DREEM
959,8.25209082308582,-2.178109823703488,5,DREEM
960,7.3093147883093375,4.851936864902707,5,DREEM
961,9.577761462315047,7.587230080761992,5,DREEM
962,9.331980829813617,17.450556829567166,5,DREEM
963,3.1323820633544632,12.166667988461842,5,DREEM
964,2.687251727498429,8.832793041516775,5,DREEM
965,-5.817749408251908,6.906290338577175,5,DREEM
966,4.2225194000475454,12.991587156029963,5,DREEM
967,11.951976513867516,-0.6558143944199964,5,DREEM
968,0.3243638955254231,-4.053764644609027,5,DREEM
969,15.890978277167582,0.2235560978887954,5,DREEM
970,16.09333563398247,-0.6962559531222916,5,DREEM
971,10.957094976109088,3.834919223601879,5,DREEM
972,6.276682736264653,6.456254040016519,5,DREEM
973,4.723350207429533,10.019770238847416,5,DREEM
974,-8.847509428134687,0.7270326831403131,5,DREEM
975,-8.757812124333798,0.4568534257046882,5,DREEM
976,-8.436241556855663,1.7882431339937015,5,DREEM
977,-11.271770328007229,3.3495160414811367,5,DREEM
978,-4.9736925493741495,6.502350001889978,5,DREEM
979,-5.515395872833224,11.91141317441771,5,DREEM
980,-3.448269624756264,9.247239012669922,5,DREEM
981,-8.439776632943223,3.088844317937668,5,DREEM
982,-8.127859928947965,8.59575578923968,5,DREEM
983,-17.288279157388235,-5.13357798766402,5,DREEM
984,-11.63081363402342,4.477295033243553,5,DREEM
985,-8.523101438410253,3.8584058380396327,5,DREEM
986,-9.54307968204128,-6.793652454594062,5,DREEM
987,-8.097922942260963,1.1072641446436136,5,DREEM
988,-3.457991293179812,1.2729375014994362,5,DREEM
989,8.912878329895028,0.3030335561752981,5,DREEM
990,-7.50281623901402,4.637436271707858,5,DREEM
991,-8.114043433548,9.199157253833697,5,DREEM
992,-1.0380518926696378,6.804361485985977,5,DREEM
993,5.830632805563926,6.254591106924308,5,DREEM
994,13.818232036757871,-0.4637431689915394,5,DREEM
995,3.972789207284248,10.738506923863438,5,DREEM
996,11.161032435197225,8.904770710115871,5,DREEM
997,-7.931384466968511,2.922247591151192,5,DREEM
998,1.5154688537573937,4.454072838062413,5,DREEM
999,-5.885996536976827,6.394886144823214,5,DREEM
1000,-3.6037586775253407,6.687041903035853,5,DREEM
1001,1.6366835863847986,8.783902542121368,5,DREEM
1002,9.693683472836884,0.0984991104380926,5,DREEM
1003,-52.38741643768943,5.41771568082377,5,DREEM
1004,-8.725803397655165,3.165904005085251,5,DREEM
1005,-7.691487668175558,3.0388258263444974,5,DREEM
1006,-11.27102449822635,4.767262327837912,5,DREEM
1007,-14.365725515451992,6.729237646593589,5,DREEM
1008,35.691506272990466,-38.11737381211939,5,DREEM
1009,10.28519157692042,11.247065807273206,5,DREEM
1010,-5.1101498918080175,2.728633793312667,5,DREEM
1011,-15.409167949405909,-1.0425185885241075,5,DREEM
1012,-14.1122291928545,3.972835312541069,5,DREEM
1013,-1.4923809151140843,5.9824241601055785,5,DREEM
1014,2.678313463452565,11.834586401857072,5,DREEM
1015,9.71739762021221,6.69657634076116,5,DREEM
1016,6.211888597727747,0.1775988700344415,5,DREEM
1017,-1.2117444974326126,9.831912564919651,5,DREEM
1018,4.782337153331225,12.14905725103843,5,DREEM
1019,1.0463361549182353,12.955171208237704,5,DREEM
1020,-1.4901409963542709,11.268006692781666,5,DREEM
1021,16.4150737128028,7.041597525609831,5,DREEM
1022,5.5758436297111,5.028393443139212,5,DREEM
1023,7.885463087111637,3.399941116225236,5,DREEM
1024,-3.417678629249417,2.633884497017143,5,DREEM
1025,6.061027285237079,0.7754576598109125,5,DREEM
1026,13.831504793539148,-0.7637945636350338,5,DREEM
1027,-2.135975709582958,8.58864675177631,5,DREEM
1028,0.0993635564871653,7.409394333767826,5,DREEM
1029,8.596078026336853,3.12528736728236,5,DREEM
1030,12.849472422330544,-1.7621209750300424,5,DREEM
1031,-4.36800495858549,5.314548231061959,5,DREEM
1032,-8.783114753969524,2.272998712576394,5,DREEM
1033,-5.082235467588951,11.363143351079245,5,DREEM
1034,-41.49431533790029,-89.74137577402776,5,DREEM
1035,-8.841174989308929,7.761163669520874,5,DREEM
1036,-7.103015282161366,6.118288377377586,5,DREEM
1037,4.155483579388226,10.561695189201226,5,DREEM
1038,2.825131686404843,14.813289390427288,5,DREEM
1039,10.463340654028285,14.6961594045647,5,DREEM
1040,16.652882216700032,1.2223447496054425,5,DREEM
1041,-6.091649991368393,19.938419269243724,5,DREEM
1042,-4.514032787538697,7.9159447331687165,5,DREEM
1043,9.319227553300983,2.40752119337577,5,DREEM
1044,8.4838662445312,-0.204395631061816,5,DREEM
1045,4.982488449553558,0.7751077972853564,5,DREEM
1046,5.3003559075712765,0.2204759062685922,5,DREEM
1047,13.56060039473276,-13.444026288379192,5,DREEM
1048,11.97139003636552,-18.080629341665368,5,DREEM
1049,10.505564980677615,5.455305843683584,5,DREEM
1050,-23.163729681421888,2.909718772095109,5,DREEM
1051,0.3053447165945289,6.48960324752873,5,DREEM
1052,8.738884883969545,8.081408409577671,5,DREEM
1053,5.753778357702588,6.5436252316843015,5,DREEM
1054,0.4358260902915138,14.754274298012334,5,DREEM
1055,6.9079219687664,6.654914803546703,5,DREEM
1056,-1.150640876508817,12.26133825828914,5,DREEM
1057,5.619975499921042,10.57688044336226,5,DREEM
1058,15.23282314036178,5.511350958198811,5,DREEM
1059,-8.97511421997223,0.3003687113103941,5,DREEM
1060,-6.0255093854755,6.201101416634573,5,DREEM
1061,7.671638402171948,5.843307990826154,5,DREEM
1062,2.8294096859454583,12.176395642836193,5,DREEM
1063,-6.369650114718276,7.529250747004709,5,DREEM
1064,5.554271661615753,6.988224189851907,5,DREEM
1065,6.259766411248771,5.23367342549964,5,DREEM
1066,-6.592015022414783,4.994790955623545,5,DREEM
1067,-1.9822157317542812,11.83222838440266,5,DREEM
