segment_length,type
265,Ground Truth
161,Ground Truth
187,Ground Truth
247,Ground Truth
170,Ground Truth
247,Ground Truth
69,Ground Truth
230,Ground Truth
229,Ground Truth
95,Ground Truth
95,Ground Truth
96,Ground Truth
96,Ground Truth
183,Ground Truth
187,Ground Truth
228,Ground Truth
234,Ground Truth
102,Ground Truth
102,Ground Truth
96,Ground Truth
96,Ground Truth
206,Ground Truth
214,Ground Truth
280,Ground Truth
13,Ground Truth
272,Ground Truth
272,Ground Truth
160,Ground Truth
162,Ground Truth
176,Ground Truth
181,Ground Truth
171,Ground Truth
162,Ground Truth
172,Ground Truth
166,Ground Truth
238,Ground Truth
527,Ground Truth
243,Ground Truth
242,Ground Truth
202,Ground Truth
202,Ground Truth
203,Ground Truth
203,Ground Truth
175,Ground Truth
144,Ground Truth
135,Ground Truth
139,Ground Truth
211,Ground Truth
192,Ground Truth
199,Ground Truth
191,Ground Truth
7,Ground Truth
7,Ground Truth
181,Ground Truth
181,Ground Truth
193,Ground Truth
190,Ground Truth
145,Ground Truth
145,Ground Truth
148,Ground Truth
148,Ground Truth
317,Ground Truth
135,Ground Truth
325,Ground Truth
215,Ground Truth
111,Ground Truth
111,Ground Truth
148,Ground Truth
147,Ground Truth
216,Ground Truth
47,Ground Truth
238,Ground Truth
228,Ground Truth
11,Ground Truth
11,Ground Truth
275,Ground Truth
161,Ground Truth
54,Ground Truth
206,Ground Truth
29,Ground Truth
120,Ground Truth
105,Ground Truth
105,Ground Truth
33,Ground Truth
33,Ground Truth
35,Ground Truth
179,Ground Truth
196,Ground Truth
220,Ground Truth
44,Ground Truth
44,Ground Truth
20,Ground Truth
20,Ground Truth
224,Ground Truth
224,Ground Truth
243,Ground Truth
243,Ground Truth
209,Ground Truth
206,Ground Truth
80,Ground Truth
80,Ground Truth
225,Ground Truth
225,Ground Truth
178,Ground Truth
178,Ground Truth
225,Ground Truth
225,Ground Truth
217,Ground Truth
292,Ground Truth
76,Ground Truth
76,Ground Truth
3,Ground Truth
155,Ground Truth
12,Ground Truth
53,Ground Truth
53,Ground Truth
66,Ground Truth
381,Ground Truth
270,Ground Truth
132,Ground Truth
126,Ground Truth
4,Ground Truth
684,Ground Truth
246,Ground Truth
128,Ground Truth
266,Ground Truth
550,Ground Truth
285,Ground Truth
285,Ground Truth
139,Ground Truth
139,Ground Truth
184,Ground Truth
173,Ground Truth
235,Ground Truth
156,Ground Truth
172,Ground Truth
192,Ground Truth
59,Ground Truth
205,Ground Truth
8,Ground Truth
8,Ground Truth
9,Ground Truth
20,Ground Truth
191,Ground Truth
203,Ground Truth
136,Ground Truth
139,Ground Truth
710,Ground Truth
175,Ground Truth
148,Ground Truth
21,Ground Truth
147,Ground Truth
161,Ground Truth
154,Ground Truth
175,Ground Truth
186,Ground Truth
186,Ground Truth
243,Ground Truth
212,Ground Truth
155,Ground Truth
199,Ground Truth
205,Ground Truth
24,Ground Truth
168,Ground Truth
170,Ground Truth
187,Ground Truth
179,Ground Truth
220,Ground Truth
321,Ground Truth
178,Ground Truth
252,Ground Truth
21,Ground Truth
19,Ground Truth
44,Ground Truth
186,Ground Truth
187,Ground Truth
164,Ground Truth
10,Ground Truth
27,Ground Truth
168,Ground Truth
168,Ground Truth
141,Ground Truth
11,Ground Truth
59,Ground Truth
130,Ground Truth
79,Ground Truth
744,Ground Truth
853,Ground Truth
969,Ground Truth
511,Ground Truth
1140,Ground Truth
1201,Ground Truth
941,Ground Truth
1201,Ground Truth
738,Ground Truth
251,Ground Truth
277,Ground Truth
770,Ground Truth
615,Ground Truth
215,Ground Truth
147,Ground Truth
114,Ground Truth
262,Ground Truth
337,Ground Truth
40,Ground Truth
676,Ground Truth
674,Ground Truth
64,Ground Truth
504,Ground Truth
172,Ground Truth
131,Ground Truth
2,Ground Truth
458,Ground Truth
405,Ground Truth
287,Ground Truth
344,Ground Truth
114,Ground Truth
303,Ground Truth
262,Ground Truth
261,Ground Truth
261,Ground Truth
208,Ground Truth
167,Ground Truth
155,Ground Truth
62,Ground Truth
34,Ground Truth
651,Ground Truth
667,Ground Truth
1400,Ground Truth
419,Ground Truth
432,Ground Truth
1015,Ground Truth
1502,Ground Truth
831,Ground Truth
744,Ground Truth
660,Ground Truth
667,Ground Truth
576,Ground Truth
333,Ground Truth
333,Ground Truth
18,Ground Truth
193,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
30,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
36,Ground Truth
43,Ground Truth
6,Ground Truth
39,Ground Truth
5,Ground Truth
6,Ground Truth
17,Ground Truth
16,Ground Truth
14,Ground Truth
14,Ground Truth
8,Ground Truth
8,Ground Truth
4,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
21,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
2,Ground Truth
40,Ground Truth
3,Ground Truth
5,Ground Truth
2,Ground Truth
26,Ground Truth
2,Ground Truth
2,Ground Truth
23,Ground Truth
23,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
21,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
2,Ground Truth
40,Ground Truth
3,Ground Truth
5,Ground Truth
2,Ground Truth
26,Ground Truth
2,Ground Truth
2,Ground Truth
23,Ground Truth
23,Ground Truth
46,Ground Truth
20,Ground Truth
1,Ground Truth
6,Ground Truth
2,Ground Truth
46,Ground Truth
46,Ground Truth
10,Ground Truth
2,Ground Truth
17,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
12,Ground Truth
46,Ground Truth
46,Ground Truth
26,Ground Truth
11,Ground Truth
46,Ground Truth
46,Ground Truth
44,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
38,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
37,Ground Truth
7,Ground Truth
46,Ground Truth
46,Ground Truth
28,Ground Truth
46,Ground Truth
6,Ground Truth
46,Ground Truth
46,Ground Truth
37,Ground Truth
46,Ground Truth
46,Ground Truth
8,Ground Truth
44,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
30,Ground Truth
15,Ground Truth
23,Ground Truth
46,Ground Truth
14,Ground Truth
46,Ground Truth
46,Ground Truth
13,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
24,Ground Truth
9,Ground Truth
4,Ground Truth
46,Ground Truth
46,Ground Truth
7,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
5,Ground Truth
1,Ground Truth
2,Ground Truth
4,Ground Truth
38,Ground Truth
44,Ground Truth
12,Ground Truth
4,Ground Truth
7,Ground Truth
14,Ground Truth
40,Ground Truth
40,Ground Truth
40,Ground Truth
40,Ground Truth
17,Ground Truth
22,Ground Truth
39,Ground Truth
39,Ground Truth
36,Ground Truth
36,Ground Truth
35,Ground Truth
35,Ground Truth
34,Ground Truth
33,Ground Truth
33,Ground Truth
32,Ground Truth
4,Ground Truth
6,Ground Truth
6,Ground Truth
21,Ground Truth
21,Ground Truth
21,Ground Truth
4,Ground Truth
1,Ground Truth
1,Ground Truth
3,Ground Truth
1,Ground Truth
19,Ground Truth
19,Ground Truth
19,Ground Truth
17,Ground Truth
17,Ground Truth
17,Ground Truth
2,Ground Truth
14,Ground Truth
11,Ground Truth
10,Ground Truth
10,Ground Truth
10,Ground Truth
10,Ground Truth
9,Ground Truth
9,Ground Truth
7,Ground Truth
3,Ground Truth
3,Ground Truth
3,Ground Truth
3,Ground Truth
41,Ground Truth
7,Ground Truth
1,Ground Truth
1,Ground Truth
1,Ground Truth
2,Ground Truth
2,Ground Truth
11,Ground Truth
10,Ground Truth
7,Ground Truth
23,Ground Truth
56,Ground Truth
10,Ground Truth
17,Ground Truth
27,Ground Truth
19,Ground Truth
56,Ground Truth
20,Ground Truth
56,Ground Truth
21,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
19,Ground Truth
56,Ground Truth
8,Ground Truth
56,Ground Truth
23,Ground Truth
56,Ground Truth
56,Ground Truth
7,Ground Truth
1,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
43,Ground Truth
11,Ground Truth
56,Ground Truth
19,Ground Truth
1,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
38,Ground Truth
56,Ground Truth
56,Ground Truth
35,Ground Truth
14,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
45,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
55,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
12,Ground Truth
36,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
11,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
20,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
23,Ground Truth
56,Ground Truth
38,Ground Truth
9,Ground Truth
18,Ground Truth
56,Ground Truth
11,Ground Truth
11,Ground Truth
56,Ground Truth
19,Ground Truth
20,Ground Truth
56,Ground Truth
56,Ground Truth
14,Ground Truth
10,Ground Truth
29,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
30,Ground Truth
2,Ground Truth
1,Ground Truth
11,Ground Truth
1,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
23,Ground Truth
32,Ground Truth
54,Ground Truth
1,Ground Truth
56,Ground Truth
56,Ground Truth
3,Ground Truth
2,Ground Truth
2,Ground Truth
1,Ground Truth
2,Ground Truth
5,Ground Truth
2,Ground Truth
2,Ground Truth
1,Ground Truth
55,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
39,Ground Truth
16,Ground Truth
25,Ground Truth
5,Ground Truth
3,Ground Truth
2,Ground Truth
3,Ground Truth
2,Ground Truth
2,Ground Truth
4,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
8,Ground Truth
5,Ground Truth
19,Ground Truth
18,Ground Truth
1,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
7,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
21,Ground Truth
33,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
2,Ground Truth
56,Ground Truth
56,Ground Truth
3,Ground Truth
3,Ground Truth
3,Ground Truth
4,Ground Truth
5,Ground Truth
36,Ground Truth
2,Ground Truth
2,Ground Truth
2,Ground Truth
1,Ground Truth
51,Ground Truth
2,Ground Truth
3,Ground Truth
1,Ground Truth
50,Ground Truth
50,Ground Truth
2,Ground Truth
1,Ground Truth
49,Ground Truth
49,Ground Truth
48,Ground Truth
48,Ground Truth
2,Ground Truth
14,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
2,Ground Truth
1,Ground Truth
45,Ground Truth
45,Ground Truth
2,Ground Truth
1,Ground Truth
1,Ground Truth
4,Ground Truth
13,Ground Truth
1,Ground Truth
4,Ground Truth
1,Ground Truth
39,Ground Truth
39,Ground Truth
38,Ground Truth
38,Ground Truth
38,Ground Truth
38,Ground Truth
38,Ground Truth
38,Ground Truth
38,Ground Truth
38,Ground Truth
37,Ground Truth
37,Ground Truth
37,Ground Truth
36,Ground Truth
35,Ground Truth
35,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
21,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
2,Ground Truth
40,Ground Truth
3,Ground Truth
5,Ground Truth
2,Ground Truth
26,Ground Truth
2,Ground Truth
2,Ground Truth
23,Ground Truth
23,Ground Truth
31,Ground Truth
43,Ground Truth
25,Ground Truth
27,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
24,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
18,Ground Truth
43,Ground Truth
43,Ground Truth
40,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
31,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
36,Ground Truth
30,Ground Truth
1,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
19,Ground Truth
35,Ground Truth
43,Ground Truth
43,Ground Truth
36,Ground Truth
36,Ground Truth
26,Ground Truth
26,Ground Truth
25,Ground Truth
25,Ground Truth
20,Ground Truth
20,Ground Truth
19,Ground Truth
19,Ground Truth
13,Ground Truth
13,Ground Truth
13,Ground Truth
3,Ground Truth
4,Ground Truth
8,Ground Truth
8,Ground Truth
4,Ground Truth
4,Ground Truth
43,Ground Truth
39,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
9,Ground Truth
1,Ground Truth
5,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
2,Ground Truth
19,Ground Truth
5,Ground Truth
5,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
38,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
12,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
4,Ground Truth
32,Ground Truth
32,Ground Truth
6,Ground Truth
6,Ground Truth
2,Ground Truth
51,Ground Truth
51,Ground Truth
49,Ground Truth
51,Ground Truth
51,Ground Truth
2,Ground Truth
51,Ground Truth
51,Ground Truth
8,Ground Truth
19,Ground Truth
9,Ground Truth
7,Ground Truth
2,Ground Truth
9,Ground Truth
50,Ground Truth
51,Ground Truth
18,Ground Truth
51,Ground Truth
39,Ground Truth
2,Ground Truth
2,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
62,Ground Truth
18,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
15,Ground Truth
70,Ground Truth
72,Ground Truth
12,Ground Truth
72,Ground Truth
11,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
11,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
68,Ground Truth
13,Ground Truth
72,Ground Truth
72,Ground Truth
16,Ground Truth
18,Ground Truth
72,Ground Truth
72,Ground Truth
62,Ground Truth
37,Ground Truth
72,Ground Truth
72,Ground Truth
25,Ground Truth
72,Ground Truth
57,Ground Truth
72,Ground Truth
72,Ground Truth
57,Ground Truth
6,Ground Truth
72,Ground Truth
10,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
8,Ground Truth
43,Ground Truth
42,Ground Truth
72,Ground Truth
72,Ground Truth
13,Ground Truth
72,Ground Truth
72,Ground Truth
6,Ground Truth
12,Ground Truth
38,Ground Truth
72,Ground Truth
2,Ground Truth
71,Ground Truth
13,Ground Truth
7,Ground Truth
9,Ground Truth
67,Ground Truth
67,Ground Truth
67,Ground Truth
67,Ground Truth
65,Ground Truth
65,Ground Truth
63,Ground Truth
63,Ground Truth
61,Ground Truth
61,Ground Truth
61,Ground Truth
60,Ground Truth
60,Ground Truth
60,Ground Truth
60,Ground Truth
3,Ground Truth
58,Ground Truth
58,Ground Truth
50,Ground Truth
16,Ground Truth
55,Ground Truth
55,Ground Truth
55,Ground Truth
55,Ground Truth
15,Ground Truth
5,Ground Truth
48,Ground Truth
35,Ground Truth
48,Ground Truth
48,Ground Truth
5,Ground Truth
5,Ground Truth
36,Ground Truth
36,Ground Truth
11,Ground Truth
35,Ground Truth
3,Ground Truth
31,Ground Truth
30,Ground Truth
30,Ground Truth
16,Ground Truth
16,Ground Truth
5,Ground Truth
5,Ground Truth
3,Ground Truth
3,Ground Truth
62,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
8,Ground Truth
35,Ground Truth
31,Ground Truth
1,Ground Truth
5,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
11,Ground Truth
30,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
59,Ground Truth
5,Ground Truth
26,Ground Truth
72,Ground Truth
41,Ground Truth
26,Ground Truth
27,Ground Truth
1,Ground Truth
39,Ground Truth
7,Ground Truth
2,Ground Truth
2,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
61,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
10,Ground Truth
21,Ground Truth
72,Ground Truth
72,Ground Truth
46,Ground Truth
18,Ground Truth
72,Ground Truth
72,Ground Truth
30,Ground Truth
18,Ground Truth
72,Ground Truth
72,Ground Truth
4,Ground Truth
6,Ground Truth
29,Ground Truth
72,Ground Truth
51,Ground Truth
14,Ground Truth
72,Ground Truth
72,Ground Truth
41,Ground Truth
13,Ground Truth
72,Ground Truth
5,Ground Truth
12,Ground Truth
4,Ground Truth
11,Ground Truth
72,Ground Truth
72,Ground Truth
14,Ground Truth
10,Ground Truth
42,Ground Truth
10,Ground Truth
72,Ground Truth
72,Ground Truth
54,Ground Truth
9,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
49,Ground Truth
6,Ground Truth
72,Ground Truth
46,Ground Truth
4,Ground Truth
72,Ground Truth
47,Ground Truth
4,Ground Truth
72,Ground Truth
63,Ground Truth
4,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
9,Ground Truth
19,Ground Truth
72,Ground Truth
29,Ground Truth
9,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
12,Ground Truth
26,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
6,Ground Truth
3,Ground Truth
36,Ground Truth
35,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
8,Ground Truth
72,Ground Truth
72,Ground Truth
47,Ground Truth
72,Ground Truth
72,Ground Truth
2,Ground Truth
72,Ground Truth
72,Ground Truth
44,Ground Truth
72,Ground Truth
72,Ground Truth
23,Ground Truth
24,Ground Truth
63,Ground Truth
53,Ground Truth
45,Ground Truth
72,Ground Truth
12,Ground Truth
72,Ground Truth
25,Ground Truth
26,Ground Truth
72,Ground Truth
27,Ground Truth
72,Ground Truth
72,Ground Truth
53,Ground Truth
72,Ground Truth
12,Ground Truth
37,Ground Truth
19,Ground Truth
72,Ground Truth
30,Ground Truth
72,Ground Truth
72,Ground Truth
35,Ground Truth
61,Ground Truth
72,Ground Truth
42,Ground Truth
72,Ground Truth
64,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
64,Ground Truth
65,Ground Truth
72,Ground Truth
66,Ground Truth
72,Ground Truth
72,Ground Truth
68,Ground Truth
72,Ground Truth
17,Ground Truth
72,Ground Truth
9,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
22,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
70,Ground Truth
9,Ground Truth
6,Ground Truth
72,Ground Truth
72,Ground Truth
2,Ground Truth
64,Ground Truth
72,Ground Truth
51,Ground Truth
57,Ground Truth
12,Ground Truth
3,Ground Truth
9,Ground Truth
59,Ground Truth
71,Ground Truth
71,Ground Truth
2,Ground Truth
25,Ground Truth
69,Ground Truth
69,Ground Truth
69,Ground Truth
69,Ground Truth
23,Ground Truth
68,Ground Truth
68,Ground Truth
7,Ground Truth
1,Ground Truth
68,Ground Truth
68,Ground Truth
67,Ground Truth
67,Ground Truth
4,Ground Truth
49,Ground Truth
10,Ground Truth
5,Ground Truth
2,Ground Truth
3,Ground Truth
1,Ground Truth
2,Ground Truth
2,Ground Truth
25,Ground Truth
65,Ground Truth
34,Ground Truth
64,Ground Truth
64,Ground Truth
32,Ground Truth
11,Ground Truth
64,Ground Truth
17,Ground Truth
7,Ground Truth
1,Ground Truth
11,Ground Truth
2,Ground Truth
62,Ground Truth
62,Ground Truth
61,Ground Truth
61,Ground Truth
17,Ground Truth
35,Ground Truth
27,Ground Truth
26,Ground Truth
59,Ground Truth
59,Ground Truth
14,Ground Truth
11,Ground Truth
8,Ground Truth
12,Ground Truth
54,Ground Truth
54,Ground Truth
3,Ground Truth
5,Ground Truth
50,Ground Truth
50,Ground Truth
40,Ground Truth
49,Ground Truth
48,Ground Truth
48,Ground Truth
47,Ground Truth
47,Ground Truth
46,Ground Truth
37,Ground Truth
3,Ground Truth
2,Ground Truth
41,Ground Truth
44,Ground Truth
44,Ground Truth
2,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
66,Ground Truth
54,Ground Truth
9,Ground Truth
66,Ground Truth
28,Ground Truth
55,Ground Truth
7,Ground Truth
66,Ground Truth
66,Ground Truth
44,Ground Truth
40,Ground Truth
66,Ground Truth
4,Ground Truth
33,Ground Truth
66,Ground Truth
37,Ground Truth
48,Ground Truth
10,Ground Truth
66,Ground Truth
66,Ground Truth
18,Ground Truth
32,Ground Truth
66,Ground Truth
66,Ground Truth
38,Ground Truth
26,Ground Truth
19,Ground Truth
66,Ground Truth
39,Ground Truth
45,Ground Truth
66,Ground Truth
66,Ground Truth
34,Ground Truth
30,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
31,Ground Truth
57,Ground Truth
66,Ground Truth
33,Ground Truth
59,Ground Truth
66,Ground Truth
66,Ground Truth
40,Ground Truth
66,Ground Truth
66,Ground Truth
52,Ground Truth
66,Ground Truth
34,Ground Truth
55,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
30,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
53,Ground Truth
66,Ground Truth
49,Ground Truth
66,Ground Truth
66,Ground Truth
25,Ground Truth
66,Ground Truth
66,Ground Truth
20,Ground Truth
56,Ground Truth
66,Ground Truth
31,Ground Truth
66,Ground Truth
36,Ground Truth
66,Ground Truth
66,Ground Truth
30,Ground Truth
27,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
28,Ground Truth
66,Ground Truth
2,Ground Truth
1,Ground Truth
4,Ground Truth
38,Ground Truth
66,Ground Truth
53,Ground Truth
66,Ground Truth
66,Ground Truth
11,Ground Truth
1,Ground Truth
1,Ground Truth
1,Ground Truth
1,Ground Truth
52,Ground Truth
19,Ground Truth
38,Ground Truth
2,Ground Truth
5,Ground Truth
5,Ground Truth
1,Ground Truth
1,Ground Truth
1,Ground Truth
1,Ground Truth
1,Ground Truth
66,Ground Truth
66,Ground Truth
20,Ground Truth
66,Ground Truth
44,Ground Truth
66,Ground Truth
29,Ground Truth
39,Ground Truth
40,Ground Truth
66,Ground Truth
42,Ground Truth
21,Ground Truth
66,Ground Truth
66,Ground Truth
56,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
7,Ground Truth
66,Ground Truth
24,Ground Truth
66,Ground Truth
35,Ground Truth
38,Ground Truth
40,Ground Truth
62,Ground Truth
60,Ground Truth
49,Ground Truth
49,Ground Truth
48,Ground Truth
48,Ground Truth
48,Ground Truth
48,Ground Truth
47,Ground Truth
47,Ground Truth
47,Ground Truth
28,Ground Truth
46,Ground Truth
46,Ground Truth
4,Ground Truth
35,Ground Truth
43,Ground Truth
43,Ground Truth
42,Ground Truth
42,Ground Truth
41,Ground Truth
41,Ground Truth
13,Ground Truth
1,Ground Truth
6,Ground Truth
2,Ground Truth
1,Ground Truth
3,Ground Truth
40,Ground Truth
28,Ground Truth
3,Ground Truth
3,Ground Truth
39,Ground Truth
3,Ground Truth
1,Ground Truth
2,Ground Truth
1,Ground Truth
3,Ground Truth
5,Ground Truth
4,Ground Truth
10,Ground Truth
39,Ground Truth
39,Ground Truth
7,Ground Truth
7,Ground Truth
5,Ground Truth
38,Ground Truth
38,Ground Truth
37,Ground Truth
37,Ground Truth
37,Ground Truth
37,Ground Truth
37,Ground Truth
37,Ground Truth
36,Ground Truth
36,Ground Truth
36,Ground Truth
36,Ground Truth
35,Ground Truth
4,Ground Truth
34,Ground Truth
34,Ground Truth
34,Ground Truth
34,Ground Truth
33,Ground Truth
33,Ground Truth
33,Ground Truth
32,Ground Truth
32,Ground Truth
31,Ground Truth
31,Ground Truth
30,Ground Truth
30,Ground Truth
29,Ground Truth
29,Ground Truth
29,Ground Truth
29,Ground Truth
29,Ground Truth
9,Ground Truth
19,Ground Truth
2,Ground Truth
28,Ground Truth
