Frame ID,Mean Entropy,Frame Type,pred_path,dataset,id,animal
3846.0,0.0043641652393788,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3847.0,0.0043677063352878,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3848.0,0.0043659582928755,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3849.0,0.0043678591714326,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
385.0,0.0043551892229797,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3850.0,0.0043657063651643,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3851.0,0.0043711406138472,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3852.0,0.0043698191690259,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3853.0,0.0043661121367312,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3854.0,0.0043645975473313,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3855.0,0.0043663701107075,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3856.0,0.0043727845261389,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3857.0,0.0043658843940802,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3858.0,0.0043658256109476,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3859.0,0.0043622640249181,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
386.0,0.0043571922162357,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3860.0,0.0043653580331156,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3861.0,0.0043607840335906,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3862.0,0.0043600292581677,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3863.0,0.0043605798041927,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3864.0,0.0043599355410592,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3865.0,0.0043584458085268,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3866.0,0.0043582630769602,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3867.0,0.0043585758032258,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3868.0,0.0043589429458769,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3869.0,0.0043574323873204,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
387.0,0.0043556211950285,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3870.0,0.0043561720769571,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3871.0,0.0043560860856316,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3872.0,0.0043554347685222,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3873.0,0.0043554532432211,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3874.0,0.0043550367227385,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3875.0,0.0043551919102086,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3876.0,0.0043553242562329,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3877.0,0.004355774367077,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3878.0,0.0043557931776794,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3879.0,0.0043560938114148,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
388.0,0.0043568771386449,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3880.0,0.0043575150196097,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3881.0,0.0043577907964776,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3882.0,0.0043590114702144,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3883.0,0.0043570669241873,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3884.0,0.0043581780933457,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3885.0,0.0043589782157565,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3886.0,0.0043585653902137,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3887.0,0.0043571985984044,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3888.0,0.0043574582518988,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3889.0,0.0043744862138523,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
389.0,0.0043576870022606,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3890.0,0.0043877893406194,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3891.0,0.0043696189704714,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3892.0,0.0043594709863597,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3893.0,0.0043575412200917,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3894.0,0.0043576715506943,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3895.0,0.0043652001584165,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3896.0,0.0043620886832311,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3897.0,0.004358988292865,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3898.0,0.0043594612451548,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3899.0,0.0043569883227414,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
39.0,0.0043566483882831,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
390.0,0.004356512347319,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3900.0,0.0043931779064107,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3901.0,0.0043698352923995,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3902.0,0.0043674665001067,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3903.0,0.0043655021357664,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3904.0,0.0043793312875946,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3905.0,0.0043908531174915,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3906.0,0.0043807508162714,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3907.0,0.0043667772258888,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3908.0,0.0043741449357795,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3909.0,0.0043778318138573,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
391.0,0.0043572866051515,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3910.0,0.0043779131025322,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3911.0,0.0043676290774564,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3912.0,0.0043657792562487,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3913.0,0.0043652670032359,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3914.0,0.004358082696719,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3915.0,0.0043579584123815,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3916.0,0.0043617940957608,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3917.0,0.0043649801415487,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3918.0,0.0043689317116752,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3919.0,0.004359832754553,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
392.0,0.004356534181054,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3920.0,0.0043750800914435,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3921.0,0.0043695511179412,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3922.0,0.0043762090634934,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3923.0,0.0043798075989206,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3924.0,0.004396480510753,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3925.0,0.0044324578033376,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3926.0,0.004406794095347,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3927.0,0.0044422409961235,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3928.0,0.0044417388202192,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
3929.0,0.0044417942443156,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
393.0,0.0043631625670881,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-animals/no-post-processing-no-weight-iou-entropies/top-10072022131531-0000_h265_CRF30_denoised.mp4.predictions.proofread_frame_meta_entropy_histogram.csv,SLAP2m,10072022131531-0000,Mice
