,frame,track_14_x,track_14_y,track_16_x,track_16_y,track_17_x,track_17_y,track_12_x,track_12_y,track_13_x,track_13_y,track_10_x,track_10_y,track_11_x,track_11_y,track_7_x,track_7_y,track_43_x,track_43_y,track_42_x,track_42_y,track_39_x,track_39_y,track_40_x,track_40_y,track_90_x,track_90_y,track_91_x,track_91_y,track_92_x,track_92_y,track_93_x,track_93_y,track_86_x,track_86_y,track_87_x,track_87_y,track_88_x,track_88_y,track_89_x,track_89_y,track_82_x,track_82_y,track_83_x,track_83_y,track_84_x,track_84_y,track_85_x,track_85_y,track_80_x,track_80_y,track_81_x,track_81_y,track_78_x,track_78_y,track_79_x,track_79_y,track_51_x,track_51_y,track_52_x,track_52_y,track_8_x,track_8_y,track_9_x,track_9_y,track_47_x,track_47_y,track_48_x,track_48_y,track_108_x,track_108_y,track_109_x,track_109_y,track_57_x,track_57_y,track_58_x,track_58_y,track_118_x,track_118_y,track_119_x,track_119_y,track_116_x,track_116_y,track_117_x,track_117_y,track_96_x,track_96_y,track_97_x,track_97_y,track_18_x,track_18_y,track_19_x,track_19_y,track_104_x,track_104_y,track_105_x,track_105_y,track_134_x,track_134_y,track_135_x,track_135_y,track_114_x,track_114_y,track_115_x,track_115_y,track_110_x,track_110_y,track_111_x,track_111_y,track_120_x,track_120_y,track_121_x,track_121_y,track_94_x,track_94_y,track_95_x,track_95_y,track_106_x,track_106_y,track_107_x,track_107_y,track_112_x,track_112_y,track_113_x,track_113_y,track_98_x,track_98_y,track_99_x,track_99_y,track_102_x,track_102_y,track_103_x,track_103_y,track_28_x,track_28_y,track_29_x,track_29_y,track_100_x,track_100_y,track_101_x,track_101_y,track_130_x,track_130_y,track_131_x,track_131_y,track_26_x,track_26_y,track_27_x,track_27_y,track_140_x,track_140_y,track_141_x,track_141_y,track_55_x,track_55_y,track_56_x,track_56_y,track_45_x,track_45_y,track_46_x,track_46_y,track_53_x,track_53_y,track_54_x,track_54_y,track_59_x,track_59_y,track_60_x,track_60_y,track_142_x,track_142_y,track_143_x,track_143_y,track_49_x,track_49_y,track_50_x,track_50_y,track_61_x,track_61_y,track_62_x,track_62_y,track_132_x,track_132_y,track_133_x,track_133_y,track_128_x,track_128_y,track_129_x,track_129_y,track_24_x,track_24_y,track_25_x,track_25_y,track_138_x,track_138_y,track_139_x,track_139_y,track_136_x,track_136_y,track_137_x,track_137_y,track_22_x,track_22_y,track_23_x,track_23_y,track_20_x,track_20_y,track_21_x,track_21_y,track_126_x,track_126_y,track_127_x,track_127_y
154,804,395.15,435.754,136.354,617.546,131.918,656.66,,,613.581,597.594,639.865,623.986,,,,,1114.54,729.085,,,,,,,,,,,,,808.341,359.053,,,,,,,,,,,,,,,536.075,651.317,,,,,,,,,1237.55,699.373,1129.89,684.924,707.082,748.454,852.703,747.297,1000.46,680.34,1045.2,745.868,580.636,298.882,,,901.976,819.958,,,885.319,78.631,752.238,264.573,755.919,305.713,811.314,254.755,736.217,533.272,755.747,495.369,963.327,704.195,1047.88,548.195,,,,,595.459,350.553,,,,,945.385,291.164,607.892,422.701,628.488,401.773,,,,,757.207,466.747,763.13,479.09,,,802.237,382.306,,,779.844,419.256,684.368,601.912,663.512,640.609,746.081,657.009,749.212,670.358,708.94,796.303,725.738,815.327,531.703,541.108,544.115,539.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,805,395.527,436.869,136.202,618.815,131.387,656.804,,,613.444,598.181,639.982,623.785,,,,,1116.67,728.952,,,,,,,,,,,,,808.453,358.2,,,,,,,,,,,,,,,534.95,651.32,,,,,,,,,1238.49,700.733,1128.75,685.165,705.503,749.048,852.944,747.551,1002.45,679.414,1044.97,745.638,580.44,297.598,,,899.329,821.477,,,884.424,75.2487,749.787,264.579,755.728,306.558,811.578,254.68,735.111,532.578,756.716,495.169,963.015,703.892,1051.16,546.931,,,,,595.475,349.868,,,,,944.486,288.702,607.723,423.151,628.405,401.54,,,,,757.175,467.079,763.446,479.105,,,802.164,382.879,,,,,684.368,601.646,663.669,641.369,744.96,656.814,748.858,670.061,707.469,795.512,727.293,815.249,531.462,543.963,543.502,542.883,783.554,414.155,777.757,429.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,806,395.889,437.944,136.002,620.552,130.686,657.013,,,613.313,598.966,640.203,623.649,,,,,1118.12,728.859,,,,,,,,,,,,,808.57,357.313,,,,,,,,,,,,,,,534.168,651.323,,,,,,,,,1239.29,701.889,1127.5,685.428,704.082,749.58,853.283,747.899,1004.04,678.716,1044.83,745.544,580.005,297.23,,,897.929,822.153,,,883.53,71.8662,748.075,264.586,754.8,309.341,811.833,254.608,733.753,532.007,757.636,494.983,962.661,703.553,1054.54,545.63,,,,,595.49,349.167,,,,,944.018,287.245,608.303,422.769,628.323,401.436,,,,,757.142,467.423,763.763,479.121,,,802.079,383.528,,,,,684.368,601.282,663.809,641.937,744.157,656.662,748.526,669.738,706.419,794.932,728.378,815.203,531.136,547.577,542.856,546.701,783.786,415.43,775.902,432.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,807,396.212,438.914,135.768,622.625,130.159,657.247,,,613.192,599.864,641.216,623.986,,,,,1118.2,728.858,,,,,,,,,,,,,808.691,356.401,,,,,,,,,,,,,,,533.86,651.336,,,,,,,,,1239.86,702.703,1126.21,685.699,702.897,750.02,853.676,748.296,1005.69,678.384,1044.65,745.423,579.392,296.784,,,896.06,823.042,,,882.803,69.3349,747.367,264.686,754.356,310.011,812.067,254.54,732.008,531.318,758.412,494.833,962.349,703.246,1057.83,544.367,,,,,595.494,348.517,,,,,943.495,285.571,609.134,422.175,627.978,402.199,,,,,757.11,467.775,764.075,479.136,,,801.984,384.234,,,,,684.368,600.905,664.383,642.744,743.578,656.356,748.309,669.415,705.864,794.408,728.852,815.261,530.828,550.294,542.281,550.16,784.018,416.705,774.322,435.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,808,396.471,439.71,135.515,624.9,129.957,658.067,,,613.08,600.792,642.23,624.324,,,,,1118.2,728.866,,,,,,,,,,,,,808.815,355.475,,,,,,,,,,,,,,,533.54,651.35,,,,,,,,,1240.14,702.983,1124.96,685.963,702.027,750.338,854.077,748.697,1007.91,677.976,1044.44,745.282,578.684,296.305,,,893.92,824.053,,,881.343,66.5874,746.527,264.833,753.782,310.757,812.27,254.478,730.518,530.828,758.951,494.74,962.162,703.041,1060.83,543.216,,,,,595.473,347.986,,,,,943.094,284.296,609.81,421.689,627.477,403.334,,,,,757.077,468.133,764.377,479.15,,,801.883,384.977,,,,,684.368,600.599,665.204,643.874,742.823,655.927,748.47,668.099,705.168,793.706,729.452,815.356,530.109,551.409,541.879,552.557,784.907,416.611,772.407,439.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,809,396.644,440.268,135.256,627.243,129.696,659.232,,,612.98,601.667,,,,,,,1118.15,728.876,,,,,,,,,,,,,808.94,354.544,,,,,,,,,,,,,,,533.278,651.323,,,,,,,,,1240.51,703.33,1123.81,686.207,701.801,750.221,854.443,749.055,1010.1,677.582,1044.21,745.128,577.963,295.835,,,891.704,825.096,,,879.271,62.7688,745.708,264.972,753.176,311.494,812.432,254.425,728.22,530.866,758.923,495.033,962.556,703.08,1063.35,542.254,,,,,595.034,346.22,,,,,942.802,283.473,610.506,421.202,626.925,404.59,,,,,757.045,468.493,764.665,479.164,,,801.779,385.739,,,,,684.368,599.984,666.155,645.17,742.069,655.495,748.72,666.324,704.507,793.026,730.086,815.455,529.156,552.562,541.792,553.293,786.106,416.298,771.032,442.677,639.189,620.946,645.608,629.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,810,396.149,439.718,135.006,629.521,129.4,660.604,,,612.892,602.405,,,,,,,1118.11,728.876,,,,,,,,,,,,,809.065,353.616,,,,,,,,,,,,,,,532.905,650.96,,,,,,,,,1240.93,703.724,1122.85,686.417,701.522,750.051,854.73,749.324,1011.65,677.289,1043.97,744.968,577.315,295.416,,,889.61,826.081,,,876.978,58.608,745.061,265.05,752.633,312.132,812.541,254.383,725.033,530.972,758.86,495.441,963.15,703.156,1065.2,541.554,,,,,594.398,343.703,,,,,942.451,282.508,,,626.429,405.712,,,,,757.013,468.853,764.935,479.177,,,801.674,386.501,,,,,684.367,599.105,667.119,646.476,741.488,655.179,748.903,664.966,704.054,792.568,730.66,815.528,528.422,553.356,541.697,554.199,787.033,416.01,771.032,442.677,641.572,624.796,648.311,631.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,811,395.467,438.962,134.779,631.6,129.097,662.049,,,612.82,602.923,,,,,,,1118.12,728.859,,,,,,,,,,,,,809.189,352.702,,,,,,,,,,,,,,,532.391,650.433,,,,,,,,,1241.38,704.147,1122.15,686.577,701.203,749.839,855.489,749.821,1012.18,677.007,1043.72,744.807,576.821,295.092,,,887.836,826.918,,,874.856,54.8338,743.999,264.817,752.249,312.587,811.963,254.282,721.854,531.116,758.772,495.932,963.818,703.246,1066.64,541.232,,,,,593.743,341.17,,,,,942.167,281.746,,,626.096,406.447,,,,,756.982,469.21,765.18,479.188,,,801.57,387.245,,,,,684.367,598.14,667.98,647.638,740.669,654.908,748.892,664.272,704.094,792.686,731.081,815.541,527.981,553.19,541.596,555.178,787.605,415.534,771.336,442.537,640.541,623.198,651.014,633.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,812,394.642,438.044,134.591,633.347,128.812,663.429,,,612.673,602.912,,,,,,,1118.61,728.563,,,,,,,,,,,,,809.31,351.811,,,,,,,,,,,,,,,531.875,649.906,,,,,,,,,1241.83,704.579,1121.68,686.926,700.859,749.6,856.564,750.515,1012.7,676.652,1043.49,744.652,575.776,294.448,,,886.577,827.517,,,873.296,52.1751,742.523,264.467,752.087,312.675,811.141,254.139,719.582,531.266,758.669,496.475,964.432,703.328,1068.49,540.824,,,,,593.246,339.356,,,,,941.839,281.022,,,626.167,406.01,,,,,756.951,469.561,765.398,479.198,,,801.472,387.952,,,,,684.367,597.267,668.621,648.499,739.618,654.574,748.851,663.409,704.203,792.912,731.514,814.929,527.421,552.86,541.493,556.135,788.338,414.884,771.777,442.33,641.216,624.324,651.789,634.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,813,393.716,437.008,134.455,634.629,128.571,664.61,,,612.465,602.848,,,,,,,1119.32,728.134,,,,,,,,,,,,,809.427,350.952,,,,,,,,,,,,,,,531.498,649.543,,,,,,,,,1242.25,705.002,1121.06,687.407,700.502,749.346,857.651,751.206,1013.08,676.338,1043.28,744.511,574.305,293.543,,,886.236,827.771,,,871.318,50.7551,741.041,264.119,751.883,312.759,810.153,253.969,718.364,531.971,758.562,497.04,964.865,703.378,1070.68,540.346,,,,,592.615,338.31,,,,,941.396,280.046,,,626.268,405.417,,,,,756.921,469.903,765.583,479.205,,,801.38,388.604,,,,,684.368,596.662,669.716,649.834,738.818,654.289,748.836,662.583,704.322,793.135,732.114,814.029,526.869,552.505,541.389,556.974,789.055,414.159,772.275,442.101,640.752,624.402,652.691,635.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,814,392.73,435.9,134.468,635.63,128.401,665.455,,,612.234,602.764,,,,,,,1120.12,727.652,,,,,,,,,,,,,809.538,350.135,,,,,,,,,,,,,,,531.196,649.518,,,,,,,,,1242.62,705.396,1120.32,687.982,700.145,749.091,858.446,751.689,1013.29,675.753,1043.09,744.39,572.839,292.647,,,885.81,828.102,,,868.604,48.972,739.959,263.89,751.666,312.845,809.083,253.787,716.778,532.996,758.461,497.596,965.169,703.313,1073.14,539.814,,,,,591.726,336.903,,,,,940.932,279.108,,,626.395,404.696,,,,,756.892,470.234,765.731,479.211,,,801.299,389.181,,,,,684.392,596.492,671.27,651.719,738.412,653.84,748.903,662.0,704.392,793.243,732.767,813.029,526.454,552.263,541.286,557.599,789.584,413.459,772.749,441.893,640.014,624.423,653.611,636.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,815,391.726,434.763,134.488,636.962,128.389,666.089,,,612.017,602.696,,,,,,,1120.88,727.196,,,,,,,,,,,,,809.642,349.369,,,,,,,,,,,,,,,530.836,649.534,,,,,,,,,1242.91,705.743,1119.52,688.613,699.801,748.846,859.108,751.823,1013.55,674.936,1042.95,744.295,571.81,292.03,,,885.331,828.485,,,865.917,47.2831,739.097,264.014,751.469,312.94,808.01,253.606,715.079,534.127,758.376,498.111,965.566,703.213,1075.79,539.242,,,,,590.711,335.331,,,,,940.544,278.499,,,626.541,403.876,,,,,756.865,470.549,765.736,479.152,,,801.231,389.665,,,,,684.421,596.294,672.976,653.79,737.909,653.215,749.914,661.832,704.255,792.681,733.361,812.118,525.995,552.249,540.663,558.391,790.039,410.773,773.119,441.749,639.169,624.404,654.439,637.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,816,390.747,433.641,134.513,638.541,128.39,666.918,,,611.851,602.676,,,,,,,1121.48,726.846,,,,,,,,,,,,,809.738,348.663,,,,,,,,,,,,,,,530.609,649.543,,,,,,,,,1243.58,707.77,1118.69,689.262,699.485,748.626,860.011,751.978,1013.81,674.107,1042.6,744.047,571.486,291.995,,,884.83,828.891,,,864.02,46.146,737.961,264.221,751.322,313.051,807.015,253.442,713.522,535.153,758.317,498.554,965.951,703.111,1078.54,538.647,,,,,589.703,333.786,,,,,939.616,278.963,,,626.701,402.983,,,,,756.838,470.848,765.74,479.086,,,801.178,390.038,,,,,684.46,596.093,674.528,655.681,737.415,652.607,751.383,661.649,704.046,791.843,733.784,811.486,525.372,552.256,539.762,559.497,789.584,407.198,773.947,441.704,638.388,624.366,655.068,638.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,817,389.835,432.58,134.543,640.284,128.397,667.749,,,611.541,603.088,,,,,,,1122.84,726.147,,,,,,,,,,,,,809.825,348.027,,,,,,,,,,,,,,,530.904,649.49,,,,,,,,,1244.26,706.757,1117.9,689.891,699.209,748.443,860.989,752.134,1014.03,673.484,1042.13,743.705,571.084,291.987,,,884.337,829.294,,,863.32,46.5044,736.838,264.436,751.123,313.79,806.179,253.31,712.364,535.859,758.295,498.895,966.216,703.041,1081.34,538.044,,,,,588.834,332.465,,,,,938.878,277.783,,,626.869,402.047,,,,,756.813,471.125,765.745,479.012,,,801.106,390.152,,,,,684.514,595.916,675.62,657.028,737.039,652.213,752.871,661.494,703.841,791.029,734.07,811.249,524.744,552.266,538.757,560.711,782.825,399.378,775.132,441.648,637.838,624.324,655.932,638.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,818,389.032,431.624,134.578,642.107,128.401,668.386,,,611.102,603.686,,,,,,,1124.76,725.165,,,,,,,,,,,,,809.9,347.47,,,,,,,,,,,,,,,531.357,649.407,,,,,,,,,1244.62,706.883,1117.17,690.462,698.986,748.311,861.875,752.27,1014.52,672.768,1041.56,743.296,570.649,291.996,,,883.884,829.664,,,862.507,47.157,736.017,264.586,750.863,314.801,805.584,253.223,710.839,536.026,758.951,499.77,966.235,703.036,1084.09,537.449,,,,,588.235,331.561,,,,,937.986,276.089,,,627.04,401.094,,,,,756.789,471.38,765.75,478.931,,,801.006,390.299,,,,,684.587,595.787,676.215,658.036,736.557,652.504,753.945,661.407,703.716,790.541,734.455,810.957,524.267,552.263,537.823,561.828,775.902,391.893,776.436,441.593,637.441,623.962,657.153,639.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,819,388.379,430.816,134.615,643.927,128.4,669.264,,,610.597,604.381,,,,,,,1126.72,724.185,,,,,,,,,,,,,809.963,347.002,,,,,,,,,,,,,,,531.87,649.32,,,,,,,,,1244.93,707.095,1116.56,690.936,698.195,748.281,862.5,752.365,1015.21,671.792,1040.93,742.847,570.225,292.012,,,883.501,829.976,,,861.755,47.8258,735.373,264.632,750.626,315.602,805.37,253.444,708.743,536.19,759.703,500.47,966.233,703.036,1086.73,536.877,,,,,588.211,331.791,,,,,937.297,274.789,,,627.209,400.154,,,,,756.768,471.608,765.754,478.843,,,800.889,390.463,,,,,685.207,595.712,676.995,659.4,735.953,652.971,754.669,661.694,703.908,791.441,734.867,810.648,523.665,552.138,537.134,562.641,774.136,391.002,777.622,441.546,636.898,623.439,658.482,640.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,820,387.919,430.201,134.653,645.659,128.397,670.476,,,610.09,605.084,,,,,,,1128.19,723.49,,,,,,,,,,,,,810.231,345.278,,,,,,,,,,,,,,,532.345,649.257,,,,,,,,,1245.27,706.757,1116.11,691.275,697.103,748.243,862.843,752.369,1015.91,670.829,1040.28,742.384,569.855,292.027,,,883.221,830.201,,,861.237,48.233,734.499,264.688,750.141,316.265,805.096,253.763,706.652,536.352,760.649,501.316,966.222,703.039,1089.17,536.344,,,,,588.234,332.226,,,,,936.807,274.173,,,627.37,399.254,,,,,756.748,471.807,765.759,478.749,,,800.767,390.627,,,,,686.107,595.611,677.827,660.873,735.556,653.399,755.607,662.122,704.202,792.804,735.231,810.362,522.84,551.957,536.197,563.528,772.32,390.528,778.453,441.517,636.287,622.833,659.672,641.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,821,388.965,429.203,134.693,647.221,128.396,671.669,,,609.643,605.706,,,,,,,1129.92,723.181,,,,,,,,,,,,,810.615,342.812,,,,,,,,,,,,,,,532.685,649.247,,,,,,,,,1245.29,707.124,1115.79,691.246,695.796,748.201,863.291,752.365,1016.41,670.155,1039.66,741.935,569.583,292.03,,,883.07,830.28,,,861.282,47.6156,733.553,264.744,749.459,317.144,804.787,254.144,705.146,536.515,761.357,501.958,966.216,703.041,1091.35,535.866,,,,,588.269,332.713,,,,,936.37,273.63,,,627.517,398.421,,,,,756.73,471.974,765.764,478.649,,,800.651,390.776,,,,,687.111,595.504,678.579,662.206,735.941,654.239,756.529,662.563,704.506,794.218,735.473,810.135,522.017,551.765,534.881,564.753,770.729,390.274,778.856,441.589,635.682,622.22,660.473,642.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,822,390.434,427.838,134.733,648.529,128.401,672.491,,,609.32,606.156,,,,,,,1132.28,722.808,,,,,,,,,,,,,811.001,340.349,,,,,,,,,,,,,,,533.01,649.785,,,,,,,,,1245.27,707.678,1115.37,691.195,694.358,748.156,863.771,752.359,1016.73,669.972,1039.09,741.527,569.309,291.964,,,882.864,830.383,,,861.397,46.6658,732.693,264.791,748.78,318.006,804.47,254.549,704.186,537.18,761.619,502.304,966.216,703.041,1093.18,535.458,,,,,588.282,333.1,,,,,936.1,272.909,,,627.644,397.684,,,,,756.604,472.192,765.769,478.544,,,800.552,390.894,,,,,688.048,595.411,679.119,663.153,736.446,655.179,757.207,662.89,704.73,795.27,735.35,809.643,521.423,551.606,533.439,566.099,769.641,390.038,779.382,441.688,635.16,621.678,660.312,642.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,823,392.208,426.211,134.772,649.499,128.469,672.533,,,608.965,606.704,,,,,,,1134.6,722.441,,,,,,,,,,,,,811.275,338.632,,,,,,,,,,,,,,,533.449,650.573,,,,,,,,,1245.27,708.108,1114.87,691.127,692.874,748.111,864.208,752.357,1017.16,669.763,1038.61,741.186,568.935,291.867,,,882.629,830.498,,,861.535,45.6073,732.075,264.818,748.307,318.616,804.17,254.942,702.957,538.132,761.951,502.756,966.216,703.041,1094.59,535.135,,,,,588.235,333.231,,,,,935.739,271.9,,,627.747,397.071,,,,,756.436,472.477,765.774,478.434,,,800.482,390.966,,,,,688.743,595.35,679.521,663.734,737.006,656.407,757.78,663.222,704.945,796.41,735.144,808.95,521.026,551.244,532.128,567.346,769.944,389.549,779.999,441.807,634.797,621.284,660.003,642.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,824,394.17,424.425,135.212,650.086,128.567,672.533,,,608.471,607.468,,,,,,,1136.24,722.148,,,,,,,,,,,,,811.404,338.244,,,,,,,,,,,,,,,533.876,651.365,,,,,,,,,1245.47,708.338,1114.31,691.047,691.43,748.068,864.527,752.365,1017.62,669.55,1038.26,740.94,568.506,291.754,,,882.388,830.615,,,861.652,44.6638,731.583,264.731,748.198,318.849,803.915,255.285,701.729,539.096,762.336,503.288,966.216,703.041,1095.7,534.416,,,,,587.363,331.097,,,,,935.332,270.744,,,627.819,396.61,,,,,756.235,472.816,765.778,478.32,,,800.463,390.632,,,,,689.747,595.412,680.067,664.503,737.787,658.136,758.528,663.658,705.234,797.952,734.933,808.258,520.497,550.732,531.202,568.276,770.463,388.848,780.677,441.94,634.74,620.782,659.639,643.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,825,396.203,422.586,135.828,650.863,128.681,672.511,,,607.934,608.305,,,,,,,1136.75,721.624,,,,,,,,,,,,,811.569,337.821,,,,,,,,,,,,,,,534.168,651.916,,,,,,,,,1245.77,708.624,1113.74,690.961,690.108,748.029,864.854,752.514,1018.03,669.356,1038.1,740.881,568.069,291.641,,,882.166,830.724,,,861.701,44.059,730.937,264.603,748.116,319.092,803.729,255.542,700.772,539.796,762.757,503.873,966.216,703.041,1097.22,533.399,,,,,586.092,327.97,,,,,934.924,269.585,,,627.536,396.67,,,,,756.009,473.197,765.783,478.201,,,800.439,390.164,,,,,691.038,595.504,680.653,665.332,738.677,660.11,759.417,664.177,705.524,799.505,734.797,807.77,519.925,550.161,530.642,569.629,771.096,388.045,781.383,442.081,634.685,620.084,659.314,643.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,826,398.188,420.797,136.568,651.775,128.798,672.485,,,607.447,609.075,,,,,,,1137.36,720.88,,,,,,,,,,,,,811.744,337.408,,,,,,,,,,,,,,,534.145,652.041,,,,,,,,,1246.07,708.906,1113.16,690.873,688.996,747.997,865.309,752.731,1018.31,669.203,1037.89,740.807,567.67,291.542,,,881.988,830.813,,,861.24,44.6239,730.281,264.466,748.075,319.312,803.592,256.038,699.29,540.33,763.196,504.484,966.216,703.041,1098.99,532.204,,,,,584.621,324.345,,,,,934.56,268.567,,,627.116,396.799,,,,,755.766,473.604,765.788,478.079,,,800.412,389.601,,,,,692.023,595.569,681.174,666.091,739.566,662.076,760.41,664.758,705.743,800.676,734.898,807.588,519.402,549.62,529.895,571.536,771.741,387.247,782.086,442.223,634.631,619.283,659.122,643.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,827,400.009,419.163,137.381,652.768,128.904,672.472,,,607.106,609.636,,,,,,,1137.98,720.062,,,,,,,,,,,,,811.901,337.048,,,,,,,,,,,,,,,534.089,652.178,,,,,,,,,1246.28,709.122,1112.61,690.788,688.176,747.973,865.802,752.975,1018.32,668.91,1037.64,740.725,567.356,291.473,,,881.879,830.872,,,860.774,45.2184,729.756,264.354,748.224,319.806,803.425,256.686,697.192,541.05,763.637,505.095,966.216,703.041,1100.82,530.951,,,,,583.149,320.715,,,,,934.283,267.832,,,626.643,396.957,,,,,755.514,474.026,765.793,477.953,,,800.383,388.979,,,,,692.551,595.533,681.525,666.652,740.342,663.78,761.473,665.38,706.012,802.058,735.061,807.362,519.018,549.201,529.102,573.626,772.295,386.561,782.756,442.36,634.576,618.477,659.521,643.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,828,401.547,417.789,138.218,653.79,128.987,672.491,,,606.956,610.254,,,,,,,1138.53,719.317,,,,,,,,,,,,,812.015,336.784,,,,,,,,,,,,,,,534.014,652.311,,,,,,,,,1246.37,709.406,1112.12,690.712,687.381,747.972,866.247,753.204,1018.31,668.499,1037.37,740.636,566.501,291.434,,,882.282,830.765,,,860.78,44.85,728.79,264.114,748.428,320.457,803.265,257.165,694.895,541.832,764.063,505.677,966.216,703.041,1102.56,529.759,,,,,581.875,317.574,,,,,933.758,267.081,,,626.199,397.103,,,,,755.263,474.45,765.798,477.825,,,800.354,388.336,,,,,693.206,595.476,681.436,667.348,740.895,664.966,762.569,666.023,706.388,803.978,735.242,807.126,518.58,548.326,528.403,575.53,772.656,386.096,783.361,442.485,634.519,617.761,660.121,643.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,829,402.685,416.779,139.027,654.787,129.202,672.99,,,606.775,611.094,,,,,,,1138.93,718.792,,,,,,,,,,,,,812.101,336.623,,,,,,,,,,,,,,,533.937,652.427,,,,,,,,,1246.46,709.796,1111.71,690.649,686.306,747.973,866.554,753.378,1018.3,668.084,1037.1,740.547,565.272,291.381,,,882.887,830.599,,,860.838,44.2487,727.438,263.777,748.539,320.935,802.874,257.264,692.815,542.55,764.456,506.204,966.216,703.041,1104.03,528.749,,,,,580.997,315.414,,,,,933.023,266.067,,,625.867,397.196,,,,,755.02,474.86,765.803,477.694,,,800.324,387.712,,,,,693.871,595.41,681.29,668.316,741.289,665.302,763.665,666.664,706.799,806.085,735.394,806.914,518.423,548.109,527.939,576.877,772.401,386.208,783.869,442.593,634.459,617.23,660.82,643.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,830,404.094,415.911,139.758,655.705,129.51,673.72,,,606.601,611.917,,,,,,,1139.23,718.485,,,,,,,,,,,,,812.214,336.419,,,,,,,,,,,,,,,533.871,652.509,,,,,,,,,1246.55,710.187,1111.41,690.604,685.031,747.974,866.625,753.698,1018.31,667.776,1036.83,740.462,563.86,291.322,,,883.558,830.418,,,860.922,43.6105,726.086,263.439,748.164,321.011,802.316,257.368,691.367,543.076,764.799,506.65,966.216,703.041,1105.07,528.041,,,,,580.881,315.187,,,,,932.28,265.066,,,625.332,397.145,,,,,754.794,475.246,765.808,477.561,,,800.297,387.144,,,,,694.429,595.35,681.107,669.447,741.821,665.688,764.724,667.283,707.171,808.029,735.473,806.757,518.266,547.94,528.216,577.733,772.024,386.385,784.25,442.677,634.058,616.408,661.517,643.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
