segment_length,type
0,Predicted
5,Predicted
1,Predicted
1,Predicted
6,Predicted
3,Predicted
14,Predicted
1,Predicted
5,Predicted
1,Predicted
26,Predicted
18,Predicted
30,Predicted
24,Predicted
7,Predicted
2,Predicted
2,Predicted
12,Predicted
1,Predicted
3,Predicted
3,Predicted
2,Predicted
1,Predicted
3,Predicted
12,Predicted
1,Predicted
13,Predicted
1,Predicted
11,Predicted
1,Predicted
1,Predicted
4,Predicted
2,Predicted
1,Predicted
4,Predicted
5,Predicted
21,Predicted
3,Predicted
5,Predicted
2,Predicted
16,Predicted
1,Predicted
3,Predicted
12,Predicted
18,Predicted
16,Predicted
5,Predicted
2,Predicted
2,Predicted
2,Predicted
22,Predicted
1,Predicted
5,Predicted
1,Predicted
1,Predicted
2,Predicted
14,Predicted
1,Predicted
5,Predicted
31,Predicted
1,Predicted
31,Predicted
2,Predicted
3,Predicted
1,Predicted
3,Predicted
12,Predicted
7,Predicted
0,Predicted
2,Predicted
2,Predicted
1,Predicted
6,Predicted
1,Predicted
1,Predicted
12,Predicted
0,Predicted
4,Predicted
59,Predicted
36,Predicted
2,Predicted
2,Predicted
22,Predicted
1,Predicted
6,Predicted
3,Predicted
3,Predicted
3,Predicted
15,Predicted
1,Predicted
14,Predicted
18,Predicted
0,Predicted
28,Predicted
2,Predicted
7,Predicted
8,Predicted
7,Predicted
4,Predicted
1,Predicted
6,Predicted
1,Predicted
6,Predicted
2,Predicted
5,Predicted
19,Predicted
1,Predicted
2,Predicted
1,Predicted
26,Predicted
10,Predicted
2,Predicted
1,Predicted
4,Predicted
1,Predicted
1,Predicted
7,Predicted
31,Predicted
1,Predicted
4,Predicted
1,Predicted
26,Predicted
1,Predicted
4,Predicted
0,Predicted
15,Predicted
4,Predicted
1,Predicted
16,Predicted
2,Predicted
3,Predicted
1,Predicted
6,Predicted
13,Predicted
4,Predicted
6,Predicted
4,Predicted
2,Predicted
1,Predicted
6,Predicted
1,Predicted
1,Predicted
13,Predicted
9,Predicted
6,Predicted
1,Predicted
10,Predicted
6,Predicted
1,Predicted
9,Predicted
7,Predicted
2,Predicted
1,Predicted
30,Predicted
1,Predicted
1,Predicted
1,Predicted
2,Predicted
8,Predicted
1,Predicted
3,Predicted
4,Predicted
3,Predicted
2,Predicted
5,Predicted
1,Predicted
0,Predicted
2,Predicted
4,Predicted
1,Predicted
1,Predicted
1,Predicted
2,Predicted
6,Predicted
46,Predicted
12,Predicted
1,Predicted
32,Predicted
1,Predicted
1,Predicted
16,Predicted
9,Predicted
6,Predicted
1,Predicted
1,Predicted
12,Predicted
13,Predicted
11,Predicted
5,Predicted
5,Predicted
4,Predicted
3,Predicted
27,Predicted
7,Predicted
1,Predicted
25,Predicted
38,Predicted
8,Predicted
1,Predicted
2,Predicted
14,Predicted
18,Predicted
32,Predicted
4,Predicted
1,Predicted
23,Predicted
3,Predicted
0,Predicted
1,Predicted
20,Predicted
21,Predicted
14,Predicted
4,Predicted
2,Predicted
11,Predicted
3,Predicted
1,Predicted
4,Predicted
1,Predicted
2,Predicted
4,Predicted
1,Predicted
1,Predicted
4,Predicted
2,Predicted
9,Predicted
27,Predicted
3,Predicted
26,Predicted
8,Predicted
38,Predicted
21,Predicted
1,Predicted
10,Predicted
1,Predicted
6,Predicted
1,Predicted
4,Predicted
6,Predicted
1,Predicted
5,Predicted
2,Predicted
5,Predicted
28,Predicted
1,Predicted
10,Predicted
1,Predicted
19,Predicted
39,Predicted
6,Predicted
2,Predicted
4,Predicted
1,Predicted
7,Predicted
1,Predicted
2,Predicted
1,Predicted
15,Predicted
23,Predicted
1,Predicted
1,Predicted
23,Predicted
54,Predicted
17,Predicted
1,Predicted
5,Predicted
40,Predicted
30,Predicted
33,Predicted
3,Predicted
1,Predicted
2,Predicted
4,Predicted
2,Predicted
1,Predicted
17,Predicted
1,Predicted
4,Predicted
28,Predicted
1,Predicted
1,Predicted
3,Predicted
29,Predicted
34,Predicted
0,Predicted
1,Predicted
21,Predicted
45,Predicted
1,Predicted
2,Predicted
1,Predicted
5,Predicted
9,Predicted
33,Predicted
36,Predicted
38,Predicted
59,Predicted
1,Predicted
56,Predicted
26,Predicted
4,Predicted
2,Predicted
7,Predicted
1,Predicted
6,Predicted
22,Predicted
9,Predicted
15,Predicted
17,Predicted
12,Predicted
16,Predicted
11,Predicted
3,Predicted
2,Predicted
6,Predicted
1,Predicted
5,Predicted
1,Predicted
3,Predicted
1,Predicted
1,Predicted
2,Predicted
9,Predicted
4,Predicted
4,Predicted
3,Predicted
18,Predicted
1,Predicted
15,Predicted
20,Predicted
9,Predicted
1,Predicted
4,Predicted
1,Predicted
1,Predicted
7,Predicted
2,Predicted
10,Predicted
2,Predicted
3,Predicted
3,Predicted
6,Predicted
2,Predicted
18,Predicted
13,Predicted
1,Predicted
6,Predicted
5,Predicted
3,Predicted
4,Predicted
1,Predicted
10,Predicted
1,Predicted
36,Predicted
4,Predicted
2,Predicted
1,Predicted
1,Predicted
26,Predicted
1,Predicted
2,Predicted
1,Predicted
2,Predicted
1,Predicted
3,Predicted
1,Predicted
1,Predicted
1,Predicted
7,Predicted
1,Predicted
3,Predicted
1,Predicted
18,Predicted
0,Predicted
1,Predicted
10,Predicted
1,Predicted
1,Predicted
1,Predicted
2,Predicted
8,Predicted
1,Predicted
3,Predicted
4,Predicted
3,Predicted
2,Predicted
5,Predicted
1,Predicted
36,Predicted
12,Predicted
2,Predicted
3,Predicted
5,Predicted
1,Predicted
2,Predicted
1,Predicted
1,Predicted
1,Predicted
4,Predicted
1,Predicted
4,Predicted
1,Predicted
2,Predicted
16,Predicted
6,Predicted
1,Predicted
2,Predicted
1,Predicted
1,Predicted
13,Predicted
39,Predicted
39,Predicted
29,Predicted
9,Predicted
6,Predicted
8,Predicted
8,Predicted
16,Predicted
23,Predicted
23,Predicted
2,Predicted
12,Predicted
15,Predicted
4,Predicted
1,Predicted
2,Predicted
1,Predicted
1,Predicted
8,Predicted
0,Predicted
6,Predicted
1,Predicted
2,Predicted
1,Predicted
2,Predicted
1,Predicted
2,Predicted
7,Predicted
1,Predicted
2,Predicted
1,Predicted
6,Predicted
1,Predicted
1,Predicted
1,Predicted
1,Predicted
26,Predicted
20,Predicted
4,Predicted
1,Predicted
9,Predicted
2,Predicted
19,Predicted
1,Predicted
7,Predicted
6,Predicted
1,Predicted
1,Predicted
1,Predicted
0,Predicted
16,Predicted
0,Predicted
1,Predicted
1,Predicted
28,Predicted
5,Predicted
22,Predicted
8,Predicted
5,Predicted
1,Predicted
1,Predicted
2,Predicted
1,Predicted
1,Predicted
1,Predicted
7,Predicted
3,Predicted
2,Predicted
3,Predicted
2,Predicted
2,Predicted
4,Predicted
3,Predicted
1,Predicted
18,Predicted
7,Predicted
9,Predicted
16,Predicted
18,Predicted
17,Predicted
1,Predicted
6,Predicted
7,Predicted
1,Predicted
1,Predicted
1,Predicted
1,Predicted
3,Predicted
2,Predicted
28,Predicted
1,Predicted
3,Predicted
1,Predicted
1,Predicted
1,Predicted
7,Predicted
20,Predicted
11,Predicted
9,Predicted
13,Predicted
17,Predicted
6,Predicted
10,Predicted
3,Predicted
1,Predicted
29,Predicted
20,Predicted
1,Predicted
3,Predicted
3,Predicted
6,Predicted
2,Predicted
5,Predicted
1,Predicted
1,Predicted
14,Predicted
9,Predicted
2,Predicted
0,Predicted
4,Predicted
1,Predicted
14,Predicted
1,Predicted
8,Predicted
3,Predicted
10,Predicted
2,Predicted
7,Predicted
6,Predicted
3,Predicted
3,Predicted
28,Predicted
1,Predicted
2,Predicted
3,Predicted
4,Predicted
2,Predicted
5,Predicted
1,Predicted
5,Predicted
4,Predicted
1,Predicted
1,Predicted
2,Predicted
1,Predicted
1,Predicted
1,Predicted
5,Predicted
15,Predicted
10,Predicted
22,Predicted
3,Predicted
1,Predicted
2,Predicted
1,Predicted
1,Predicted
4,Predicted
1,Predicted
2,Predicted
6,Predicted
1,Predicted
1,Predicted
1,Predicted
1,Predicted
1,Predicted
1,Predicted
1,Predicted
10,Predicted
0,Predicted
1,Predicted
2,Predicted
1,Predicted
3,Predicted
1,Predicted
21,Predicted
29,Predicted
13,Predicted
15,Predicted
16,Predicted
12,Predicted
2,Predicted
1,Predicted
1,Predicted
23,Predicted
7,Predicted
4,Predicted
2,Predicted
7,Predicted
1,Predicted
6,Predicted
16,Predicted
1,Predicted
3,Predicted
3,Predicted
1,Predicted
1,Predicted
1,Predicted
16,Predicted
1,Predicted
1,Predicted
8,Predicted
10,Predicted
6,Predicted
10,Predicted
2,Predicted
16,Predicted
8,Predicted
6,Predicted
5,Predicted
1,Predicted
3,Predicted
11,Predicted
25,Predicted
0,Predicted
17,Predicted
8,Predicted
4,Predicted
3,Predicted
15,Predicted
3,Predicted
0,Predicted
2,Predicted
14,Predicted
9,Predicted
25,Predicted
24,Predicted
24,Predicted
18,Predicted
6,Predicted
24,Predicted
6,Predicted
18,Predicted
0,Predicted
11,Predicted
13,Predicted
16,Predicted
1,Predicted
7,Predicted
0,Predicted
6,Predicted
8,Predicted
5,Predicted
3,Predicted
6,Predicted
6,Predicted
10,Predicted
20,Predicted
20,Predicted
3,Predicted
1,Predicted
2,Predicted
1,Predicted
1,Predicted
1,Predicted
1,Predicted
10,Predicted
3,Predicted
1,Predicted
4,Predicted
1,Predicted
1,Predicted
1,Predicted
4,Predicted
1,Predicted
1,Predicted
3,Predicted
2,Predicted
2,Predicted
1,Predicted
7,Predicted
7,Predicted
0,Predicted
2,Predicted
17,Predicted
11,Predicted
1,Predicted
4,Predicted
16,Predicted
15,Predicted
15,Predicted
12,Predicted
4,Predicted
8,Predicted
6,Predicted
6,Predicted
3,Predicted
1,Predicted
8,Predicted
0,Predicted
10,Predicted
1,Predicted
6,Predicted
5,Predicted
11,Predicted
8,Predicted
3,Predicted
8,Predicted
1,Predicted
9,Predicted
3,Predicted
3,Predicted
1,Predicted
2,Predicted
1,Predicted
1,Predicted
1,Predicted
5,Predicted
1,Predicted
0,Predicted
2,Predicted
1,Predicted
5,Predicted
5,Predicted
1,Predicted
1,Predicted
1,Predicted
8,Predicted
8,Predicted
2,Predicted
320,Predicted
111,Predicted
339,Predicted
160,Predicted
274,Predicted
116,Predicted
54,Predicted
288,Predicted
211,Predicted
317,Predicted
107,Predicted
14,Predicted
73,Predicted
21,Predicted
45,Predicted
1,Predicted
58,Predicted
75,Predicted
11,Predicted
34,Predicted
77,Predicted
13,Predicted
23,Predicted
164,Predicted
54,Predicted
9,Predicted
5,Predicted
2,Predicted
64,Predicted
94,Predicted
1,Predicted
13,Predicted
48,Predicted
2,Predicted
34,Predicted
1,Predicted
1,Predicted
1,Predicted
35,Predicted
125,Predicted
26,Predicted
3,Predicted
32,Predicted
14,Predicted
26,Predicted
3,Predicted
7,Predicted
1,Predicted
1,Predicted
1,Predicted
22,Predicted
8,Predicted
66,Predicted
2,Predicted
70,Predicted
66,Predicted
45,Predicted
3,Predicted
2,Predicted
43,Predicted
77,Predicted
129,Predicted
230,Predicted
19,Predicted
76,Predicted
2,Predicted
46,Predicted
2,Predicted
46,Predicted
75,Predicted
3,Predicted
126,Predicted
17,Predicted
50,Predicted
30,Predicted
26,Predicted
70,Predicted
28,Predicted
9,Predicted
35,Predicted
1,Predicted
85,Predicted
4,Predicted
1,Predicted
4,Predicted
71,Predicted
2,Predicted
3,Predicted
1,Predicted
22,Predicted
3,Predicted
10,Predicted
10,Predicted
13,Predicted
21,Predicted
107,Predicted
35,Predicted
1,Predicted
85,Predicted
4,Predicted
1,Predicted
4,Predicted
71,Predicted
2,Predicted
10,Predicted
179,Predicted
60,Predicted
155,Predicted
54,Predicted
3,Predicted
92,Predicted
161,Predicted
5,Predicted
8,Predicted
67,Predicted
18,Predicted
8,Predicted
3,Predicted
3,Predicted
3,Predicted
1,Predicted
10,Predicted
1,Predicted
1,Predicted
9,Predicted
17,Predicted
9,Predicted
1,Predicted
27,Predicted
11,Predicted
15,Predicted
7,Predicted
6,Predicted
23,Predicted
15,Predicted
69,Predicted
68,Predicted
13,Predicted
1,Predicted
1,Predicted
3,Predicted
0,Predicted
4,Predicted
16,Predicted
43,Predicted
33,Predicted
80,Predicted
183,Predicted
5,Predicted
60,Predicted
158,Predicted
1,Predicted
12,Predicted
2,Predicted
23,Predicted
6,Predicted
19,Predicted
92,Predicted
37,Predicted
10,Predicted
1,Predicted
1,Predicted
12,Predicted
16,Predicted
2,Predicted
1,Predicted
1,Predicted
44,Predicted
13,Predicted
65,Predicted
91,Predicted
1,Predicted
49,Predicted
1,Predicted
62,Predicted
3,Predicted
7,Predicted
11,Predicted
5,Predicted
22,Predicted
3,Predicted
41,Predicted
37,Predicted
10,Predicted
1,Predicted
1,Predicted
12,Predicted
16,Predicted
2,Predicted
1,Predicted
1,Predicted
44,Predicted
13,Predicted
2,Predicted
1,Predicted
62,Predicted
91,Predicted
2,Predicted
4,Predicted
5,Predicted
1,Predicted
38,Predicted
155,Predicted
37,Predicted
10,Predicted
1,Predicted
1,Predicted
12,Predicted
16,Predicted
2,Predicted
1,Predicted
1,Predicted
44,Predicted
13,Predicted
65,Predicted
91,Predicted
1,Predicted
49,Predicted
1,Predicted
12,Predicted
2,Predicted
5,Predicted
10,Predicted
0,Predicted
1,Predicted
5,Predicted
4,Predicted
9,Predicted
42,Predicted
53,Predicted
7,Predicted
8,Predicted
1,Predicted
45,Predicted
1,Predicted
4,Predicted
43,Predicted
6,Predicted
20,Predicted
5,Predicted
27,Predicted
1,Predicted
2,Predicted
1887,Predicted
111,Predicted
156,Predicted
8,Predicted
1,Predicted
1,Predicted
162,Predicted
270,Predicted
12,Predicted
4,Predicted
13,Predicted
4,Predicted
119,Predicted
3,Predicted
4,Predicted
213,Predicted
167,Predicted
639,Predicted
195,Predicted
267,Predicted
8,Predicted
1,Predicted
1,Predicted
162,Predicted
270,Predicted
12,Predicted
4,Predicted
13,Predicted
4,Predicted
119,Predicted
3,Predicted
4,Predicted
213,Predicted
167,Predicted
639,Predicted
1665,Predicted
474,Predicted
167,Predicted
639,Predicted
2,Predicted
1011,Predicted
175,Predicted
379,Predicted
1013,Predicted
1013,Predicted
129,Predicted
82,Predicted
343,Predicted
1567,Predicted
174,Predicted
36,Predicted
343,Predicted
553,Predicted
269,Predicted
1402,Predicted
400,Predicted
269,Predicted
798,Predicted
2,Predicted
2,Predicted
1,Predicted
3,Predicted
21,Predicted
91,Predicted
139,Predicted
39,Predicted
320,Predicted
1,Predicted
4,Predicted
93,Predicted
60,Predicted
97,Predicted
61,Predicted
897,Predicted
589,Predicted
1,Predicted
4,Predicted
153,Predicted
158,Predicted
243,Predicted
654,Predicted
348,Predicted
4,Predicted
8,Predicted
229,Predicted
1,Predicted
4,Predicted
554,Predicted
275,Predicted
73,Predicted
4,Predicted
8,Predicted
229,Predicted
1,Predicted
4,Predicted
93,Predicted
966,Predicted
590,Predicted
128,Predicted
1,Predicted
3,Predicted
3,Predicted
1,Predicted
110,Predicted
1396,Predicted
406,Predicted
275,Predicted
682,Predicted
181,Predicted
694,Predicted
927,Predicted
275,Predicted
73,Predicted
4,Predicted
8,Predicted
229,Predicted
1,Predicted
4,Predicted
1208,Predicted
45,Predicted
7,Predicted
4,Predicted
116,Predicted
176,Predicted
4,Predicted
8,Predicted
387,Predicted
937,Predicted
1,Predicted
3,Predicted
3,Predicted
1,Predicted
110,Predicted
181,Predicted
694,Predicted
181,Predicted
953,Predicted
668,Predicted
177,Predicted
798,Predicted
2,Predicted
2,Predicted
1,Predicted
3,Predicted
727,Predicted
773,Predicted
74,Predicted
10,Predicted
128,Predicted
1,Predicted
3,Predicted
3,Predicted
1,Predicted
110,Predicted
87,Predicted
107,Predicted
1,Predicted
1,Predicted
2,Predicted
1,Predicted
15,Predicted
425,Predicted
406,Predicted
95,Predicted
294,Predicted
75,Predicted
1,Predicted
1,Predicted
2,Predicted
1,Predicted
1,Predicted
191,Predicted
55,Predicted
599,Predicted
348,Predicted
22,Predicted
172,Predicted
74,Predicted
169,Predicted
589,Predicted
128,Predicted
1,Predicted
3,Predicted
3,Predicted
1,Predicted
110,Predicted
198,Predicted
400,Predicted
21,Predicted
502,Predicted
439,Predicted
1,Predicted
2,Predicted
99,Predicted
2,Predicted
437,Predicted
1,Predicted
2,Predicted
1332,Predicted
1774,Predicted
1215,Predicted
74,Predicted
374,Predicted
784,Predicted
445,Predicted
130,Predicted
230,Predicted
377,Predicted
376,Predicted
109,Predicted
109,Predicted
127,Predicted
17,Predicted
297,Predicted
3,Predicted
486,Predicted
2,Predicted
1,Predicted
600,Predicted
54,Predicted
1,Predicted
36,Predicted
1,Predicted
3,Predicted
3,Predicted
1,Predicted
21,Predicted
119,Predicted
120,Predicted
13,Predicted
4,Predicted
31,Predicted
67,Predicted
18,Predicted
30,Predicted
9,Predicted
25,Predicted
2,Predicted
1,Predicted
1,Predicted
2,Predicted
250,Predicted
41,Predicted
39,Predicted
1,Predicted
1,Predicted
5,Predicted
1,Predicted
1,Predicted
2,Predicted
1,Predicted
11,Predicted
19,Predicted
9,Predicted
118,Predicted
1,Predicted
2,Predicted
32,Predicted
3,Predicted
126,Predicted
95,Predicted
319,Predicted
58,Predicted
95,Predicted
152,Predicted
2,Predicted
1,Predicted
284,Predicted
144,Predicted
80,Predicted
66,Predicted
334,Predicted
113,Predicted
56,Predicted
8,Predicted
1,Predicted
9,Predicted
106,Predicted
3,Predicted
142,Predicted
746,Predicted
714,Predicted
672,Predicted
2,Predicted
6,Predicted
4,Predicted
1,Predicted
1,Predicted
3,Predicted
1,Predicted
56,Predicted
55,Predicted
129,Predicted
227,Predicted
2,Predicted
80,Predicted
155,Predicted
126,Predicted
86,Predicted
180,Predicted
33,Predicted
31,Predicted
1,Predicted
4,Predicted
1,Predicted
4,Predicted
1,Predicted
1,Predicted
52,Predicted
10,Predicted
11,Predicted
43,Predicted
43,Predicted
211,Predicted
5,Predicted
2,Predicted
2,Predicted
1,Predicted
100,Predicted
2,Predicted
1,Predicted
28,Predicted
2,Predicted
6,Predicted
4,Predicted
1,Predicted
1,Predicted
3,Predicted
12,Predicted
1,Predicted
1,Predicted
103,Predicted
124,Predicted
50,Predicted
113,Predicted
6,Predicted
1,Predicted
1,Predicted
5,Predicted
1,Predicted
1,Predicted
2,Predicted
1,Predicted
30,Predicted
56,Predicted
248,Predicted
608,Predicted
7,Predicted
9,Predicted
84,Predicted
13,Predicted
34,Predicted
78,Predicted
170,Predicted
2,Predicted
1,Predicted
46,Predicted
41,Predicted
1,Predicted
1,Predicted
63,Predicted
58,Predicted
3,Predicted
27,Predicted
1,Predicted
1,Predicted
75,Predicted
4,Predicted
1,Predicted
1,Predicted
2,Predicted
20,Predicted
85,Predicted
179,Predicted
36,Predicted
239,Predicted
1,Predicted
1,Predicted
341,Predicted
410,Predicted
54,Predicted
283,Predicted
125,Predicted
31,Predicted
220,Predicted
2,Predicted
6,Predicted
4,Predicted
1,Predicted
1,Predicted
3,Predicted
1,Predicted
56,Predicted
55,Predicted
129,Predicted
227,Predicted
116,Predicted
24,Predicted
67,Predicted
350,Predicted
266,Predicted
317,Predicted
1,Predicted
1,Predicted
367,Predicted
2,Predicted
55,Predicted
7,Predicted
6,Predicted
96,Predicted
82,Predicted
1,Predicted
1,Predicted
367,Predicted
88,Predicted
147,Predicted
12,Predicted
233,Predicted
53,Predicted
7,Predicted
10,Predicted
2,Predicted
1,Predicted
18,Predicted
186,Predicted
64,Predicted
8,Predicted
21,Predicted
84,Predicted
27,Predicted
64,Predicted
82,Predicted
132,Predicted
99,Predicted
15,Predicted
16,Predicted
95,Predicted
1,Predicted
2,Predicted
5,Predicted
1,Predicted
92,Predicted
167,Predicted
418,Predicted
225,Predicted
64,Predicted
21,Predicted
117,Predicted
26,Predicted
162,Predicted
294,Predicted
312,Predicted
1,Predicted
2,Predicted
52,Predicted
12,Predicted
57,Predicted
3,Predicted
193,Predicted
116,Predicted
3,Predicted
234,Predicted
217,Predicted
131,Predicted
225,Predicted
64,Predicted
21,Predicted
106,Predicted
504,Predicted
46,Predicted
1,Predicted
66,Predicted
37,Predicted
14,Predicted
28,Predicted
1,Predicted
1,Predicted
11,Predicted
144,Predicted
41,Predicted
51,Predicted
28,Predicted
1,Predicted
1,Predicted
11,Predicted
69,Predicted
26,Predicted
31,Predicted
57,Predicted
1,Predicted
3,Predicted
3,Predicted
1,Predicted
43,Predicted
88,Predicted
35,Predicted
132,Predicted
564,Predicted
126,Predicted
312,Predicted
1,Predicted
2,Predicted
52,Predicted
12,Predicted
133,Predicted
195,Predicted
41,Predicted
2,Predicted
1,Predicted
3,Predicted
12,Predicted
1,Predicted
64,Predicted
12,Predicted
167,Predicted
252,Predicted
120,Predicted
38,Predicted
410,Predicted
80,Predicted
195,Predicted
41,Predicted
2,Predicted
1,Predicted
3,Predicted
12,Predicted
1,Predicted
64,Predicted
39,Predicted
94,Predicted
1,Predicted
1,Predicted
139,Predicted
66,Predicted
93,Predicted
1,Predicted
1,Predicted
139,Predicted
66,Predicted
208,Predicted
112,Predicted
11,Predicted
1,Predicted
64,Predicted
64,Predicted
12,Predicted
63,Predicted
33,Predicted
3,Predicted
17,Predicted
3,Predicted
17,Predicted
1,Predicted
76,Predicted
17,Predicted
206,Predicted
308,Predicted
14,Predicted
168,Predicted
29,Predicted
851,Predicted
876,Predicted
6,Predicted
85,Predicted
427,Predicted
82,Predicted
551,Predicted
1,Predicted
1,Predicted
397,Predicted
141,Predicted
47,Predicted
730,Predicted
3,Predicted
3,Predicted
463,Predicted
939,Predicted
1,Predicted
91,Predicted
147,Predicted
127,Predicted
2,Predicted
1,Predicted
58,Predicted
97,Predicted
39,Predicted
178,Predicted
1,Predicted
196,Predicted
12,Predicted
8,Predicted
77,Predicted
164,Predicted
551,Predicted
1,Predicted
1,Predicted
149,Predicted
34,Predicted
92,Predicted
157,Predicted
275,Predicted
126,Predicted
2,Predicted
1,Predicted
290,Predicted
1,Predicted
8,Predicted
1,Predicted
7,Predicted
2,Predicted
1,Predicted
34,Predicted
202,Predicted
43,Predicted
34,Predicted
16,Predicted
378,Predicted
1,Predicted
2,Predicted
18,Predicted
214,Predicted
54,Predicted
82,Predicted
77,Predicted
145,Predicted
112,Predicted
136,Predicted
57,Predicted
45,Predicted
1,Predicted
21,Predicted
335,Predicted
38,Predicted
460,Predicted
214,Predicted
203,Predicted
3,Predicted
3,Predicted
463,Predicted
62,Predicted
39,Predicted
130,Predicted
49,Predicted
10,Predicted
60,Predicted
50,Predicted
86,Predicted
78,Predicted
6,Predicted
1,Predicted
2,Predicted
18,Predicted
112,Predicted
6,Predicted
25,Predicted
129,Predicted
0,Predicted
182,Predicted
196,Predicted
78,Predicted
403,Predicted
285,Predicted
342,Predicted
112,Predicted
301,Predicted
260,Predicted
105,Predicted
154,Predicted
259,Predicted
15,Predicted
83,Predicted
108,Predicted
165,Predicted
153,Predicted
60,Predicted
32,Predicted
396,Predicted
253,Predicted
665,Predicted
103,Predicted
1,Predicted
1,Predicted
190,Predicted
112,Predicted
650,Predicted
341,Predicted
417,Predicted
2,Predicted
233,Predicted
195,Predicted
2,Predicted
101,Predicted
1,Predicted
1,Predicted
302,Predicted
224,Predicted
188,Predicted
194,Predicted
257,Predicted
26,Predicted
310,Predicted
907,Predicted
411,Predicted
393,Predicted
17,Predicted
8,Predicted
325,Predicted
417,Predicted
33,Predicted
389,Predicted
221,Predicted
15,Predicted
23,Predicted
639,Predicted
333,Predicted
140,Predicted
17,Predicted
39,Predicted
45,Predicted
139,Predicted
17,Predicted
172,Predicted
328,Predicted
16,Predicted
188,Predicted
1,Predicted
541,Predicted
1,Predicted
469,Predicted
204,Predicted
109,Predicted
166,Predicted
1,Predicted
161,Predicted
135,Predicted
178,Predicted
166,Predicted
113,Predicted
207,Predicted
11,Predicted
125,Predicted
170,Predicted
79,Predicted
174,Predicted
183,Predicted
183,Predicted
209,Predicted
157,Predicted
155,Predicted
51,Predicted
104,Predicted
152,Predicted
145,Predicted
409,Predicted
171,Predicted
202,Predicted
169,Predicted
3,Predicted
199,Predicted
167,Predicted
186,Predicted
196,Predicted
140,Predicted
135,Predicted
165,Predicted
155,Predicted
25,Predicted
1,Predicted
1,Predicted
42,Predicted
120,Predicted
14,Predicted
55,Predicted
6,Predicted
1,Predicted
91,Predicted
169,Predicted
52,Predicted
3,Predicted
3,Predicted
4,Predicted
32,Predicted
34,Predicted
7,Predicted
128,Predicted
94,Predicted
79,Predicted
74,Predicted
6,Predicted
79,Predicted
6,Predicted
1,Predicted
69,Predicted
30,Predicted
107,Predicted
50,Predicted
15,Predicted
53,Predicted
20,Predicted
168,Predicted
131,Predicted
20,Predicted
24,Predicted
70,Predicted
12,Predicted
1,Predicted
1,Predicted
1,Predicted
1,Predicted
51,Predicted
58,Predicted
35,Predicted
7,Predicted
128,Predicted
208,Predicted
19,Predicted
93,Predicted
51,Predicted
3,Predicted
3,Predicted
4,Predicted
32,Predicted
94,Predicted
19,Predicted
5,Predicted
14,Predicted
4,Predicted
1,Predicted
1,Predicted
18,Predicted
32,Predicted
114,Predicted
4,Predicted
1,Predicted
49,Predicted
13,Predicted
2,Predicted
4,Predicted
2,Predicted
1,Predicted
1,Predicted
4,Predicted
4,Predicted
1,Predicted
2,Predicted
7,Predicted
3,Predicted
94,Predicted
50,Predicted
10,Predicted
18,Predicted
2,Predicted
1,Predicted
19,Predicted
3,Predicted
104,Predicted
79,Predicted
56,Predicted
8,Predicted
4,Predicted
109,Predicted
2,Predicted
1,Predicted
5,Predicted
4,Predicted
1,Predicted
6,Predicted
36,Predicted
94,Predicted
6,Predicted
91,Predicted
2,Predicted
7,Predicted
25,Predicted
13,Predicted
4,Predicted
1,Predicted
1,Predicted
50,Predicted
25,Predicted
69,Predicted
24,Predicted
137,Predicted
20,Predicted
4,Predicted
4,Predicted
15,Predicted
125,Predicted
1,Predicted
4,Predicted
43,Predicted
39,Predicted
2,Predicted
9,Predicted
146,Predicted
121,Predicted
2,Predicted
9,Predicted
7,Predicted
4,Predicted
109,Predicted
2,Predicted
1,Predicted
5,Predicted
4,Predicted
1,Predicted
6,Predicted
3,Predicted
7,Predicted
89,Predicted
32,Predicted
195,Predicted
17,Predicted
2,Predicted
4,Predicted
1,Predicted
6,Predicted
13,Predicted
32,Predicted
158,Predicted
84,Predicted
6,Predicted
1,Predicted
69,Predicted
174,Predicted
179,Predicted
105,Predicted
26,Predicted
2,Predicted
2,Predicted
20,Predicted
3,Predicted
2,Predicted
6,Predicted
3,Predicted
160,Predicted
170,Predicted
164,Predicted
163,Predicted
1,Predicted
1,Predicted
4,Predicted
40,Predicted
1,Predicted
10,Predicted
16,Predicted
86,Predicted
107,Predicted
4,Predicted
19,Predicted
2,Predicted
1,Predicted
19,Predicted
3,Predicted
49,Predicted
26,Predicted
2,Predicted
2,Predicted
205,Predicted
110,Predicted
4,Predicted
4,Predicted
10,Predicted
5,Predicted
2,Predicted
1,Predicted
19,Predicted
3,Predicted
49,Predicted
26,Predicted
2,Predicted
2,Predicted
3,Predicted
1,Predicted
3,Predicted
173,Predicted
64,Predicted
91,Predicted
109,Predicted
200,Predicted
21,Predicted
24,Predicted
3,Predicted
2,Predicted
41,Predicted
1,Predicted
4,Predicted
99,Predicted
6,Predicted
43,Predicted
6,Predicted
1,Predicted
30,Predicted
38,Predicted
4,Predicted
15,Predicted
36,Predicted
22,Predicted
6,Predicted
173,Predicted
142,Predicted
133,Predicted
137,Predicted
209,Predicted
190,Predicted
16,Predicted
2,Predicted
7,Predicted
8,Predicted
1,Predicted
95,Predicted
50,Predicted
10,Predicted
8,Predicted
74,Predicted
107,Predicted
4,Predicted
4,Predicted
5,Predicted
5,Predicted
21,Predicted
6,Predicted
1,Predicted
30,Predicted
38,Predicted
