Frame Type,Mean Entropy,id
Non-Switch,6.8087265e-06,Mice-btc
Non-Switch,5.1662605e-06,Mice-btc
Non-Switch,5.1209754e-06,Mice-btc
Non-Switch,4.9887917e-06,Mice-btc
Non-Switch,5.0983745e-06,Mice-btc
Non-Switch,5.2524547e-06,Mice-btc
Non-Switch,5.1335073e-06,Mice-btc
Non-Switch,5.0353974e-06,Mice-btc
Non-Switch,5.0929507e-06,Mice-btc
Non-Switch,5.1512916e-06,Mice-btc
Non-Switch,6.5175727e-06,Mice-btc
Non-Switch,5.279513e-06,Mice-btc
Non-Switch,4.9998616e-06,Mice-btc
Non-Switch,5.050036e-06,Mice-btc
Non-Switch,6.4749584e-06,Mice-btc
Non-Switch,5.1542684e-06,Mice-btc
Non-Switch,5.1090237e-06,Mice-btc
Non-Switch,5.0641147e-06,Mice-btc
Non-Switch,5.082559e-06,Mice-btc
Non-Switch,5.1620887e-06,Mice-btc
Non-Switch,6.7476153e-06,Mice-btc
Non-Switch,5.0383032e-06,Mice-btc
Non-Switch,8.649845e-06,Mice-btc
Non-Switch,6.5753084e-06,Mice-btc
Non-Switch,5.2916002e-06,Mice-btc
Non-Switch,5.0241124e-06,Mice-btc
Non-Switch,6.526121e-06,Mice-btc
Non-Switch,6.548991e-06,Mice-btc
Non-Switch,5.0140648e-06,Mice-btc
Non-Switch,5.0321487e-06,Mice-btc
Non-Switch,5.0649805e-06,Mice-btc
Non-Switch,5.2389923e-06,Mice-btc
Non-Switch,5.116147e-06,Mice-btc
Non-Switch,1.1733852e-05,Mice-btc
Non-Switch,6.988335e-06,Mice-btc
Non-Switch,5.0976764e-06,Mice-btc
Non-Switch,5.212776e-06,Mice-btc
Non-Switch,5.013041e-06,Mice-btc
Non-Switch,5.121511e-06,Mice-btc
Non-Switch,5.206133e-06,Mice-btc
Non-Switch,6.8604863e-06,Mice-btc
Non-Switch,5.1550714e-06,Mice-btc
Non-Switch,5.036809e-06,Mice-btc
Non-Switch,6.751005e-06,Mice-btc
Non-Switch,5.0254307e-06,Mice-btc
Non-Switch,7.26478e-06,Mice-btc
Non-Switch,5.239701e-06,Mice-btc
Non-Switch,5.1178286e-06,Mice-btc
Non-Switch,6.823716e-06,Mice-btc
Non-Switch,6.5628046e-06,Mice-btc
Non-Switch,5.214448e-06,Mice-btc
Non-Switch,5.0958424e-06,Mice-btc
Non-Switch,5.0790795e-06,Mice-btc
Non-Switch,6.9214157e-06,Mice-btc
Non-Switch,5.14557e-06,Mice-btc
Non-Switch,5.099e-06,Mice-btc
Non-Switch,8.917685e-06,Mice-btc
Non-Switch,5.055851e-06,Mice-btc
Non-Switch,5.078092e-06,Mice-btc
Non-Switch,6.764565e-06,Mice-btc
Non-Switch,6.5572967e-06,Mice-btc
Non-Switch,5.0526314e-06,Mice-btc
Non-Switch,6.5353015e-06,Mice-btc
Non-Switch,6.5019713e-06,Mice-btc
Non-Switch,5.1200714e-06,Mice-btc
Non-Switch,5.0248464e-06,Mice-btc
Non-Switch,5.079647e-06,Mice-btc
Non-Switch,8.483097e-06,Mice-btc
Non-Switch,5.047469e-06,Mice-btc
Non-Switch,5.034256e-06,Mice-btc
Non-Switch,5.0837098e-06,Mice-btc
Non-Switch,6.7353267e-06,Mice-btc
Non-Switch,5.103847e-06,Mice-btc
Non-Switch,9.058396e-06,Mice-btc
Non-Switch,5.1999195e-06,Mice-btc
Non-Switch,5.104171e-06,Mice-btc
Non-Switch,5.1649013e-06,Mice-btc
Non-Switch,6.775981e-06,Mice-btc
Non-Switch,9.06172e-06,Mice-btc
Non-Switch,5.0451445e-06,Mice-btc
Non-Switch,5.1921947e-06,Mice-btc
Non-Switch,5.11762e-06,Mice-btc
Non-Switch,6.4761152e-06,Mice-btc
Non-Switch,6.431483e-06,Mice-btc
Non-Switch,5.0431236e-06,Mice-btc
Non-Switch,6.6752814e-06,Mice-btc
Non-Switch,6.634199e-06,Mice-btc
Non-Switch,5.0376802e-06,Mice-btc
Non-Switch,5.07238e-06,Mice-btc
Non-Switch,5.246318e-06,Mice-btc
Non-Switch,6.5117906e-06,Mice-btc
Non-Switch,5.0167932e-06,Mice-btc
Non-Switch,6.7538213e-06,Mice-btc
Non-Switch,6.5997992e-06,Mice-btc
Non-Switch,9.023315e-06,Mice-btc
Non-Switch,6.784193e-06,Mice-btc
Non-Switch,5.1089e-06,Mice-btc
Non-Switch,5.2139007e-06,Mice-btc
Non-Switch,5.1757706e-06,Mice-btc
Non-Switch,6.7245446e-06,Mice-btc
Non-Switch,8.006204e-06,Mice-btc
Non-Switch,5.1096094e-06,Mice-btc
Non-Switch,5.0834346e-06,Mice-btc
Non-Switch,6.441732e-06,Mice-btc
