Mean Entropy,Frame Type,pred_path,id,Mean Entropy_x,num_switches,num_frames,num_switches_per_100_frames,num_instances,instance_bin,num_switches_per_100_frames_bin
0.5686827471818752,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5595604645184263,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5633388925837733,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5589780682902268,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5519762493971684,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.548010947119457,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5515345768349666,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5594920670420164,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5585085160646304,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5557850184883831,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.554647727024229,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5536664007398473,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5527940370787845,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5631321854699447,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5698515156853459,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5718161089437515,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5706248095068752,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
