,frame,track_0_x,track_0_y,track_1_x,track_1_y,track_2_x,track_2_y,track_3_x,track_3_y,track_4_x,track_4_y,track_5_x,track_5_y,track_6_x,track_6_y,track_7_x,track_7_y,track_8_x,track_8_y,track_9_x,track_9_y
377,377,954.7103711411723,1265.8078390565383,701.7084607543324,1326.672443085287,1262.5553007135575,1009.9706931702343,1586.2976501305484,451.3028720626632,1412.5850037119524,578.7119524870081,1160.984496124031,641.3047921071176,1096.2458084683149,968.2213697073031,1353.268783068783,476.50088183421514,1333.9439752252251,783.1078265765766,958.3426655001457,958.7171186934966
378,378,955.113652113652,1267.5065835065834,699.2935473085925,1332.144767636242,1264.2096273291925,1002.5802277432712,1582.1353750554813,451.69551708832665,1401.6019690576652,588.3621659634317,1160.0745257452575,642.2994579945799,1089.9724061810152,950.7044701986755,1345.7174139728884,481.1293013555787,1329.6964838255976,784.2880450070323,953.0774119006354,956.9618717504333
379,379,955.1492385786802,1268.2551607445007,697.246118268913,1336.8070697059795,1264.9861523244313,998.1006429277942,1578.4547837483617,452.0506771515945,1391.39677532422,597.0599369085173,1157.84052647689,646.0820324456687,1083.6137096774194,935.609946236559,1339.4628670120896,484.9761658031088,1326.197510373444,785.3665283540802,947.7867367806017,955.1963190184049
380,380,955.3202344019303,1269.514305411927,695.2080425390495,1341.0378863409771,1265.895664952241,993.5023267205485,1574.9307017543858,452.67719298245606,1382.3192239858904,605.0067019400352,1150.4026845637584,651.6823266219238,1078.2405749932193,922.8527257933279,1333.3211169284466,488.8869109947644,1322.754805052169,786.5060406370126,943.0933333333332,953.5417391304347
381,381,955.6813880126183,1270.9589905362775,693.3931538717181,1344.6959122632104,1267.539208173691,986.5047254150701,1571.8234778799822,453.2422251423565,1374.1656293222682,611.9432918395573,1135.179058758006,658.1801726538569,1073.3956774729843,911.3881961762261,1327.261261261261,493.1437976437976,1319.6873107624551,787.5571153316818,938.5159777191438,952.043682204632
382,382,955.6346889120612,1271.8488008342024,691.8849087893864,1347.7850746268657,1268.3455938697318,982.52030651341,1568.9355119825707,453.8518518518518,1366.8835087719297,617.8368421052631,1119.6704055220018,666.1360368133448,1068.975215817321,900.8585352269562,1321.9385216773276,496.5294953802416,1315.1600113282357,788.6476918719909,934.120811287478,950.5067607289828
383,383,955.1796448087431,1271.7284836065573,690.3353115727003,1350.8760303330034,1269.5349730976172,977.5857033051499,1566.3377777777778,454.5071111111111,1360.142151675485,623.3654320987654,1108.6428773718492,672.3721325403568,1065.2094926350246,892.0245499181669,1317.2630264097072,499.73376159885794,1309.3650793650793,785.9374064091045,930.3001175778953,949.2104644326865
384,384,955.6598847066801,1273.6995591726006,688.8303630363035,1353.878217821782,1270.2646464646464,974.2790404040403,1564.1303587051618,455.1216097987751,1353.7662753468517,628.5602988260406,1099.3687242798353,677.441975308642,1061.4479512735327,883.2929125138426,1312.5694736842106,503.0754385964912,1305.2643779342723,776.7144953051643,926.7223680373286,948.0609507144939
385,385,956.756727664155,1277.448152134912,687.5489614243323,1356.4071876030332,1271.4759302628154,969.4751496226905,1561.482535575679,456.0038809831824,1347.7045537340618,633.5238615664845,1089.4426599041983,683.2344322344321,1057.9244072524407,875.3838214783821,1308.2235378543235,506.1858629350556,1301.2708333333333,763.2901570048308,922.855871886121,946.9000593119808
386,386,957.3938417472251,1279.923021840315,686.2572864321608,1358.9159128978224,1272.2051863041288,966.19889224572,1559.4326599326598,456.7550505050505,1343.3038105046344,636.9900446275317,1081.9338215351233,687.624627068077,1054.927678085916,868.5736813485589,1304.0466666666666,509.02807017543853,1298.320920375416,752.4105358764759,919.7665223665223,945.9142857142857
387,387,957.5432478632479,1280.9203418803418,685.3784139519578,1360.8354721948008,1273.1874027993779,962.3732503888025,1557.1007653061224,457.6398809523809,1338.4244004171012,640.9071949947862,1074.880836047774,691.9283387622149,1052.0310457516339,861.9125816993464,1300.478093235191,511.46757798808267,1295.90345249007,743.5835624809043,916.726200505476,945.4782364504351
388,388,958.3885521885521,1283.983164983165,684.0468594217348,1363.4473246925888,1274.0216049382716,959.105452674897,1555.2427487728692,458.6086568496207,1333.6163992869874,644.5180035650623,1068.0854412591343,696.2535132096683,1049.18,855.5730555555555,1296.4537237888646,514.3496023138106,1293.6694290976059,735.854818907305,906.0140884756267,946.6725838264299
389,389,959.3842498302782,1286.6666666666665,683.0048449612403,1365.5484496124031,1274.650264950795,956.7274791824375,1553.426582278481,459.4616033755274,1330.632530120482,646.9370816599732,1062.9459170013386,699.5670682730923,1046.6079068507988,849.920119144327,1293.420781893004,516.5565843621399,1291.7762515262514,728.7851037851037,889.1222672064778,951.6461538461539
390,390,960.5107811947685,1290.7942735949098,682.0766961651917,1367.467387741724,1275.411000763942,953.8179271708682,1551.7220801364022,460.4650468883205,1326.3831258644536,650.2527662517289,1057.1525470653376,703.3471760797343,1044.310945273632,844.6708126036484,1290.0371561271882,518.8849589138978,1289.9204721963342,721.8117427772601,873.7226277372263,955.8632062719653
391,391,959.3854545454545,1291.060909090909,681.0069651741294,1369.6275290215588,1276.2175493250259,950.7463655244028,1549.9432809773123,461.53359511343797,1322.6236559139784,653.1311134235171,1052.0299468233975,706.6663867898125,1041.715987808257,839.0382377389859,1286.469915097822,521.407161314138,1288.350234741784,716.0663536776212,861.2314814814814,959.9852941176471
392,392,954.9186851211073,1292.747693194925,680.3370184254605,1370.9989949748744,1276.9148550724638,948.3558488612836,1548.29567821994,462.6080445014976,1319.7690235690236,655.354882154882,1047.9376218323587,709.5054302422724,1039.5993294216262,834.2917015926237,1283.5847398030942,523.4370604781997,1286.8787878787878,710.4007421150278,850.6658549783549,964.2548701298701
393,393,946.1320046216059,1294.7443674176777,679.3610835811033,1372.8529897588369,1277.5295151971866,946.2077367495602,1547.7476910159528,463.4021830394626,1316.240567670474,657.5874004845967,1043.6821895424837,712.3722766884531,1037.8183566913985,830.3621874141247,1281.2180653859116,526.5766767778902,1285.6900584795321,705.8162511542013,841.5152250067366,968.2126111560226
394,394,936.4798697454114,1296.9117821195973,678.612426035503,1374.5542406311638,1278.2896464646465,943.6472222222221,1546.077614379085,464.42606209150324,1310.2350168350167,657.2478114478114,1039.9417606011807,715.0442834138486,1035.4452574525744,825.9677506775067,1273.6283875338752,543.4227642276422,1282.3457667258733,700.2853759621077,833.8630716362675,971.7227068464181
395,395,928.6995810891681,1298.9578096947935,677.9277667329357,1375.9237905897944,1281.0374782824522,939.2380243236533,1544.4406276505513,465.63019508057675,1300.7103879026956,654.5190664036817,1033.0713028169014,718.3051643192488,1029.2700216450214,819.6804653679653,1261.3432883750802,562.116570327553,1271.6143562917755,693.6099970938681,826.5150295222759,975.1599570585076
396,396,923.0155595451824,1300.3204667863554,677.3202486097481,1377.388616290481,1292.6005917159764,925.6713510848125,1543.3719385637191,466.7409713574097,1289.214452214452,650.9873459873459,1024.409716125256,715.6865671641791,1015.0546536796536,811.0519480519481,1250.0299771912673,578.4235907461713,1258.823105733218,687.7574186113511,820.464670344103,978.1470974520619
397,397,917.4727215389466,1301.6455376852728,676.5984697272122,1378.956753160346,1306.601690821256,909.9579710144927,1542.4699453551912,467.6250525430853,1279.4481935923652,648.2791411042945,1005.9413953488372,707.766511627907,1000.1503593145384,802.1066887783305,1240.5949163449163,591.6084298584298,1248.1239015817223,682.8907439953134,814.2637774210808,981.1051364365971
398,398,913.8089248277927,1302.644204851752,676.1638641608968,1379.8925156610617,1321.8124852767962,895.6103651354533,1540.9184352892216,468.74947981689553,1271.49396759738,645.8717683557394,991.7682098765431,701.7620370370371,987.3392008941044,794.8502374965074,1231.788486005089,603.2172391857506,1239.3170225385527,678.5779952550415,808.7951361353423,983.9037800687285
399,399,909.345780206436,1304.2219186399514,675.376669925057,1381.6148582600194,1335.728178944809,884.1874544128374,1541.283534136546,470.0269076305221,1264.1260034904012,643.3769633507853,979.533523086654,696.7511068943707,975.7828196347032,789.2060502283105,1223.9681647940074,612.6026841448189,1231.1972545508802,674.3231871083259,803.8014921396216,986.4036770583533
400,400,905.7074004975124,1305.5233208955224,672.3647416413373,1384.6193853427894,1346.9376770538245,875.643059490085,1535.0452349582783,478.6987263943785,1256.7683189655172,641.4105603448276,969.9465554525794,692.841828853877,965.3763720392836,784.4419410745234,1211.8362573099414,617.7602339181286,1224.2363473589974,670.348254252462,799.2638888888889,988.795073375262
401,401,903.5107778819118,1306.1352702280537,660.9956228956229,1389.9057239057238,1357.4427374301677,868.2060055865921,1526.2225,491.32583333333326,1251.436005625879,640.0562587904359,960.2940430925221,688.9790874524715,956.2263926124515,780.4015490020852,1193.6256504438322,621.0091827364555,1218.1764528756398,666.6010237880156,794.9341301460822,990.9787516600265
402,402,899.1739273927392,1307.6273927392738,649.6660039761431,1394.8760768721006,1366.5135699373695,861.666898631408,1517.3966666666665,502.22041666666667,1246.9443239334778,638.7548806941431,951.543756145526,685.4680432645034,949.6192129629629,777.7624421296296,1175.7297641810069,624.9455066921606,1212.4004929143562,662.9014171287738,790.9880287310455,993.0039904229849
403,403,892.1608300907911,1306.4604409857327,640.1653594771242,1399.3454248366013,1374.70049616599,855.9476770410464,1510.7022332506203,511.2133995037221,1244.3145106091717,638.0855578370978,943.949604743083,682.4324769433465,939.1784539473684,777.0285087719298,1161.9042750929368,628.0777571251549,1207.0959232613907,659.2790767386091,787.1653666146645,995.1518460738429
404,404,882.0624788922661,1301.0087808172914,631.9983147960902,1403.0910010111224,1382.7118523775728,849.7918145256682,1504.6880503144655,519.262893081761,1240.8209683037267,637.1556948798328,936.6967267869071,679.6673346693386,926.6654761904762,785.363988095238,1149.3298709474345,630.736229146994,1202.3735849056604,655.954716981132,783.3960659223817,997.1836788942052
405,405,873.860225442834,1295.997423510467,625.3867069486405,1406.1889895938232,1389.361149745016,844.4705609643022,1499.727536231884,525.8364389233955,1238.4525025536261,636.3922369765066,930.4680432645034,677.4057686004588,915.5521914648211,795.2534602076124,1139.3699938385705,632.7347504621072,1197.7980828695113,652.8682745825603,780.2695810564662,998.8927920895133
406,406,865.784254606365,1290.8301507537687,619.3893985728848,1408.9843696907915,1395.8873646209386,838.7932611311671,1495.095418242959,532.1904161412358,1235.175828047921,635.2706131078224,924.2094572094571,675.041292041292,906.9685534591194,802.6443682104059,1129.648865531991,634.601586395121,1193.923748881724,650.2269619115666,777.0772261623325,1000.6495928552665
407,407,859.0709504685408,1286.8182730923695,613.8680134680134,1411.5383838383839,1401.2600195503421,834.2280058651027,1490.9399176954732,537.8304526748971,1232.2596528515762,634.2079348211123,918.5337972166998,673.0990722332671,899.0941176470589,809.6280112044817,1119.9277372254114,636.4684223281348,1190.0494148939365,647.585649240573,773.7379820390913,1002.5076597992603
408,408,853.0470510271703,1283.20112657389,609.2469758064516,1413.7933467741937,1405.6939415882212,830.3200579290369,1487.5330053300531,542.7933579335794,1230.1298245614034,633.4705263157895,913.2546666666666,671.2546666666666,892.9181046288687,815.4023555190358,1110.206608918832,638.3352582611485,1186.1750809061489,644.9443365695793,771.1016324381253,1004.1266456029489
409,409,848.5417867435159,1280.6349663784822,604.5702284946236,1415.918010752688,1410.0133715377267,826.3624641833811,1484.0779537149817,547.7080795777507,1228.078309078309,632.7318087318088,908.7763875521334,669.6714789862046,887.1444622792937,820.9470304975923,1103.07722007722,639.7445302445302,1183.1399443929565,642.9468643805993,768.4911871435977,1005.6918092275789
410,410,843.5769105691056,1277.7362601626014,601.0847457627119,1417.660684612828,1413.840297790586,822.707492795389,1481.2610441767067,552.0200803212851,1225.8801261829653,631.9905362776025,904.0290135396518,668.0834945196647,882.0332800851969,825.9984025559105,1095.857592942659,641.2448015122874,1180.5429317662422,640.9206660137121,765.7815817409767,1007.1820594479829
411,411,839.140469302475,1275.334619093539,597.3028781793842,1419.4899598393574,1417.6471449487556,818.9875549048317,1478.547590601354,556.1819992035046,1224.1979713186427,631.5362014690451,899.6079948420373,666.6063829787234,877.1783439490446,830.9365711252653,1089.5079365079364,642.5749919015225,1178.1852922286448,639.2790622992935,763.5646630236794,1008.5745511319282
412,412,835.6094147582697,1273.3285623409668,593.5456369107322,1421.3884988298228,1421.0472364256148,815.2605308010712,1476.1336496638985,559.9130090945038,1222.3895921237693,630.9711673699015,895.9230267449444,665.3333333333333,872.5259081196581,835.6923076923077,1082.9829317269077,643.8273092369478,1175.2786509495743,637.1319580877537,761.0514030946761,1010.0833988985052
413,413,832.0953738910011,1271.4359949302914,590.592778335005,1422.9348044132398,1426.3239130434783,808.383574879227,1473.922928709056,563.543352601156,1220.9369658119658,630.6509971509971,891.6701889209094,663.9311559398014,868.5102257636122,840.0924302788844,1078.1634241245135,645.018158236057,1173.2251808021038,635.6877054569361,758.9740769835036,1011.3011259492013
414,414,828.6476466795615,1269.5370728562218,587.9163372859024,1424.3659420289855,1431.7606295513272,801.2832980972515,1471.5127897681853,567.6614708233412,1219.5321067821067,630.3668831168832,887.982034007058,662.6156560795637,864.6182359307358,844.280303030303,1071.9346600331673,646.2421227197345,1171.0094401041665,634.1455078125,756.8917579551382,1012.6356285863327
415,415,825.8877057115199,1267.9593417231365,584.8110889774235,1426.0069721115538,1437.72382258802,794.4638774577046,1469.8348909657318,570.4980529595015,1217.348620432513,629.9686800894855,885.2240280433397,661.7393244104525,861.4669887278583,847.7238325281803,1070.1019259259258,647.3691851851851,1168.6876038551013,632.5955466932535,754.7571202531645,1014.0192510548522
416,416,823.2102991057662,1267.2365094048719,582.6596314907872,1427.211055276382,1443.2447053406997,788.3888121546961,1467.847885137757,574.314318975553,1216.9409141583055,630.1490152359717,882.1140012845215,660.7222222222222,858.2712752029327,851.4168630531551,1063.8459259259257,648.9914074074073,1167.2074363992172,631.6187214611872,752.8082805907172,1015.2439345991561
417,417,814.6730462519936,1266.970653907496,580.0858688302907,1428.5916159567275,1448.22183015761,782.9974123735591,1466.137395459976,577.4822779769016,1215.2649572649573,629.9685314685315,879.1660194174757,659.6423948220064,854.9662585034014,855.0731972789115,1058.9462151394423,654.2397078353254,1165.1675392670156,628.4785340314136,750.9592,1016.4810666666666
418,418,802.5387704664812,1271.4439295644115,577.9179229480736,1429.8408710217755,1452.606572769953,778.4413145539905,1464.945554249902,580.1570701135918,1214.7632183908047,630.1210727969348,876.4631746031745,658.707619047619,851.0496929089893,859.0293132328309,1055.6262729124237,660.7128309572302,1164.212765957447,623.1945288753799,749.4730759127922,1017.4749146309429
419,419,791.4859956909818,1276.2231455832562,575.7859543010752,1431.114247311828,1456.5715598437857,774.10544452102,1465.0693815987934,579.6398944193062,1213.725806451613,630.2983870967741,873.9890144381669,657.8954802259886,841.7083333333333,867.3989583333332,1053.5811146609867,666.599219027334,1164.0767141887304,616.9551934826884,747.8820431806214,1018.7245918904686
420,420,782.7439528023599,1279.9746312684365,574.1250411319512,1432.2069759789404,1459.8629604209561,770.4953099977121,1464.0336943441637,579.3882872041717,1208.991638160395,633.1421512732801,871.6651234567901,657.1327160493827,829.534464189553,882.7253634894992,1051.9275513758273,671.1288749564611,1164.4778554778554,611.6779886779887,742.1050666666666,1023.3173333333332
421,421,774.6657681940701,1283.4558250973344,572.328387734916,1433.2601384767556,1463.4945714945713,766.6246246246245,1463.0508840017249,581.2457956015523,1199.0502857142858,639.6582857142857,869.5805452292441,656.3373605947955,818.998139287613,894.3750664540138,1050.2808708065666,675.2591006423983,1165.0801346801345,606.8616161616162,730.9100236779794,1032.4859247566428
422,422,768.3645364536453,1286.164416441644,570.6946666666666,1434.333,1466.873786407767,762.8712436430883,1462.3552688172042,582.6055913978495,1186.822270583968,645.1345665578527,867.4941768964432,655.5102297765186,810.2931818181818,903.5964646464646,1048.657004830918,677.7988267770876,1165.8249744114637,603.2289321050836,720.2945187516391,1039.3333333333333
423,423,762.4490657022302,1288.9795057263411,568.8888888888888,1435.5373134328358,1469.9200466200466,759.5934731934731,1461.5075154730325,585.1153846153846,1175.1956043956045,649.8619047619047,865.1518056887184,654.6462128475551,801.4714248771658,913.1830876648564,1047.0186751233261,682.8738548273432,1166.4413194444444,599.9597222222221,711.6755835300288,1045.3624442696039
424,424,757.5678678678678,1291.132132132132,567.6558611656843,1436.5137524557956,1472.49451303155,756.8644261545495,1460.8316239316237,587.3465811965812,1166.54476806904,653.4433656957929,864.0329703569267,654.7507562008469,793.7193390136845,921.7973147430931,1045.5752032520325,688.6239837398374,1167.3954514596062,596.8292600135777,704.1267387944358,1050.8930963420917
425,425,752.9537451507013,1293.2787227693225,566.0042735042734,1437.4871794871794,1474.9990695510583,754.208653175157,1460.3047351148616,589.4266291608063,1158.6156949028234,656.6681334800146,863.4295561069754,655.3793768955059,786.9767866458006,929.4128847157015,1043.6369910282954,694.1656314699793,1168.0160558464222,594.3923211169284,696.9981481481481,1056.2621693121694
426,426,749.0548635824437,1295.1702253855278,564.6663395485771,1438.4049721949623,1477.5332871012483,751.5950069348128,1459.635632183908,593.291570881226,1151.485745614035,659.611111111111,861.5388556789069,660.6265300313122,781.3181818181819,935.6653826399588,1041.9669054930057,698.7925622654384,1168.5583075335396,592.8200894392844,691.1635269492411,1060.6949241234954
427,427,744.784012066365,1297.2316742081448,563.4203187250996,1439.4472111553785,1479.796753543667,749.083447645176,1456.8385926731953,601.9709829524845,1144.701111111111,662.3425925925925,857.8578431372548,673.7261029411765,775.5489591364687,942.1398098175275,1040.4975230007076,704.1503892427459,1169.4423413950226,590.4991237294076,685.8492935635793,1064.9236002093144
428,428,741.4285714285714,1298.9493860437256,562.0151362260343,1440.4530776992935,1482.1988425925924,746.7129629629628,1454.7374074074073,615.584074074074,1138.3181650018498,665.0051794302626,854.3327205882352,687.2083333333333,770.6038795303726,947.7856049004594,1039.2687255946041,708.1703940362087,1170.0743034055727,588.6766425868593,681.2426854754441,1068.5807210031348
429,429,738.3791483113068,1300.4845814977973,561.1578947368421,1441.1843760344254,1484.3880494505495,745.2229853479853,1454.0943124550035,626.7300215982722,1133.0653303637714,667.1017074981439,851.6450590607893,696.1486603284357,765.7381313131312,953.1800505050504,1038.0773305084747,711.9848163841807,1170.756569847856,587.0895573997233,677.273137697517,1071.8148984198644
430,430,735.0967937084089,1302.159407138536,560.2306653157716,1441.9925700776762,1490.8448110951697,740.5992348158775,1453.1380692167577,636.1468123861565,1126.666265060241,669.6558232931726,848.898201669878,707.9293513166346,760.9510268562401,958.6100579252237,1037.1289966923925,715.5633958103639,1171.4589743589743,585.0307692307692,672.5431512272368,1075.4486671945103
431,431,732.4024871094934,1303.6854716408857,558.8449691991786,1442.9377138945927,1501.6928866229666,738.6387472687545,1452.204029304029,644.4926739926739,1121.9859268194612,671.6775231202251,846.5121477162294,719.3968253968253,756.8702390333596,963.4925137903862,1032.655162496405,719.863387978142,1169.877009084556,582.7879105520615,668.6507293354944,1078.498379254457
432,432,730.0193971948672,1305.105341689048,558.693769470405,1443.8763239875389,1514.2974621766714,738.2798926305514,1451.3701321900678,652.0496605930689,1116.999598876855,673.9747292418773,843.9620867455262,727.81771307249,753.3649447442816,967.6466204060652,1017.385,725.9963888888889,1164.2215488215488,577.9494949494949,665.1552729199788,1081.4117647058824
433,433,727.6048387096774,1306.5044802867383,551.7794970986461,1454.0764023210832,1523.5083095916427,738.0199430199431,1450.6524745269285,658.7128820960698,1113.0129716981132,675.9178459119496,840.6334610472541,741.1044061302682,749.5976116303218,972.0404984423676,997.9560143626571,735.6349491322561,1154.031305585201,570.0576307363928,661.7541070482247,1085.0638579756226
434,434,725.4754683318465,1307.8331846565566,543.6854917234664,1467.842259006816,1531.8820439350523,737.6743075453677,1450.019078473722,664.72030237581,1110.1785431512271,677.1840855106889,837.6452032520324,755.5661788617886,746.50101010101,975.9583333333334,983.732644865175,742.3998852553069,1145.8159098908834,563.9904963041183,656.3137087599545,1097.9581911262799
435,435,723.473369239976,1309.1319569120287,537.2367387033399,1477.764571054355,1539.1201830443158,737.5869460500962,1449.4988814317674,670.4798657718121,1106.0368147258903,678.9831932773109,833.9059913935782,767.7623303541873,743.0289397526966,980.1315443304393,964.2728418399496,752.185570258349,1138.403092412801,559.3268608414239,651.4763912310286,1117.5857223159078
436,436,721.5826606875934,1310.4454409566515,531.9,1485.990291262136,1545.4383794274622,737.5970402717127,1449.1836283185842,674.9601769911504,1102.9591346153845,680.0508814102564,830.7763462173768,779.5209778658738,739.8585466770106,984.0493922937677,945.6106693174287,762.3369781312127,1132.7074756229686,556.114481762369,647.5433751743375,1135.4373779637376
437,437,719.6041481481482,1311.811259259259,527.7236714975845,1492.5552334943638,1551.3450923926084,737.7403407727381,1448.9213973799126,679.2008733624455,1100.0232651423987,681.4520657841957,828.0143229166666,790.1061197916666,737.0287843741968,987.7645849396041,930.2012098057943,769.038522763451,1127.8665290677673,553.4606123151013,645.8672762538099,1151.893876420061
438,438,717.0424501424501,1314.0376068376067,523.5186627718273,1499.001947419669,1557.1380569758949,737.845385926467,1448.7768052516412,683.6396790663748,1098.3820772403449,683.1773528308961,825.6547041707081,799.2867765923052,734.2154282765737,991.4370485036119,916.8070342205323,775.1726869455006,1121.9672650475184,550.5237592397043,644.560752688172,1165.340322580645
439,439,705.4059829059828,1327.1028693528692,519.9124513618677,1504.6582360570685,1562.3811615422155,737.9858467545143,1448.705043859649,688.3888888888888,1093.465715418153,688.6535869996036,823.4711875198981,807.3912766634829,731.9133022774326,994.6480331262939,904.950924155513,780.6845124282983,1117.9314641744547,548.4575977847005,643.2982310668878,1177.6133222775013
440,440,694.6193939393938,1338.9187878787877,516.8339831059129,1509.5165692007797,1566.770741286205,738.06676485027,1448.6556655665568,691.7565089842317,1086.331381733021,694.0249804839968,821.521148989899,814.6587752525252,729.6305031446541,997.8029350104821,894.5326157860404,785.9455316373123,1113.8616087109235,546.4724271162627,642.4704746136865,1187.9329470198675
441,441,685.8986388647552,1347.298291340863,513.9169110459433,1514.373085695666,1571.452519379845,738.3204941860465,1448.6894432393347,695.205712219812,1078.187427240978,699.4765230888629,819.6576323987539,821.8529595015576,727.6503242542153,1000.7450064850842,884.9463526333005,790.8750408897612,1110.7450171821304,545.0512027491409,641.7780555555555,1197.289722222222
442,442,677.578178694158,1354.9808132875141,511.25450450450444,1518.5057915057914,1575.3614545454545,738.5435151515151,1448.8318584070796,698.9236725663717,1070.46222741433,706.1904205607476,818.1291015026065,828.0205458448328,725.6331775700935,1003.6456386292834,876.2058917707332,795.2760166506564,1107.1320301783264,543.3539094650206,641.0632980168432,1205.8470524314043
443,443,670.1364806866952,1362.014592274678,508.7563081009296,1522.6321381142097,1579.0191317144959,738.7027225901398,1448.9181350954477,701.8568281938326,1062.6686069072564,712.3779588668995,816.6010621680724,834.417681974383,722.3148292937191,1006.9640344018765,868.4160896801845,799.0600065941312,1103.6308281141266,541.8945720250522,640.5833333333333,1213.9387583892617
444,444,664.5595137121854,1367.4551880124397,506.8760768721007,1525.8667992047713,1582.891380169407,738.8834080717489,1447.8430130235831,705.1897219288983,1055.674338319908,717.0095895665515,815.3375990249847,839.7157221206581,717.2211055276382,1012.093563053362,861.431204321576,802.28217349857,1101.2943989071036,540.8756830601093,640.1349794238683,1221.0060356652948
445,445,659.1053984575835,1372.7180805484147,504.811394891945,1529.3068107400131,1585.761241446725,739.1109481915933,1441.407671418873,716.2196198234894,1049.5068181818183,721.4602272727273,814.1546329723225,845.1146209386281,707.2803860198226,1026.4092331768388,854.0838343353373,805.87374749499,1098.8256203890005,539.949362843729,639.8028404344194,1227.318574213311
446,446,653.9429145152036,1377.5674125071714,503.03648424543945,1532.3953565505803,1589.7580766341098,739.4247433007763,1431.983870967742,734.2125448028673,1043.794959908362,725.6506300114547,815.5547193477579,856.5870178739417,697.592855266614,1039.7265563435776,847.98082010582,809.1908068783068,1096.1478467277043,538.9525262800948,639.4246727930938,1233.3319409635199
447,447,649.2551583841906,1382.0613193839,499.1956066945607,1535.6052998605298,1592.1051706827309,739.5419176706827,1426.2418720971773,749.6916755984279,1038.5568225009501,729.5560623337134,817.2823098075161,883.3929117018026,687.7412783295135,1050.5933282403869,840.2959656084655,811.5552248677249,1095.9682389937107,539.4650943396226,639.1079734219269,1239.3687707641195
448,448,645.2653834937299,1385.9501312335958,497.48484848484844,1532.0776302349336,1594.810790835181,739.8652377432865,1421.9380180180178,762.1214414414413,1034.4169491525424,732.8772128060263,815.1700847689362,903.7908121410993,678.7770303936223,1060.4810662680616,833.741935483871,812.7891821440207,1093.9042813455656,540.0770642201835,638.7362270450751,1244.5230940456315
449,449,641.7514568764568,1389.4647435897434,495.3326606121762,1517.678775647494,1597.6956956956956,740.1969469469469,1418.772064186725,772.8326039387308,1030.2823754789272,736.0141762452106,813.3961919666144,921.1400625978091,670.8998538011696,1069.437865497076,827.9193962748875,814.4441233140656,1092.3047516970346,551.9471239728474,638.4932114159046,1249.9080077583817
450,450,638.5796232876712,1392.718607305936,493.79061488673136,1500.7776699029125,1600.0389674857283,740.4815090593199,1416.2818863879957,782.1954269381921,1026.6391833529642,738.8044758539459,811.545048594694,937.3144208037825,663.8196226415095,1077.4779874213837,821.4399323181049,817.2131979695431,1092.1392361111111,568.598611111111,638.2503480924534,1254.6513505987189
451,451,635.5166379804933,1395.7524383247273,491.8696765930195,1486.2907460774895,1602.1281486916116,740.7544631939348,1414.338148148148,790.9155555555556,1023.7828571428571,741.1135238095237,809.9640136590491,950.2729183083792,656.8075226977951,1085.5525291828794,815.7381681988423,819.3772557030983,1091.697247706422,581.3340129119945,637.9902696691687,1259.0428134556573
452,452,632.5349233390119,1398.7257240204428,490.005571943625,1473.9813176007867,1605.449341438703,740.4723910840931,1412.8764897074757,797.9050198627663,1020.5061585835257,743.6886066204772,808.597875569044,962.056904400607,651.7280497280498,1091.6436156436155,810.1771467207573,821.7944557133197,1091.3344286235852,595.433734939759,637.7397034596376,1263.0823723228996
453,453,629.6574949842361,1401.6440240756665,488.70927564732875,1464.3746312684366,1611.6659436008676,739.6030368763558,1411.6122522522521,804.8659459459459,1017.79258400927,745.809192738509,807.2626339969372,973.3320571720265,646.3359293873312,1097.91225337487,804.9082415749082,829.8284951618284,1091.170107033639,607.4132262996941,637.4947397563676,1267.1112956810632
454,454,627.2693984306887,1404.0241208950886,487.7827380952381,1455.415013227513,1621.7981220657275,737.2248826291079,1410.591362126246,811.0601698043557,1015.2007662835249,747.7329501915708,806.1154345006485,982.5281452658884,641.7764705882353,1103.3432679738562,798.4359233097881,844.6091490077363,1090.7341130604289,617.5442495126705,637.0620284995808,1270.811679240011
455,455,624.8486409155937,1406.432331902718,486.926,1448.1363333333334,1631.6640753828033,735.559246171967,1409.8625505328923,816.5670709298051,1013.0072880705791,749.3651706942845,804.8809156378601,991.3948045267489,637.4151469098277,1108.5927051671733,792.6118462507876,857.2781978575929,1090.224074074074,625.2785185185185,636.4936951754386,1272.7184758771928
456,456,622.6981513575968,1408.6109185441942,486.5,1441.945317616241,1640.5037090212968,734.3795166307729,1412.0918225918226,821.6209286209286,1010.0881895881895,751.3247863247863,803.570029123643,1000.4008472332538,633.38,1113.3166666666666,787.9824732229796,869.0798442064265,1089.627450980392,633.0633484162896,635.9568989644556,1274.9944024629162
457,457,620.4942028985506,1410.8162318840577,486.15782580222657,1436.2982973149965,1649.049963794352,733.4180545498431,1422.9368237347294,829.3211169284467,1008.6593194122196,752.5587780355761,802.404912836767,1007.6019545694663,629.7508905852417,1117.8127226463102,784.3589500316255,879.4503478810879,1089.0244088482075,640.355072463768,635.4633002207505,1277.0394591611478
458,458,618.6280944156591,1412.7086931491076,485.86246418338106,1431.2629735752944,1655.482872667139,732.6702102527757,1438.5447498238195,837.524312896406,1006.8276368981991,753.8834987137081,801.2793626317142,1014.2431251606271,626.0985528942116,1122.4872754491018,781.3732220160791,888.1280148423006,1088.4912280701753,646.3943713450292,635.0572875033306,1279.2256861177723
