Frame Type,Mean Entropy,id
Non-Switch,0.00012540877,Mice-hc
Non-Switch,0.001126168,Mice-hc
Non-Switch,0.00010092048,Mice-hc
Non-Switch,6.7128465e-05,Mice-hc
Non-Switch,8.090859e-05,Mice-hc
Non-Switch,9.808499e-05,Mice-hc
Non-Switch,5.1770145e-05,Mice-hc
Non-Switch,2.5097452e-05,Mice-hc
Non-Switch,2.0832162e-05,Mice-hc
Non-Switch,2.8433136e-05,Mice-hc
Non-Switch,0.0017985707,Mice-hc
Non-Switch,0.005061171,Mice-hc
Non-Switch,3.9516348e-05,Mice-hc
Non-Switch,8.2760285e-05,Mice-hc
Non-Switch,3.965305e-05,Mice-hc
Non-Switch,3.2074066e-05,Mice-hc
Non-Switch,3.413373e-05,Mice-hc
Non-Switch,4.0291838e-05,Mice-hc
Non-Switch,3.8306054e-05,Mice-hc
Non-Switch,3.0782576e-05,Mice-hc
Non-Switch,1.11347035e-05,Mice-hc
Non-Switch,1.1197482e-05,Mice-hc
Non-Switch,2.5450587e-05,Mice-hc
Non-Switch,0.00409731,Mice-hc
Non-Switch,0.0016454112,Mice-hc
Non-Switch,0.0050418926,Mice-hc
Non-Switch,4.3839602e-05,Mice-hc
Non-Switch,6.218296e-05,Mice-hc
Non-Switch,4.895183e-05,Mice-hc
Non-Switch,3.2656008e-05,Mice-hc
Non-Switch,3.1861277e-05,Mice-hc
Non-Switch,3.366491e-05,Mice-hc
Non-Switch,3.42775e-05,Mice-hc
Non-Switch,1.3976877e-05,Mice-hc
Non-Switch,1.6967144e-05,Mice-hc
Non-Switch,0.011874519,Mice-hc
Non-Switch,1.2128928e-05,Mice-hc
Non-Switch,1.7279228e-05,Mice-hc
Non-Switch,1.2601835e-05,Mice-hc
Non-Switch,1.1068017e-05,Mice-hc
Non-Switch,1.1390811e-05,Mice-hc
Non-Switch,1.1494636e-05,Mice-hc
Non-Switch,1.1557358e-05,Mice-hc
Non-Switch,1.302093e-05,Mice-hc
Non-Switch,1.4279552e-05,Mice-hc
Non-Switch,1.2472318e-05,Mice-hc
Non-Switch,0.0021072992,Mice-hc
Non-Switch,1.2600164e-05,Mice-hc
Non-Switch,1.2668379e-05,Mice-hc
Non-Switch,1.7170389e-05,Mice-hc
Non-Switch,1.1451426e-05,Mice-hc
Non-Switch,1.0295014e-05,Mice-hc
Non-Switch,1.3439272e-05,Mice-hc
Non-Switch,3.6888894e-05,Mice-hc
Non-Switch,2.6621807e-05,Mice-hc
Non-Switch,2.5806325e-05,Mice-hc
Non-Switch,2.6158621e-05,Mice-hc
Non-Switch,0.0008080666,Mice-hc
Non-Switch,1.9227286e-05,Mice-hc
Non-Switch,1.4125901e-05,Mice-hc
Non-Switch,1.7827657e-05,Mice-hc
Non-Switch,2.4364095e-05,Mice-hc
Non-Switch,1.5242508e-05,Mice-hc
Non-Switch,0.0001844748,Mice-hc
Non-Switch,5.7760622e-05,Mice-hc
Non-Switch,2.0091731e-05,Mice-hc
Non-Switch,2.1994649e-05,Mice-hc
Non-Switch,1.6941936e-05,Mice-hc
Non-Switch,1.6458236e-05,Mice-hc
Non-Switch,1.5548154e-05,Mice-hc
Non-Switch,1.4830343e-05,Mice-hc
Non-Switch,1.3382301e-05,Mice-hc
Non-Switch,1.1190157e-05,Mice-hc
Non-Switch,1.2177505e-05,Mice-hc
Non-Switch,0.00030255606,Mice-hc
Non-Switch,1.140237e-05,Mice-hc
Non-Switch,1.1295618e-05,Mice-hc
Non-Switch,1.2656301e-05,Mice-hc
Non-Switch,1.620653e-05,Mice-hc
Non-Switch,1.2858346e-05,Mice-hc
Non-Switch,1.0984586e-05,Mice-hc
Non-Switch,1.0772934e-05,Mice-hc
Non-Switch,1.1906406e-05,Mice-hc
Non-Switch,1.2761016e-05,Mice-hc
Non-Switch,9.7572465e-06,Mice-hc
Non-Switch,0.00012027895,Mice-hc
Non-Switch,8.310599e-06,Mice-hc
Non-Switch,9.166972e-06,Mice-hc
Non-Switch,8.035442e-06,Mice-hc
Non-Switch,9.285535e-06,Mice-hc
Non-Switch,9.019101e-06,Mice-hc
Non-Switch,9.10859e-06,Mice-hc
Non-Switch,9.264513e-06,Mice-hc
Non-Switch,1.0081028e-05,Mice-hc
Non-Switch,9.309631e-06,Mice-hc
Non-Switch,8.7115695e-06,Mice-hc
Non-Switch,1.6556323e-05,Mice-hc
Non-Switch,9.785053e-05,Mice-hc
Non-Switch,9.533258e-06,Mice-hc
Non-Switch,1.0162266e-05,Mice-hc
Non-Switch,8.158415e-06,Mice-hc
Non-Switch,8.6030805e-06,Mice-hc
Non-Switch,8.261234e-06,Mice-hc
Non-Switch,9.751182e-06,Mice-hc
Non-Switch,7.316271e-06,Mice-hc
Non-Switch,7.3854453e-06,Mice-hc
Non-Switch,7.384605e-06,Mice-hc
Non-Switch,7.203589e-06,Mice-hc
Non-Switch,3.7566628e-05,Mice-hc
Non-Switch,8.8568595e-06,Mice-hc
Non-Switch,1.9737374e-05,Mice-hc
Non-Switch,1.6343334e-05,Mice-hc
Non-Switch,1.6531889e-05,Mice-hc
Non-Switch,1.2480854e-05,Mice-hc
Non-Switch,1.3503586e-05,Mice-hc
Non-Switch,1.5757543e-05,Mice-hc
Non-Switch,1.4247846e-05,Mice-hc
Non-Switch,1.6076374e-05,Mice-hc
Non-Switch,1.2897221e-05,Mice-hc
Non-Switch,4.813267e-05,Mice-hc
Non-Switch,2.3171448e-05,Mice-hc
Non-Switch,1.8597912e-05,Mice-hc
Non-Switch,2.1188089e-05,Mice-hc
Non-Switch,5.2722822e-05,Mice-hc
Non-Switch,4.3595264e-05,Mice-hc
Non-Switch,5.5876957e-05,Mice-hc
Non-Switch,3.8855622e-05,Mice-hc
Non-Switch,4.802559e-05,Mice-hc
Non-Switch,5.076221e-05,Mice-hc
Non-Switch,0.00013087814,Mice-hc
Non-Switch,6.7412526e-05,Mice-hc
Non-Switch,0.00010967574,Mice-hc
Non-Switch,0.000193741,Mice-hc
Non-Switch,0.00014577777,Mice-hc
Non-Switch,9.2715614e-05,Mice-hc
Non-Switch,8.7103224e-05,Mice-hc
Non-Switch,4.8230413e-05,Mice-hc
Non-Switch,0.0008529489,Mice-hc
Non-Switch,5.550479e-05,Mice-hc
Non-Switch,0.0009953383,Mice-hc
Non-Switch,7.0474875e-05,Mice-hc
Non-Switch,3.8493134e-05,Mice-hc
Non-Switch,7.1863644e-05,Mice-hc
Non-Switch,9.537614e-05,Mice-hc
Non-Switch,7.189283e-05,Mice-hc
Non-Switch,6.1724364e-05,Mice-hc
Non-Switch,6.13473e-05,Mice-hc
Non-Switch,5.9042413e-05,Mice-hc
Non-Switch,3.659557e-05,Mice-hc
Non-Switch,3.885475e-05,Mice-hc
Non-Switch,3.6339432e-05,Mice-hc
Non-Switch,3.7843747e-05,Mice-hc
Non-Switch,3.7083297e-05,Mice-hc
Non-Switch,2.775832e-05,Mice-hc
Non-Switch,5.143221e-05,Mice-hc
Non-Switch,4.046117e-05,Mice-hc
Non-Switch,6.8361e-05,Mice-hc
Non-Switch,6.402117e-05,Mice-hc
Non-Switch,9.26837e-05,Mice-hc
Non-Switch,8.0532314e-05,Mice-hc
Non-Switch,8.208858e-05,Mice-hc
Non-Switch,8.392413e-05,Mice-hc
Non-Switch,0.000265385,Mice-hc
Non-Switch,3.5122812e-05,Mice-hc
Non-Switch,0.00035661948,Mice-hc
Non-Switch,7.247117e-05,Mice-hc
Non-Switch,3.051121e-05,Mice-hc
Non-Switch,4.896361e-05,Mice-hc
Non-Switch,0.0001407725,Mice-hc
Non-Switch,0.0004962075,Mice-hc
Non-Switch,0.0010501804,Mice-hc
Non-Switch,0.005588787,Mice-hc
Non-Switch,0.00017184921,Mice-hc
Non-Switch,7.3429845e-05,Mice-hc
Non-Switch,2.1531889e-05,Mice-hc
Non-Switch,7.224806e-05,Mice-hc
Non-Switch,6.8015885e-05,Mice-hc
Non-Switch,6.5852604e-05,Mice-hc
Non-Switch,0.0022359712,Mice-hc
Non-Switch,0.0031737348,Mice-hc
Non-Switch,8.051745e-05,Mice-hc
Non-Switch,5.378235e-05,Mice-hc
Non-Switch,0.0015940978,Mice-hc
Non-Switch,0.0271643,Mice-hc
Non-Switch,0.002650038,Mice-hc
Non-Switch,1.7678653e-05,Mice-hc
Non-Switch,0.0047473074,Mice-hc
Non-Switch,3.079e-05,Mice-hc
Non-Switch,0.0073907217,Mice-hc
Non-Switch,0.0012114369,Mice-hc
Non-Switch,2.8724658e-05,Mice-hc
Non-Switch,2.4815092e-05,Mice-hc
Non-Switch,3.46835e-05,Mice-hc
Non-Switch,1.6624856e-05,Mice-hc
Non-Switch,0.0013351403,Mice-hc
Non-Switch,0.00046482324,Mice-hc
Non-Switch,1.7818029e-05,Mice-hc
Non-Switch,9.456908e-06,Mice-hc
Non-Switch,0.00044921806,Mice-hc
Non-Switch,1.44803835e-05,Mice-hc
Non-Switch,0.0004330267,Mice-hc
Non-Switch,1.1197577e-05,Mice-hc
Non-Switch,9.4928255e-06,Mice-hc
Non-Switch,0.00043819184,Mice-hc
Non-Switch,1.3346643e-05,Mice-hc
Non-Switch,1.2281115e-05,Mice-hc
Non-Switch,2.0393885e-05,Mice-hc
Non-Switch,1.7753562e-05,Mice-hc
Non-Switch,1.2427166e-05,Mice-hc
Non-Switch,1.658018e-05,Mice-hc
Non-Switch,1.7588958e-05,Mice-hc
Non-Switch,1.3456114e-05,Mice-hc
Non-Switch,1.6738368e-05,Mice-hc
Non-Switch,1.5516103e-05,Mice-hc
Non-Switch,1.9239464e-05,Mice-hc
Non-Switch,1.8486426e-05,Mice-hc
Non-Switch,1.9935913e-05,Mice-hc
Non-Switch,1.5995556e-05,Mice-hc
Non-Switch,1.2810174e-05,Mice-hc
Non-Switch,3.3992357e-05,Mice-hc
Non-Switch,1.8406032e-05,Mice-hc
Non-Switch,1.128125e-05,Mice-hc
Non-Switch,2.422605e-05,Mice-hc
Non-Switch,1.4608349e-05,Mice-hc
Non-Switch,1.9997795e-05,Mice-hc
Non-Switch,1.3498296e-05,Mice-hc
Non-Switch,1.329886e-05,Mice-hc
Non-Switch,2.1794218e-05,Mice-hc
Non-Switch,2.2469681e-05,Mice-hc
Non-Switch,2.4531313e-05,Mice-hc
Non-Switch,2.3170038e-05,Mice-hc
Non-Switch,2.1010033e-05,Mice-hc
Non-Switch,2.6134807e-05,Mice-hc
Non-Switch,1.2433311e-05,Mice-hc
Non-Switch,2.151935e-05,Mice-hc
Non-Switch,1.362132e-05,Mice-hc
Non-Switch,1.0332364e-05,Mice-hc
Non-Switch,1.0901344e-05,Mice-hc
Non-Switch,1.1839277e-05,Mice-hc
Non-Switch,1.1178644e-05,Mice-hc
Non-Switch,1.5275686e-05,Mice-hc
Non-Switch,2.408375e-05,Mice-hc
Non-Switch,2.48875e-05,Mice-hc
Non-Switch,1.4567308e-05,Mice-hc
Non-Switch,1.42419485e-05,Mice-hc
Non-Switch,1.2284256e-05,Mice-hc
Non-Switch,1.1637319e-05,Mice-hc
Non-Switch,1.3896951e-05,Mice-hc
Non-Switch,1.7218124e-05,Mice-hc
Non-Switch,1.08308905e-05,Mice-hc
Non-Switch,1.5543108e-05,Mice-hc
Non-Switch,1.1707261e-05,Mice-hc
Non-Switch,1.3877367e-05,Mice-hc
Non-Switch,1.003905e-05,Mice-hc
Non-Switch,1.1416177e-05,Mice-hc
Non-Switch,1.000518e-05,Mice-hc
Non-Switch,1.38003925e-05,Mice-hc
Non-Switch,1.3472088e-05,Mice-hc
Non-Switch,7.540098e-06,Mice-hc
Non-Switch,1.1701675e-05,Mice-hc
Non-Switch,1.1144797e-05,Mice-hc
Non-Switch,9.760558e-06,Mice-hc
Non-Switch,1.1109858e-05,Mice-hc
Non-Switch,2.2961034e-05,Mice-hc
Non-Switch,1.2424991e-05,Mice-hc
Non-Switch,8.763878e-06,Mice-hc
Non-Switch,7.974273e-06,Mice-hc
Non-Switch,8.245758e-06,Mice-hc
Non-Switch,1.0658765e-05,Mice-hc
Non-Switch,1.3276367e-05,Mice-hc
Non-Switch,8.259823e-06,Mice-hc
Non-Switch,7.574805e-06,Mice-hc
Non-Switch,1.2248111e-05,Mice-hc
Non-Switch,1.298126e-05,Mice-hc
Non-Switch,2.7853835e-05,Mice-hc
Non-Switch,8.988618e-06,Mice-hc
Non-Switch,7.8248995e-06,Mice-hc
Non-Switch,8.431334e-06,Mice-hc
Non-Switch,8.38246e-06,Mice-hc
Non-Switch,8.916305e-06,Mice-hc
Non-Switch,9.860783e-06,Mice-hc
Non-Switch,6.020805e-06,Mice-hc
Non-Switch,1.761616e-05,Mice-hc
Non-Switch,2.3863351e-05,Mice-hc
Non-Switch,1.3908843e-05,Mice-hc
Non-Switch,2.8192542e-05,Mice-hc
Non-Switch,1.45191025e-05,Mice-hc
Non-Switch,1.9011677e-05,Mice-hc
Non-Switch,1.4719132e-05,Mice-hc
Non-Switch,1.578023e-05,Mice-hc
Non-Switch,2.5855708e-05,Mice-hc
Non-Switch,0.0005805188,Mice-hc
Non-Switch,0.0005280247,Mice-hc
Non-Switch,1.8480256e-05,Mice-hc
Non-Switch,4.1288706e-05,Mice-hc
Non-Switch,1.0378828e-05,Mice-hc
Non-Switch,4.369724e-05,Mice-hc
Non-Switch,1.3451237e-05,Mice-hc
Non-Switch,1.8598117e-05,Mice-hc
Non-Switch,1.9885836e-05,Mice-hc
Non-Switch,1.634207e-05,Mice-hc
Non-Switch,1.7874387e-05,Mice-hc
Non-Switch,2.762043e-05,Mice-hc
Non-Switch,1.3765377e-05,Mice-hc
Non-Switch,1.4620776e-05,Mice-hc
Non-Switch,1.933401e-05,Mice-hc
Non-Switch,1.8524259e-05,Mice-hc
Non-Switch,9.051888e-05,Mice-hc
Non-Switch,1.6608963e-05,Mice-hc
Non-Switch,1.2868868e-05,Mice-hc
Non-Switch,2.1692136e-05,Mice-hc
Non-Switch,2.3013401e-05,Mice-hc
Non-Switch,1.8858063e-05,Mice-hc
Non-Switch,2.6931017e-05,Mice-hc
Non-Switch,1.556665e-05,Mice-hc
Non-Switch,2.2083948e-05,Mice-hc
Non-Switch,1.2030631e-05,Mice-hc
Non-Switch,1.7006882e-05,Mice-hc
Non-Switch,2.7000833e-05,Mice-hc
Non-Switch,7.067308e-05,Mice-hc
Non-Switch,1.1773585e-05,Mice-hc
Non-Switch,2.0411018e-05,Mice-hc
Non-Switch,1.0527703e-05,Mice-hc
Non-Switch,2.0996307e-05,Mice-hc
Non-Switch,1.1183985e-05,Mice-hc
Non-Switch,1.6782253e-05,Mice-hc
Non-Switch,1.3872275e-05,Mice-hc
Non-Switch,1.7319051e-05,Mice-hc
Non-Switch,1.4968785e-05,Mice-hc
Non-Switch,2.2966029e-05,Mice-hc
Non-Switch,7.78627e-05,Mice-hc
Non-Switch,1.9380932e-05,Mice-hc
Non-Switch,2.6185637e-05,Mice-hc
Non-Switch,1.7746532e-05,Mice-hc
Non-Switch,1.49864745e-05,Mice-hc
Non-Switch,1.2750512e-05,Mice-hc
Non-Switch,1.8617317e-05,Mice-hc
Non-Switch,1.3491692e-05,Mice-hc
Non-Switch,1.9594267e-05,Mice-hc
Non-Switch,1.5107806e-05,Mice-hc
Non-Switch,1.3004757e-05,Mice-hc
Non-Switch,0.00011399418,Mice-hc
Non-Switch,1.4688526e-05,Mice-hc
Non-Switch,3.0269506e-05,Mice-hc
Non-Switch,1.5092707e-05,Mice-hc
Non-Switch,1.7706976e-05,Mice-hc
Non-Switch,1.2406776e-05,Mice-hc
Non-Switch,1.2521376e-05,Mice-hc
Non-Switch,1.9024013e-05,Mice-hc
Non-Switch,1.8712688e-05,Mice-hc
Non-Switch,1.3209525e-05,Mice-hc
Non-Switch,1.1875478e-05,Mice-hc
Non-Switch,9.404911e-05,Mice-hc
Non-Switch,1.1796947e-05,Mice-hc
Non-Switch,1.043698e-05,Mice-hc
Non-Switch,1.7187045e-05,Mice-hc
Non-Switch,1.6275144e-05,Mice-hc
Non-Switch,1.6566479e-05,Mice-hc
Non-Switch,1.788631e-05,Mice-hc
Non-Switch,1.3181238e-05,Mice-hc
Non-Switch,2.5483823e-05,Mice-hc
Non-Switch,2.238644e-05,Mice-hc
Non-Switch,3.3911158e-05,Mice-hc
Non-Switch,0.0001380814,Mice-hc
Non-Switch,4.2465297e-05,Mice-hc
Non-Switch,3.2531087e-05,Mice-hc
Non-Switch,5.6145254e-05,Mice-hc
Non-Switch,5.2299027e-05,Mice-hc
Non-Switch,5.0273866e-05,Mice-hc
Non-Switch,3.1078904e-05,Mice-hc
Non-Switch,0.00067048107,Mice-hc
Non-Switch,0.0018117222,Mice-hc
Non-Switch,0.040978674,Mice-hc
Non-Switch,0.042623293,Mice-hc
Non-Switch,8.7336855e-05,Mice-hc
Non-Switch,0.029393762,Mice-hc
Non-Switch,0.0041882102,Mice-hc
Non-Switch,0.001174595,Mice-hc
Non-Switch,0.00055823935,Mice-hc
Non-Switch,0.0014597273,Mice-hc
Non-Switch,0.00042365323,Mice-hc
Non-Switch,0.004727915,Mice-hc
Non-Switch,0.011485065,Mice-hc
Non-Switch,0.010529938,Mice-hc
Non-Switch,0.052206796,Mice-hc
Non-Switch,3.900756e-05,Mice-hc
Non-Switch,0.014570542,Mice-hc
Non-Switch,0.0015617094,Mice-hc
Non-Switch,0.00037847657,Mice-hc
Non-Switch,0.00038928044,Mice-hc
Non-Switch,6.4452026e-05,Mice-hc
Non-Switch,3.2598757e-05,Mice-hc
Non-Switch,1.3172037e-05,Mice-hc
Non-Switch,1.6252245e-05,Mice-hc
Non-Switch,9.932094e-06,Mice-hc
Non-Switch,8.147581e-06,Mice-hc
Non-Switch,2.2567865e-05,Mice-hc
Non-Switch,9.225401e-06,Mice-hc
Non-Switch,6.2149775e-06,Mice-hc
Non-Switch,8.966179e-06,Mice-hc
Non-Switch,1.3125436e-05,Mice-hc
