Mean Entropy,Frame Type,pred_path,dataset,id
0.0021277055735675,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0027381328453499,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0015786589041344,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0014347146081838,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0017661631910085,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0014312939684599,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0017844808198393,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0019770864224736,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0020269466930244,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0288743262064523,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
