,frame,track_3_x,track_3_y,track_2_x,track_2_y,track_0_x,track_0_y,track_1_x,track_1_y
344,344,224.28488159179688,173.75408935546875,401.1004333496094,854.2816162109375,792.8755493164062,562.5543823242188,155.2300567626953,437.3695373535156
345,345,225.08526611328125,174.99771118164062,399.46466064453125,854.8667602539062,792.393310546875,562.579345703125,155.8116455078125,439.6167297363281
346,346,225.89144897460938,176.43655395507812,398.471435546875,855.4038696289062,793.0305786132812,562.4205932617188,155.3999786376953,441.19696044921875
347,347,225.195556640625,177.62451171875,397.50140380859375,856.2785034179688,792.31396484375,563.4874877929688,156.3296356201172,443.6993103027344
348,348,224.5612030029297,179.32632446289062,395.90093994140625,857.7377319335938,792.1441650390625,563.9555053710938,156.60562133789062,446.6059265136719
349,349,224.2117156982422,180.80682373046875,393.9769287109375,858.545654296875,791.7496948242188,564.134033203125,156.90988159179688,449.82342529296875
350,350,223.85409545898438,182.39483642578125,393.01385498046875,859.1384887695312,791.8875732421875,564.0753784179688,156.82418823242188,452.4859924316406
351,351,222.83409118652344,184.9837646484375,392.2300720214844,860.265869140625,792.3955688476562,563.9478759765625,157.6623077392578,455.65618896484375
352,352,220.76467895507812,187.57022094726562,391.8782958984375,860.6146240234375,792.395751953125,563.9595336914062,158.63987731933594,457.95843505859375
353,353,219.46287536621094,189.60052490234375,392.4796142578125,861.5454711914062,792.4069213867188,563.93310546875,158.94541931152344,459.6902770996094
354,354,218.2268829345703,191.66079711914062,391.90753173828125,861.3748168945312,792.6096801757812,563.907958984375,158.2161865234375,460.713134765625
355,355,217.73167419433594,192.89971923828125,392.3324279785156,862.059814453125,792.61669921875,564.0230102539062,155.92724609375,462.1420593261719
356,356,217.7628173828125,193.76925659179688,391.5677185058594,862.0167236328125,792.5501098632812,563.9732666015625,154.17855834960938,462.84649658203125
357,357,216.6075439453125,194.13201904296875,391.3899841308594,862.0801391601562,792.6411743164062,564.0968017578125,154.55050659179688,463.673583984375
358,358,214.96788024902344,194.0088348388672,391.3381042480469,862.3167114257812,793.3715209960938,564.127685546875,154.00067138671875,464.27789306640625
359,359,213.54537963867188,194.82614135742188,391.2890625,862.5938110351562,793.3050537109375,564.3239135742188,153.94686889648438,465.2348327636719
360,360,211.3837890625,196.23843383789062,390.47235107421875,862.438720703125,793.5125122070312,564.2742309570312,155.10162353515625,468.18865966796875
361,361,208.89810180664062,198.34597778320312,389.54522705078125,862.2584838867188,793.4739379882812,564.5252685546875,155.28509521484375,471.1286315917969
362,362,206.6793975830078,200.20480346679688,389.0316162109375,862.5650024414062,791.9144897460938,565.2574462890625,156.3159942626953,472.90618896484375
363,363,204.62767028808594,202.50015258789062,389.06494140625,862.5425415039062,792.3930053710938,564.658935546875,155.32177734375,476.15240478515625
364,364,202.75881958007812,205.54244995117188,388.74639892578125,862.88720703125,790.9684448242188,565.7794799804688,155.15863037109375,478.7041015625
365,365,201.28866577148438,208.26998901367188,389.7308349609375,862.9874267578125,789.7129516601562,567.2147216796875,154.6132049560547,480.1795349121094
366,366,200.48672485351562,211.11041259765625,389.8890686035156,862.3654174804688,789.2199096679688,567.209228515625,153.66331481933594,481.9756164550781
367,367,199.69073486328125,213.4761199951172,389.55267333984375,862.9161987304688,788.4246826171875,567.9246826171875,152.99989318847656,482.762451171875
368,368,198.74737548828125,214.60716247558594,389.1890869140625,862.900146484375,787.0657348632812,569.8023071289062,152.25054931640625,485.2664489746094
369,369,197.52928161621094,215.3053436279297,389.1778259277344,862.47705078125,786.8087158203125,569.6514892578125,152.34420776367188,488.2864074707031
370,370,195.91343688964844,217.19810485839844,389.00762939453125,863.1460571289062,786.6265258789062,569.4840087890625,152.3157958984375,490.32958984375
371,371,194.2935333251953,219.08567810058594,389.0516357421875,862.95654296875,784.6604614257812,569.4142456054688,152.47842407226562,492.0479431152344
372,372,192.305908203125,221.53573608398438,389.1741638183594,863.4789428710938,783.6088256835938,568.3323364257812,152.93118286132812,493.58349609375
373,373,191.17178344726562,222.809326171875,389.13238525390625,863.8472290039062,781.919921875,568.6847534179688,153.48660278320312,494.9336853027344
374,374,188.77772521972656,224.71641540527344,389.3451843261719,864.2879638671875,780.3892211914062,569.9734497070312,153.98643493652344,495.2019348144531
375,375,186.2736358642578,226.7606201171875,389.5634765625,863.85791015625,779.8862915039062,570.0410766601562,154.28134155273438,495.5473327636719
376,376,184.15138244628906,229.42701721191406,389.54412841796875,863.62841796875,779.8011474609375,568.9194946289062,154.8162841796875,495.641845703125
377,377,181.59054565429688,231.42984008789062,389.7735900878906,863.2062377929688,779.5487060546875,568.757080078125,154.9676055908203,496.0030822753906
378,378,180.37393188476562,232.67230224609375,390.45123291015625,863.7326049804688,778.8635864257812,570.321044921875,154.980224609375,496.0767517089844
379,379,179.49510192871094,234.0060577392578,390.47564697265625,863.8565673828125,777.6724853515625,571.4448852539062,154.9779052734375,496.1187438964844
380,380,176.298095703125,235.6284942626953,390.7467041015625,864.4822387695312,777.5966796875,570.6964111328125,154.97061157226562,496.1596374511719
381,381,173.1616973876953,237.8355712890625,390.640869140625,864.4530639648438,777.0864868164062,569.5498046875,154.98306274414062,496.2433166503906
382,382,171.44235229492188,239.33969116210938,390.54144287109375,864.4943237304688,777.219970703125,568.5672607421875,155.03363037109375,496.348876953125
383,383,168.6298370361328,240.51214599609375,390.1731262207031,864.9185180664062,777.4244384765625,568.6997680664062,155.03494262695312,496.4148254394531
384,384,166.50949096679688,242.7509765625,388.7179870605469,864.409912109375,777.1448974609375,568.1541748046875,155.0440216064453,496.37298583984375
385,385,164.5970001220703,245.31808471679688,389.3686218261719,865.2015380859375,775.9268188476562,567.613037109375,155.03636169433594,496.3548583984375
386,386,162.95211791992188,247.2068328857422,389.74041748046875,866.0464477539062,775.6005859375,567.4868774414062,155.03448486328125,496.3612365722656
387,387,161.71788024902344,248.86654663085938,387.349853515625,866.9591674804688,775.7526245117188,567.8152465820312,155.066162109375,496.3328857421875
388,388,159.5371551513672,249.858642578125,385.9712219238281,869.1321411132812,775.0255126953125,568.3655395507812,155.09646606445312,496.3949890136719
389,389,158.83676147460938,250.31619262695312,384.6217956542969,869.9405517578125,774.3236083984375,569.0872802734375,155.12704467773438,496.4043884277344
390,390,159.20004272460938,251.25088500976562,383.1435241699219,870.6882934570312,773.9566650390625,570.659423828125,154.74844360351562,496.4190979003906
391,391,159.83251953125,251.7523193359375,382.0218811035156,870.7694091796875,774.7416381835938,570.2781982421875,154.76220703125,496.4267883300781
392,392,158.7554168701172,253.07058715820312,382.41253662109375,870.5582275390625,775.1227416992188,570.2100830078125,154.74758911132812,496.42022705078125
393,393,157.80665588378906,255.2985076904297,382.0859680175781,870.5890502929688,774.8197021484375,571.44140625,154.72406005859375,496.4305419921875
394,394,157.04689025878906,257.10162353515625,382.04486083984375,870.4777221679688,773.971435546875,571.8701171875,155.09945678710938,496.4300537109375
395,395,155.74542236328125,258.45404052734375,381.9689636230469,870.3323974609375,773.702392578125,571.5472412109375,154.75257873535156,496.46044921875
396,396,153.33758544921875,260.10101318359375,382.000732421875,870.9345092773438,773.279296875,571.8623657226562,155.13021850585938,496.4888610839844
397,397,150.72933959960938,261.80902099609375,382.283935546875,871.9531860351562,773.1676025390625,571.7340087890625,155.1338348388672,496.51416015625
398,398,148.07940673828125,263.53558349609375,381.7203063964844,871.805419921875,773.2783813476562,572.3355102539062,155.12774658203125,496.498291015625
399,399,145.65872192382812,265.24676513671875,381.84283447265625,872.2700805664062,773.0849609375,572.3098754882812,155.1461639404297,496.5214538574219
400,400,142.16787719726562,266.03826904296875,381.4999084472656,873.1558227539062,773.62646484375,569.780517578125,155.15731811523438,496.53125
401,401,139.477783203125,266.9360046386719,381.44891357421875,873.3394775390625,774.0560302734375,569.4522705078125,155.16036987304688,496.52789306640625
402,402,136.80288696289062,268.5444641113281,381.5651550292969,873.3504638671875,773.98583984375,569.9624633789062,155.16497802734375,496.5230712890625
403,403,135.63986206054688,269.1325378417969,380.74151611328125,873.3402709960938,774.8200073242188,570.3507080078125,154.79962158203125,496.5022888183594
404,404,136.22698974609375,268.8662109375,379.84979248046875,872.604736328125,775.2343139648438,570.7555541992188,154.78622436523438,496.4991455078125
405,405,138.00369262695312,268.9900817871094,379.0430908203125,872.3452758789062,774.8612060546875,570.7534790039062,154.804443359375,496.4838562011719
406,406,139.50747680664062,269.4597473144531,378.720703125,873.26806640625,773.9185180664062,570.636962890625,154.8023681640625,496.47869873046875
407,407,140.23452758789062,270.197998046875,378.5047302246094,873.601806640625,773.46826171875,570.3731079101562,154.79934692382812,496.48138427734375
408,408,141.31863403320312,270.4188232421875,378.294677734375,873.7161865234375,773.3275756835938,570.3997192382812,154.7943572998047,496.5133972167969
409,409,141.5972442626953,271.63720703125,377.49078369140625,873.819580078125,773.0203247070312,570.10107421875,154.77774047851562,496.5399475097656
410,410,141.8886260986328,272.2792663574219,377.2529296875,874.0850830078125,772.7175903320312,569.501953125,154.78915405273438,496.5362548828125
411,411,142.5802459716797,272.86859130859375,377.23309326171875,874.1243896484375,772.930419921875,570.1896362304688,154.77749633789062,496.53582763671875
412,412,142.53717041015625,274.196044921875,377.06573486328125,874.140625,772.9514770507812,570.4053344726562,154.777099609375,496.5318908691406
413,413,142.6754150390625,274.5521240234375,376.9733581542969,874.0896606445312,772.0267333984375,570.378173828125,154.78164672851562,496.5343933105469
414,414,142.6746826171875,274.861572265625,378.0765380859375,874.2825317382812,772.0430908203125,570.7756958007812,154.76751708984375,496.53704833984375
415,415,142.44427490234375,275.7236633300781,378.2180480957031,874.5491333007812,770.668212890625,571.79638671875,154.77456665039062,496.5410461425781
416,416,141.34242248535156,276.3843994140625,377.8501281738281,874.7371215820312,769.8511352539062,572.7701416015625,154.77066040039062,496.53515625
417,417,139.59255981445312,277.6833190917969,378.0163269042969,874.5367431640625,769.8585205078125,573.8003540039062,154.77438354492188,496.55059814453125
418,418,137.52920532226562,278.3450012207031,378.0980529785156,875.0559692382812,770.312255859375,573.9918212890625,154.77296447753906,496.56768798828125
419,419,135.15284729003906,279.58978271484375,378.1797790527344,875.2783813476562,769.6570434570312,574.8687744140625,154.78915405273438,496.5794677734375
420,420,132.88792419433594,280.60504150390625,378.13623046875,875.6484375,769.023681640625,574.6181030273438,154.79156494140625,496.5621643066406
421,421,130.87757873535156,282.0470275878906,377.4306335449219,876.0069580078125,768.3021240234375,572.75341796875,154.7833251953125,496.559326171875
422,422,128.69851684570312,282.1997375488281,377.19580078125,876.21044921875,767.0453491210938,571.4833374023438,154.77487182617188,496.56646728515625
423,423,127.24138641357422,282.9512634277344,377.2213439941406,876.243408203125,766.5842895507812,572.330810546875,154.75819396972656,496.6339416503906
424,424,126.22470092773438,283.9500732421875,377.7047119140625,877.076171875,765.3438110351562,574.417724609375,154.75442504882812,496.6686096191406
425,425,123.86488342285156,285.12152099609375,377.3667297363281,877.72265625,763.8115234375,577.560302734375,154.7510986328125,496.666015625
426,426,121.94918823242188,287.3829345703125,377.6046447753906,878.2696533203125,761.8592529296875,578.031494140625,154.74288940429688,496.67657470703125
427,427,119.80648803710938,290.6985168457031,377.74609375,878.4073486328125,761.1893310546875,577.5894165039062,154.7452392578125,496.6855163574219
428,428,119.56718444824219,292.53857421875,378.2027893066406,878.6619873046875,760.1369018554688,577.7344970703125,154.76638793945312,496.693115234375
429,429,119.6326675415039,293.9541931152344,378.1072998046875,878.9175415039062,759.4622192382812,578.3834228515625,154.77798461914062,496.7102355957031
430,430,118.6894760131836,294.7363586425781,377.98016357421875,878.9747314453125,758.5630493164062,579.468017578125,154.77220153808594,496.7074279785156
431,431,117.15943908691406,297.0079345703125,378.12872314453125,878.9984741210938,757.892578125,579.89453125,154.83438110351562,496.7821044921875
432,432,114.56909942626953,298.04632568359375,378.20538330078125,879.0263061523438,753.4464111328125,580.6434326171875,155.5714874267578,497.14434814453125
433,433,112.50346374511719,299.4619140625,378.1483459472656,879.115966796875,745.2120971679688,580.7590942382812,157.287109375,498.5968933105469
434,434,111.3134536743164,300.58648681640625,377.5720520019531,879.0238037109375,743.245361328125,578.77392578125,161.39102172851562,500.8404846191406
435,435,108.72834777832031,301.2721862792969,377.472412109375,878.9149780273438,749.0986328125,573.4209594726562,167.14573669433594,504.2789306640625
436,436,106.3441162109375,303.06707763671875,377.4459533691406,878.71533203125,753.4853515625,570.518310546875,172.38223266601562,507.5570068359375
437,437,104.34212493896484,304.4151306152344,377.4129333496094,878.64599609375,758.25,568.101806640625,177.32386779785156,510.6849670410156
438,438,103.09666442871094,306.1184387207031,377.3668518066406,878.6288452148438,764.4903564453125,564.2275390625,181.63282775878906,512.7349853515625
439,439,102.12577819824219,307.35693359375,377.34112548828125,878.5269165039062,780.610595703125,560.57763671875,183.69802856445312,515.22509765625
440,440,102.42739868164062,309.6298828125,377.291748046875,878.4603271484375,794.0687866210938,561.9228515625,186.46194458007812,516.2706298828125
441,441,103.40693664550781,310.7568359375,376.7726745605469,878.3946533203125,797.5928344726562,563.3588256835938,188.0569305419922,517.0162963867188
442,442,103.35250854492188,312.8199768066406,376.7934265136719,878.3728637695312,801.1014404296875,563.675048828125,189.19473266601562,517.7772827148438
443,443,103.31541442871094,314.68170166015625,376.72503662109375,877.7471923828125,801.7828979492188,564.2481079101562,190.03878784179688,518.7467041015625
444,444,103.19230651855469,316.6768798828125,376.7043762207031,877.8258056640625,799.9404296875,563.3943481445312,191.27685546875,519.6456909179688
445,445,103.93682861328125,319.4171142578125,376.7353515625,877.7086791992188,800.9249877929688,562.5807495117188,193.02601623535156,521.9285888671875
446,446,104.54194641113281,322.3877868652344,376.64398193359375,877.7977294921875,804.7333984375,563.27490234375,193.77883911132812,523.6985473632812
447,447,104.16238403320312,325.19659423828125,376.61273193359375,877.7733154296875,806.7792358398438,563.5015869140625,195.76513671875,525.2322998046875
448,448,104.47380828857422,328.0254821777344,376.6758117675781,877.7432861328125,808.7110595703125,565.3504638671875,196.91995239257812,526.8663330078125
449,449,103.51605987548828,330.2302551269531,376.6952209472656,877.7075805664062,811.1053466796875,566.84130859375,197.63357543945312,528.686279296875
450,450,102.67884826660156,332.31304931640625,376.7298889160156,877.720947265625,814.093994140625,567.650146484375,198.837646484375,530.1346435546875
451,451,100.63459777832031,335.2185974121094,376.76104736328125,877.6552734375,815.5,568.8270263671875,199.67140197753906,531.4227905273438
452,452,98.62474060058594,337.79095458984375,376.7523498535156,877.6465454101562,816.2942504882812,570.1346435546875,201.1494140625,532.79345703125
453,453,96.63726806640625,340.7464599609375,376.7303771972656,877.5767822265625,816.191162109375,570.4681396484375,201.9132080078125,534.3551635742188
454,454,95.1951675415039,342.81866455078125,376.7229309082031,877.572509765625,816.527587890625,570.7643432617188,203.11288452148438,534.7308959960938
455,455,94.25341796875,344.36767578125,376.709716796875,877.5926513671875,817.8594970703125,571.0152587890625,203.57806396484375,536.015625
456,456,94.44009399414062,344.75787353515625,376.7357177734375,877.5742797851562,818.9362182617188,571.1620483398438,204.41067504882812,536.924560546875
457,457,95.31076049804688,345.04791259765625,376.72772216796875,877.5868530273438,819.0291748046875,571.2658081054688,205.12696838378906,538.8082885742188
458,458,96.52105712890625,346.43572998046875,376.69378662109375,877.577880859375,819.3477172851562,571.259521484375,205.61228942871094,540.3665771484375
459,459,97.6421890258789,348.5091247558594,376.71075439453125,877.5753784179688,820.3944091796875,571.8435668945312,206.06980895996094,540.9871215820312
460,460,99.22987365722656,350.86279296875,376.69708251953125,877.56982421875,821.5316162109375,571.9338989257812,206.84872436523438,540.9962768554688
461,461,102.21466064453125,353.85455322265625,376.6945495605469,877.5829467773438,822.1741333007812,571.2284545898438,207.15121459960938,541.279541015625
462,462,105.29420471191406,356.7020263671875,376.71087646484375,877.5567626953125,823.1070556640625,570.9818115234375,208.3433380126953,541.64892578125
463,463,110.50537872314453,357.7721252441406,376.7198181152344,877.5518798828125,824.3023681640625,570.8168334960938,209.71652221679688,541.7139892578125
464,464,112.49554443359375,358.09783935546875,376.7240295410156,877.5806274414062,825.3154296875,570.345458984375,210.77867126464844,542.1744995117188
465,465,115.21627044677734,357.9860534667969,376.71337890625,877.5958862304688,826.109619140625,569.3899536132812,212.069580078125,543.0263671875
466,466,117.71399688720703,358.385009765625,376.7374572753906,877.6810913085938,826.9548950195312,568.6717529296875,213.67767333984375,543.5313720703125
467,467,119.43737030029297,359.95501708984375,376.74664306640625,877.6326293945312,828.337158203125,568.1658325195312,215.30453491210938,543.7047119140625
468,468,121.8011245727539,360.42547607421875,376.766845703125,877.640625,828.639892578125,567.7823486328125,216.1896514892578,544.3629760742188
469,469,123.87403106689453,361.52593994140625,376.7674865722656,877.584716796875,828.8462524414062,567.0282592773438,217.7572021484375,545.05810546875
470,470,125.67919921875,362.5340270996094,376.788330078125,877.5543212890625,829.1364135742188,566.5313110351562,218.22186279296875,545.5338745117188
471,471,126.83348083496094,362.97149658203125,377.01019287109375,877.5100708007812,829.5657348632812,566.1810913085938,218.59027099609375,546.870849609375
472,472,127.57429504394531,364.12225341796875,377.0076599121094,877.5272216796875,830.041748046875,565.54443359375,218.78277587890625,547.8480834960938
473,473,129.08673095703125,364.8270263671875,376.8033752441406,877.5237426757812,830.48583984375,565.4910888671875,219.96420288085938,549.3405151367188
474,474,131.67886352539062,366.116455078125,377.0150146484375,877.5230712890625,831.472412109375,565.4672241210938,220.65199279785156,550.8936767578125
475,475,134.32858276367188,367.89508056640625,377.034912109375,877.5028686523438,832.5357055664062,565.3314208984375,221.8709716796875,553.4580078125
476,476,136.12710571289062,365.9788513183594,377.0300598144531,877.5127563476562,833.74755859375,565.0252685546875,223.40301513671875,556.275634765625
477,477,139.63003540039062,370.4654541015625,377.02703857421875,877.49169921875,834.7860107421875,565.0057983398438,224.4002685546875,559.008056640625
478,478,143.6968994140625,374.515625,377.02349853515625,877.4933471679688,835.3460693359375,565.2003784179688,225.26187133789062,561.4462890625
479,479,146.37588500976562,377.02655029296875,377.0285949707031,877.4853515625,836.3898315429688,565.39111328125,226.70989990234375,563.859619140625
480,480,147.69248962402344,378.64959716796875,377.0364074707031,877.4917602539062,837.7089233398438,565.7855224609375,228.14605712890625,565.041748046875
481,481,149.66934204101562,381.89190673828125,377.012939453125,877.494140625,839.4685668945312,565.8464965820312,228.82774353027344,565.7960815429688
482,482,152.33056640625,385.05499267578125,377.0173034667969,877.4957885742188,841.2540893554688,565.8088989257812,229.35665893554688,566.7828369140625
483,483,154.59652709960938,386.7833251953125,376.9961853027344,877.4841918945312,842.7392578125,566.0614624023438,230.47518920898438,567.7491455078125
484,484,155.5587158203125,388.454833984375,376.9854736328125,877.499755859375,844.0076904296875,565.8035888671875,230.992919921875,568.0330200195312
485,485,156.64920043945312,390.60333251953125,377.0042419433594,877.5096435546875,844.7536010742188,565.0673828125,231.2613525390625,568.34375
486,486,158.73562622070312,392.59796142578125,377.0110168457031,877.4951171875,845.6314697265625,564.0751953125,231.49826049804688,568.7677001953125
487,487,160.7508544921875,394.1736145019531,377.025634765625,877.5013427734375,846.4497680664062,563.5958862304688,231.99929809570312,568.9678955078125
488,488,162.42849731445312,396.56982421875,377.0118408203125,877.4846801757812,847.0416870117188,563.5694580078125,232.39102172851562,568.6585693359375
489,489,163.57327270507812,399.202880859375,377.0269470214844,877.4848022460938,847.9341430664062,563.472412109375,232.541748046875,568.5314331054688
490,490,165.42739868164062,400.6010437011719,377.0190124511719,877.491943359375,849.3684692382812,564.3469848632812,232.26239013671875,568.740966796875
491,491,166.4344940185547,404.50323486328125,377.024658203125,877.4842529296875,850.7212524414062,565.3738403320312,232.10330200195312,569.0888061523438
492,492,167.61703491210938,410.1263732910156,377.02398681640625,877.521484375,852.005615234375,565.7010498046875,231.83876037597656,569.3941650390625
493,493,168.23849487304688,414.0626220703125,377.02008056640625,877.5135498046875,852.9967651367188,566.9315795898438,231.65341186523438,569.589599609375
494,494,168.89805603027344,417.06976318359375,377.00079345703125,877.4835815429688,853.0657958984375,568.0454711914062,231.64874267578125,569.9762573242188
495,495,170.66116333007812,421.879150390625,376.9976806640625,877.4635620117188,853.5343017578125,568.521484375,231.89755249023438,569.7955322265625
496,496,173.19573974609375,425.80743408203125,376.98797607421875,877.4686279296875,853.5703125,569.1674194335938,232.3448028564453,569.2611694335938
497,497,175.64569091796875,428.8390808105469,376.9874267578125,877.4492797851562,853.1885986328125,569.3501586914062,232.38052368164062,569.0894165039062
498,498,177.48651123046875,432.2944641113281,376.9730529785156,877.4549560546875,854.3005981445312,569.8760986328125,232.39395141601562,569.0390625
499,499,178.63658142089844,434.8911437988281,377.00592041015625,877.4603271484375,856.568115234375,570.490966796875,232.69647216796875,568.6957397460938
500,500,179.94931030273438,437.393798828125,377.0082702636719,877.4508056640625,857.91748046875,571.2342529296875,233.18605041503906,568.7059936523438
501,501,180.5519256591797,440.2778015136719,376.7742004394531,877.480712890625,858.6873168945312,571.6492919921875,233.4686279296875,568.7976684570312
502,502,180.9603271484375,441.4763488769531,376.9834289550781,877.4091796875,859.1981201171875,572.6636962890625,233.54493713378906,568.7603759765625
503,503,181.7250213623047,442.7610778808594,376.9925842285156,877.4150390625,858.2345581054688,573.2499389648438,233.12783813476562,569.2777099609375
504,504,182.759033203125,443.153564453125,376.9736328125,877.4276123046875,857.308837890625,573.57763671875,233.33267211914062,569.4943237304688
505,505,183.1011962890625,444.229248046875,376.9928894042969,877.419921875,857.5668334960938,573.9742431640625,234.49343872070312,569.6707153320312
506,506,183.81942749023438,447.283935546875,376.9829406738281,877.4158935546875,858.474365234375,574.324462890625,235.0321044921875,571.2172241210938
507,507,184.01121520996094,449.678955078125,376.97637939453125,877.4132690429688,859.1883544921875,575.2800903320312,235.4075927734375,574.1830444335938
508,508,183.98623657226562,452.69366455078125,376.9742431640625,877.4032592773438,859.8230590820312,576.2721557617188,236.72894287109375,577.6746826171875
509,509,184.51071166992188,456.08233642578125,376.96673583984375,877.395263671875,860.1702880859375,577.3799438476562,237.15342712402344,578.8638305664062
510,510,183.99420166015625,459.6866455078125,376.9583740234375,877.3815307617188,861.23779296875,578.5179443359375,238.68634033203125,579.781494140625
511,511,183.7584228515625,462.39923095703125,376.94793701171875,877.4076538085938,861.6466064453125,579.8199462890625,239.44723510742188,581.31298828125
512,512,185.15208435058594,466.310546875,376.56158447265625,877.3974609375,862.8973999023438,581.8275146484375,240.91839599609375,583.1785888671875
513,513,186.01806640625,470.07061767578125,376.5578918457031,877.3980712890625,864.1017456054688,584.01806640625,242.03671264648438,585.0802001953125
514,514,187.4290771484375,472.59954833984375,376.9668273925781,877.4179077148438,865.15869140625,585.840087890625,243.302490234375,585.833740234375
515,515,188.62255859375,475.4273376464844,376.9639892578125,877.4034423828125,864.258056640625,588.1187744140625,243.91177368164062,586.848388671875
516,516,188.37863159179688,477.824462890625,376.95709228515625,877.4234619140625,864.2267456054688,590.3394775390625,245.05545043945312,588.361083984375
517,517,188.15884399414062,479.9042053222656,376.95343017578125,877.4100952148438,864.2492065429688,592.3861694335938,245.86801147460938,588.4447631835938
518,518,188.33248901367188,483.48492431640625,376.942626953125,877.4107055664062,865.278564453125,593.762451171875,247.18350219726562,588.3693237304688
519,519,189.68447875976562,487.85662841796875,376.5472412109375,877.4013061523438,865.6080322265625,594.8057250976562,248.149169921875,588.9176635742188
520,520,188.7350616455078,491.7747802734375,376.55010986328125,877.3953247070312,865.8228149414062,596.1875610351562,249.12942504882812,589.9937744140625
521,521,188.64805603027344,493.75189208984375,376.5382385253906,877.3992309570312,865.1189575195312,597.7984619140625,249.94259643554688,592.6439208984375
522,522,188.48985290527344,495.42889404296875,376.7487487792969,877.4495239257812,864.242919921875,598.5887451171875,251.36068725585938,595.801513671875
523,523,188.51602172851562,497.68682861328125,376.94781494140625,877.40478515625,863.0813598632812,598.8265380859375,252.0135040283203,599.2059326171875
524,524,188.13858032226562,499.5604248046875,376.53350830078125,877.3919677734375,862.889404296875,598.7882690429688,251.71461486816406,602.5892333984375
525,525,187.11846923828125,501.18475341796875,376.54791259765625,877.3853759765625,862.6868896484375,598.7606201171875,252.2346649169922,604.428466796875
526,526,185.56439208984375,503.30560302734375,376.5420837402344,877.4032592773438,861.7481689453125,598.4706420898438,253.10565185546875,606.23974609375
527,527,183.9616241455078,505.10809326171875,376.56378173828125,877.401611328125,860.87548828125,598.7738037109375,254.27403259277344,608.2440185546875
528,528,182.06314086914062,507.25030517578125,376.55511474609375,877.3780517578125,860.5453491210938,599.298828125,255.50973510742188,610.3992919921875
529,529,179.84640502929688,508.69110107421875,376.5522155761719,877.377197265625,859.3848266601562,599.39306640625,256.5439453125,612.2575073242188
530,530,178.83187866210938,511.2110290527344,376.5611877441406,877.3809814453125,856.343017578125,601.2681274414062,257.22113037109375,614.1503295898438
531,531,177.6239471435547,513.5113525390625,376.54083251953125,877.3900756835938,852.6549682617188,605.0833740234375,258.3753356933594,616.0487060546875
532,532,175.99459838867188,516.861572265625,376.5257568359375,877.402587890625,851.20458984375,604.9365844726562,259.34619140625,618.1436157226562
533,533,173.65792846679688,519.9182739257812,376.533935546875,877.4121704101562,850.0186157226562,604.9666748046875,260.69647216796875,620.257568359375
534,534,170.58358764648438,522.3118896484375,376.5118408203125,877.4190673828125,848.7232666015625,606.4898071289062,261.62518310546875,621.89306640625
535,535,169.2017822265625,524.8333129882812,376.50390625,877.414306640625,846.4395751953125,607.5371704101562,262.9400329589844,623.3814086914062
536,536,167.5931396484375,527.9736328125,376.51702880859375,877.400146484375,844.286865234375,608.4766845703125,263.6667175292969,625.00927734375
537,537,165.58998107910156,531.9697265625,376.5136413574219,877.4049072265625,843.2708740234375,608.3237915039062,264.1180419921875,626.8873901367188
538,538,164.7334442138672,534.4374389648438,376.523193359375,877.40966796875,841.76806640625,608.4539794921875,265.15673828125,628.3892822265625
539,539,163.2847442626953,537.3468017578125,376.5179138183594,877.4046630859375,840.0106201171875,608.4964599609375,266.2914733886719,630.2188720703125
540,540,161.87628173828125,541.9117431640625,376.50909423828125,877.4054565429688,838.5950927734375,608.4771118164062,266.6737365722656,632.1627197265625
541,541,162.2289276123047,545.4899291992188,376.5098876953125,877.4031982421875,837.8787841796875,609.2308349609375,267.2063903808594,633.5615234375
542,542,161.88421630859375,549.30712890625,376.70849609375,877.4437866210938,836.6189575195312,609.0518188476562,267.45172119140625,634.8199462890625
543,543,162.022216796875,553.7412719726562,376.52337646484375,877.411376953125,836.637939453125,609.5895385742188,268.2946472167969,635.7728271484375
544,544,163.19900512695312,557.6181640625,376.5208740234375,877.39599609375,836.8670654296875,610.4434204101562,268.89166259765625,636.34130859375
545,545,164.23028564453125,560.84716796875,376.5430908203125,877.3900146484375,837.139892578125,610.9584350585938,269.2262878417969,636.9989013671875
546,546,164.23562622070312,564.8349609375,376.5208435058594,877.4020385742188,837.2023315429688,611.4950561523438,270.2794189453125,637.1328735351562
547,547,163.56729125976562,567.627197265625,376.52392578125,877.3975830078125,836.474365234375,612.5326538085938,270.81695556640625,637.7860717773438
548,548,163.42184448242188,570.0232543945312,376.51654052734375,877.3966674804688,836.53369140625,612.92578125,271.5798645019531,638.0562133789062
549,549,163.25360107421875,572.7706909179688,376.724365234375,877.4422607421875,835.9415283203125,613.9925537109375,271.1712341308594,638.1618041992188
550,550,162.714599609375,575.2055053710938,376.51324462890625,877.408447265625,835.3746337890625,615.126953125,271.3139953613281,638.7463989257812
551,551,162.85617065429688,577.3589477539062,376.51556396484375,877.3912353515625,834.7673950195312,617.2378540039062,271.40496826171875,638.9437866210938
552,552,161.72760009765625,578.2256469726562,376.5224609375,877.3967895507812,833.4044189453125,618.7035522460938,271.308349609375,639.0701904296875
553,553,161.41812133789062,578.3092041015625,376.5235290527344,877.3995971679688,832.1827392578125,617.7451782226562,271.73468017578125,639.138916015625
