Frame Type,Mean Entropy,id
Non-Switch,0.5500605,Zebrafish10
Non-Switch,0.54122496,Zebrafish10
Non-Switch,0.52164733,Zebrafish10
Non-Switch,0.50051516,Zebrafish10
Non-Switch,0.5005294,Zebrafish10
Non-Switch,0.49318343,Zebrafish10
Non-Switch,0.49585095,Zebrafish10
Non-Switch,0.49623108,Zebrafish10
Non-Switch,0.50091594,Zebrafish10
Non-Switch,0.4961986,Zebrafish10
Non-Switch,0.53989625,Zebrafish10
Non-Switch,0.5882627,Zebrafish10
Non-Switch,0.62152237,Zebrafish10
Non-Switch,0.6337333,Zebrafish10
Non-Switch,0.60865605,Zebrafish10
Non-Switch,0.60015434,Zebrafish10
Non-Switch,0.58538926,Zebrafish10
Non-Switch,0.5697292,Zebrafish10
Non-Switch,0.5505194,Zebrafish10
Non-Switch,0.5360549,Zebrafish10
Non-Switch,0.5388471,Zebrafish10
Non-Switch,0.5329977,Zebrafish10
Non-Switch,0.5813378,Zebrafish10
Non-Switch,0.58748037,Zebrafish10
Non-Switch,0.58962137,Zebrafish10
Non-Switch,0.5825182,Zebrafish10
Non-Switch,0.56993544,Zebrafish10
Non-Switch,0.5657411,Zebrafish10
Non-Switch,0.5728868,Zebrafish10
Non-Switch,0.53501296,Zebrafish10
Non-Switch,0.5093262,Zebrafish10
Non-Switch,0.46271047,Zebrafish10
Non-Switch,0.5491015,Zebrafish10
Non-Switch,0.5393406,Zebrafish10
Non-Switch,0.51029503,Zebrafish10
Non-Switch,0.5217665,Zebrafish10
Non-Switch,0.4908738,Zebrafish10
Non-Switch,0.4562493,Zebrafish10
Non-Switch,0.44658837,Zebrafish10
Non-Switch,0.4321494,Zebrafish10
Non-Switch,0.4062438,Zebrafish10
Non-Switch,0.39078608,Zebrafish10
Non-Switch,0.39456424,Zebrafish10
Non-Switch,0.39987,Zebrafish10
Non-Switch,0.4014646,Zebrafish10
Non-Switch,0.41078305,Zebrafish10
Non-Switch,0.4378236,Zebrafish10
Non-Switch,0.46408278,Zebrafish10
Non-Switch,0.56061524,Zebrafish10
Non-Switch,0.6088271,Zebrafish10
Non-Switch,0.67123795,Zebrafish10
Non-Switch,0.6736851,Zebrafish10
Non-Switch,0.68028384,Zebrafish10
Non-Switch,0.6632418,Zebrafish10
Non-Switch,0.64702505,Zebrafish10
Non-Switch,0.6411947,Zebrafish10
Non-Switch,0.63358855,Zebrafish10
Non-Switch,0.6254275,Zebrafish10
Non-Switch,0.6179879,Zebrafish10
Non-Switch,0.60676444,Zebrafish10
Non-Switch,0.60945594,Zebrafish10
Non-Switch,0.5714827,Zebrafish10
Non-Switch,0.5249028,Zebrafish10
Non-Switch,0.5020395,Zebrafish10
Non-Switch,0.49996948,Zebrafish10
Non-Switch,0.47743636,Zebrafish10
Non-Switch,0.47384602,Zebrafish10
Non-Switch,0.48194328,Zebrafish10
Non-Switch,0.50499046,Zebrafish10
Non-Switch,0.5229394,Zebrafish10
Non-Switch,0.56031907,Zebrafish10
Non-Switch,0.55600977,Zebrafish10
Non-Switch,0.5646878,Zebrafish10
Non-Switch,0.564744,Zebrafish10
Non-Switch,0.5677699,Zebrafish10
Non-Switch,0.5534723,Zebrafish10
Non-Switch,0.5634839,Zebrafish10
Non-Switch,0.55057377,Zebrafish10
Non-Switch,0.5666776,Zebrafish10
Non-Switch,0.56100327,Zebrafish10
Non-Switch,0.5590281,Zebrafish10
Non-Switch,0.53422105,Zebrafish10
Non-Switch,0.54471385,Zebrafish10
Non-Switch,0.58456564,Zebrafish10
Non-Switch,0.5923152,Zebrafish10
Non-Switch,0.5622502,Zebrafish10
Non-Switch,0.6368698,Zebrafish10
Non-Switch,0.6164936,Zebrafish10
Non-Switch,0.63104075,Zebrafish10
Non-Switch,0.6495379,Zebrafish10
Non-Switch,0.6566433,Zebrafish10
Non-Switch,0.6635693,Zebrafish10
Non-Switch,0.69111645,Zebrafish10
Non-Switch,0.6977561,Zebrafish10
Non-Switch,0.71555966,Zebrafish10
Non-Switch,0.6749242,Zebrafish10
Non-Switch,0.85760486,Zebrafish10
Non-Switch,0.6769495,Zebrafish10
Non-Switch,0.70408237,Zebrafish10
Non-Switch,0.70473945,Zebrafish10
Non-Switch,0.6885207,Zebrafish10
Non-Switch,0.6815649,Zebrafish10
Non-Switch,0.6938417,Zebrafish10
