Mean Entropy,Frame Type,pred_path,dataset,id
1.3083110743570067e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3591335778165386e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3019073112092837e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.358440299569645e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3545197090561314e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.082865495820708e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.4110326980293736e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.4358343745309254e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.408791446915496e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.321703963424688e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.4160340676051847e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.2884323941984938e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3331449326134668e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.297794645363639e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3036755818937753e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.292117763493959e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.1462048745842005e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.301354130191957e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3127271826803152e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.350948752498146e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.2804659378227088e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3771933289445066e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3850596868649633e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.4656203652933848e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3006941504170185e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3557409914269225e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.2694775435972704e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.7344006564477845e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.364088146796096e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.275411574947018e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3978438636221489e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.231929963277335e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.243392860728133e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.262184061522065e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
